batsmanName,runs,balls,minutes,4s,6s,SR,player_link,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Chris Gayle,21,17,29,4,0,123.52,https://www.espncricinfo.com/cricketers/chris-gayle-51880,8,75.6625,4,16,76.19047619047619,68.58534678239111,242,30.25
Chris Gayle,87,84,111,8,6,103.57,https://www.espncricinfo.com/cricketers/chris-gayle-51880,8,75.6625,14,68,78.16091954022988,68.58534678239111,242,30.25
Chris Gayle,0,13,17,0,0,0.0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,8,75.6625,0,0,,68.58534678239111,242,30.25
Chris Gayle,36,41,57,5,1,87.8,https://www.espncricinfo.com/cricketers/chris-gayle-51880,8,75.6625,6,26,72.22222222222221,68.58534678239111,242,30.25
Chris Gayle,6,19,22,1,0,31.57,https://www.espncricinfo.com/cricketers/chris-gayle-51880,8,75.6625,1,4,66.66666666666666,68.58534678239111,242,30.25
Chris Morris,6,7,12,1,0,85.71,https://www.espncricinfo.com/cricketers/chris-morris-439952,4,117.3075,1,4,66.66666666666666,51.81547619047619,74,18.5
Chris Morris,42,34,58,1,2,123.52,https://www.espncricinfo.com/cricketers/chris-morris-439952,4,117.3075,3,16,38.095238095238095,51.81547619047619,74,18.5
Chris Morris,16,10,16,1,1,160.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,4,117.3075,2,10,62.5,51.81547619047619,74,18.5
Chris Morris,10,10,16,1,0,100.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,4,117.3075,1,4,40.0,51.81547619047619,74,18.5
Chris Woakes,7,5,8,1,0,140.0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,1,4,57.14285714285714,27.296703296703292,134,13.4
Chris Woakes,4,11,12,0,0,36.36,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,0,0,0.0,27.296703296703292,134,13.4
Chris Woakes,18,8,19,0,2,225.0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,2,12,66.66666666666666,27.296703296703292,134,13.4
Chris Woakes,40,54,78,4,0,74.07,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,4,16,40.0,27.296703296703292,134,13.4
Chris Woakes,26,34,64,2,0,76.47,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,2,8,30.76923076923077,27.296703296703292,134,13.4
Chris Woakes,2,4,8,0,0,50.0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,0,0,0.0,27.296703296703292,134,13.4
Chris Woakes,1,1,6,0,0,100.0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,0,0,0.0,27.296703296703292,134,13.4
Chris Woakes,2,4,8,0,0,50.0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,0,0,0.0,27.296703296703292,134,13.4
Chris Woakes,21,14,23,1,1,150.0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,2,10,47.61904761904761,27.296703296703292,134,13.4
Chris Woakes,13,14,24,1,0,92.85,https://www.espncricinfo.com/cricketers/chris-woakes-247235,10,99.475,1,4,30.76923076923077,27.296703296703292,134,13.4
Colin Munro,58,47,82,6,1,123.4,https://www.espncricinfo.com/cricketers/colin-munro-232359,6,89.37,7,30,51.724137931034484,71.00139324277255,125,20.833333333333332
Colin Munro,12,17,37,2,0,70.58,https://www.espncricinfo.com/cricketers/colin-munro-232359,6,89.37,2,8,66.66666666666666,71.00139324277255,125,20.833333333333332
Colin Munro,24,34,41,3,1,70.58,https://www.espncricinfo.com/cricketers/colin-munro-232359,6,89.37,4,18,75.0,71.00139324277255,125,20.833333333333332
Colin Munro,0,1,10,0,0,0.0,https://www.espncricinfo.com/cricketers/colin-munro-232359,6,89.37,0,0,,71.00139324277255,125,20.833333333333332
Colin Munro,9,5,12,2,0,180.0,https://www.espncricinfo.com/cricketers/colin-munro-232359,6,89.37,2,8,88.88888888888889,71.00139324277255,125,20.833333333333332
Colin Munro,22,24,38,4,0,91.66,https://www.espncricinfo.com/cricketers/colin-munro-232359,6,89.37,4,16,72.72727272727273,71.00139324277255,125,20.833333333333332
Colin de Grandhomme,0,1,6,0,0,0.0,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,0,0,,38.00595238095239,190,23.75
Colin de Grandhomme,16,6,11,1,1,266.66,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,2,10,62.5,38.00595238095239,190,23.75
Colin de Grandhomme,64,71,96,6,1,90.14,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,7,30,46.875,38.00595238095239,190,23.75
Colin de Grandhomme,60,47,70,5,2,127.65,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,7,32,53.333333333333336,38.00595238095239,190,23.75
Colin de Grandhomme,3,13,15,0,0,23.07,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,0,0,0.0,38.00595238095239,190,23.75
Colin de Grandhomme,15,13,23,2,0,115.38,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,2,8,53.333333333333336,38.00595238095239,190,23.75
Colin de Grandhomme,16,28,38,0,0,57.14,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,0,0,0.0,38.00595238095239,190,23.75
Colin de Grandhomme,16,10,19,2,0,160.0,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,8,105.005,2,8,50.0,38.00595238095239,190,23.75
Darren Bravo,0,4,10,0,0,0.0,https://www.espncricinfo.com/cricketers/darren-bravo-277472,2,63.33,0,0,,63.1578947368421,19,9.5
Darren Bravo,19,15,36,0,2,126.66,https://www.espncricinfo.com/cricketers/darren-bravo-277472,2,63.33,2,12,63.1578947368421,63.1578947368421,19,9.5
David Miller,36,37,55,2,1,97.29,https://www.espncricinfo.com/cricketers/david-miller-321777,4,86.735,3,14,38.88888888888889,27.88860592341068,136,34.0
David Miller,31,40,69,1,0,77.5,https://www.espncricinfo.com/cricketers/david-miller-321777,4,86.735,1,4,12.903225806451612,27.88860592341068,136,34.0
David Miller,38,43,62,2,0,88.37,https://www.espncricinfo.com/cricketers/david-miller-321777,4,86.735,2,8,21.052631578947366,27.88860592341068,136,34.0
David Miller,31,37,54,3,0,83.78,https://www.espncricinfo.com/cricketers/david-miller-321777,4,86.735,3,12,38.70967741935484,27.88860592341068,136,34.0
David Warner,89,114,131,8,0,78.07,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,8,32,35.95505617977528,46.91630747410076,647,64.7
David Warner,53,61,95,6,0,86.88,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,6,24,45.28301886792453,46.91630747410076,647,64.7
David Warner,26,48,70,2,0,54.16,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,2,8,30.76923076923077,46.91630747410076,647,64.7
David Warner,107,111,161,11,1,96.39,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,12,50,46.728971962616825,46.91630747410076,647,64.7
David Warner,9,11,14,2,0,81.81,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,2,8,88.88888888888889,46.91630747410076,647,64.7
David Warner,56,84,111,5,0,66.66,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,5,20,35.714285714285715,46.91630747410076,647,64.7
David Warner,122,117,168,15,2,104.27,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,17,72,59.01639344262295,46.91630747410076,647,64.7
David Warner,16,23,39,3,0,69.56,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,3,12,75.0,46.91630747410076,647,64.7
David Warner,166,147,184,14,5,112.92,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,19,86,51.80722891566265,46.91630747410076,647,64.7
David Warner,3,8,24,0,0,37.5,https://www.espncricinfo.com/cricketers/david-warner-219889,10,78.822,0,0,0.0,46.91630747410076,647,64.7
Dawlat Zadran,4,6,5,1,0,66.66,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,5,29.998,1,4,100.0,55.55555555555555,11,2.2
Dawlat Zadran,6,18,25,1,0,33.33,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,5,29.998,1,4,66.66666666666666,55.55555555555555,11,2.2
Dawlat Zadran,0,0,2,0,0,0.0,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,5,29.998,0,0,,55.55555555555555,11,2.2
Dawlat Zadran,0,8,11,0,0,0.0,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,5,29.998,0,0,,55.55555555555555,11,2.2
Dawlat Zadran,1,2,6,0,0,50.0,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,5,29.998,0,0,0.0,55.55555555555555,11,2.2
Dhananjaya de Silva,0,4,7,0,0,0.0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,0,0,,46.26436781609195,108,15.428571428571429
Dhananjaya de Silva,6,3,5,1,0,200.0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,1,4,66.66666666666666,46.26436781609195,108,15.428571428571429
Dhananjaya de Silva,29,36,60,1,0,80.55,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,1,4,13.793103448275861,46.26436781609195,108,15.428571428571429
Dhananjaya de Silva,24,41,54,2,0,58.53,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,2,8,33.33333333333333,46.26436781609195,108,15.428571428571429
Dhananjaya de Silva,16,30,43,2,0,53.33,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,2,8,50.0,46.26436781609195,108,15.428571428571429
Dhananjaya de Silva,29,47,48,1,0,61.7,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,1,4,13.793103448275861,46.26436781609195,108,15.428571428571429
Dhananjaya de Silva,4,13,15,1,0,30.76,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,7,69.26714285714286,1,4,100.0,46.26436781609195,108,15.428571428571429
Dimuth Karunaratne (c),1,8,9,0,0,12.5,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,0,0,0.0,39.64710547184774,222,31.714285714285715
Dimuth Karunaratne (c),0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,0,0,,39.64710547184774,222,31.714285714285715
Dimuth Karunaratne (c),10,17,16,2,0,58.82,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,2,8,80.0,39.64710547184774,222,31.714285714285715
Dimuth Karunaratne (c),97,108,132,9,0,89.81,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,9,36,37.11340206185567,39.64710547184774,222,31.714285714285715
Dimuth Karunaratne (c),30,45,57,3,0,66.66,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,3,12,40.0,39.64710547184774,222,31.714285714285715
Dimuth Karunaratne (c),52,84,146,4,0,61.9,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,4,16,30.76923076923077,39.64710547184774,222,31.714285714285715
Dimuth Karunaratne (c),32,48,69,4,0,66.66,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,7,50.90714285714286,4,16,50.0,39.64710547184774,222,31.714285714285715
