bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Usama Mir,10,0,66,1,6.60,27,5,3,1,0,https://www.espncricinfo.com/cricketers/usama-mir-647667,scorecard
Taskin Ahmed,6,1,36,0,6.00,21,2,3,0,0,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Shoriful Islam,4,1,25,0,6.25,16,3,1,1,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Mehidy Hasan Miraz,9,0,60,3,6.66,25,3,4,0,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mustafizur Rahman,7,0,47,0,6.71,23,9,0,1,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shakib Al Hasan,5.3,0,30,0,5.45,13,1,1,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Najmul Hossain Shanto,1,0,5,0,5.00,4,1,0,0,0,https://www.espncricinfo.com/cricketers/najmul-hossain-shanto-629058,scorecard
Mujeeb Ur Rahman,10,0,38,2,3.80,29,2,0,0,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Fazalhaq Farooqi,10,1,34,4,3.40,42,3,1,0,0,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Naveen-ul-Haq,6.3,0,47,0,7.23,16,5,1,2,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Azmatullah Omarzai,7,0,37,1,5.28,22,5,0,1,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Rashid Khan,10,0,50,1,5.00,27,3,0,2,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mohammad Nabi,6,0,33,0,5.50,11,1,0,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Dilshan Madushanka,9,0,48,2,5.33,28,4,1,3,0,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Kasun Rajitha,10,0,48,1,4.80,37,4,1,2,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,scorecard
Angelo Mathews,3,0,18,0,6.00,8,2,0,0,0,https://www.espncricinfo.com/cricketers/angelo-mathews-49764,scorecard
Dushmantha Chameera,9.2,0,51,0,5.46,29,4,2,0,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Maheesh Theekshana,10,0,55,0,5.50,25,3,1,3,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Dhananjaya de Silva,4,0,21,0,5.25,9,2,0,0,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
David Willey,10,2,45,3,4.50,39,4,2,0,0,https://www.espncricinfo.com/cricketers/david-willey-308251,scorecard
Chris Woakes,9,1,33,2,3.66,36,3,0,1,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Adil Rashid,10,0,35,2,3.50,35,3,0,0,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mark Wood,9,1,46,1,5.11,32,3,2,2,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Liam Livingstone,4,1,29,0,7.25,13,5,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Moeen Ali,8,0,37,0,4.62,19,2,0,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Jasprit Bumrah,6.5,1,32,3,4.68,31,3,2,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Mohammed Siraj,6,0,33,0,5.50,22,3,1,2,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Mohammed Shami,7,2,22,4,3.14,33,3,0,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Kuldeep Yadav,8,0,24,2,3.00,28,1,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Ravindra Jadeja,7,1,16,1,2.28,27,0,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shoriful Islam,10,0,51,2,5.10,38,5,1,3,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Taskin Ahmed,9,1,43,2,4.77,32,6,0,1,0,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Shakib Al Hasan,10,1,37,1,3.70,35,4,0,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mehidy Hasan Miraz,4,0,17,0,4.25,10,1,0,0,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mustafizur Rahman,10,1,36,2,3.60,36,3,0,1,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Mahedi Hasan,7,0,40,2,5.71,23,3,1,1,0,https://www.espncricinfo.com/cricketers/mahedi-hasan-833087,scorecard
Aryan Dutt,10,3,26,1,2.60,48,3,1,0,0,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Logan van Beek,9,1,30,1,3.33,39,3,0,4,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Colin Ackermann,7,1,25,1,3.57,29,2,1,0,0,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Paul van Meekeren,7.2,0,23,4,3.13,30,2,0,2,0,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Bas de Leede,7,0,25,2,3.57,30,4,0,0,0,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Shariz Ahmad,2,0,13,0,6.50,5,2,0,0,0,https://www.espncricinfo.com/cricketers/shariz-ahmad-1278252,scorecard
Matt Henry,6.2,0,67,1,10.57,21,8,4,2,2,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Trent Boult,10,0,77,3,7.70,25,7,3,3,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Lockie Ferguson,3,0,38,0,12.66,6,3,3,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Mitchell Santner,10,0,80,2,8.00,23,6,4,1,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Glenn Phillips,10,0,37,3,3.70,30,2,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Rachin Ravindra,8,0,56,0,7.00,18,5,2,0,0,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
James Neesham,2,0,32,1,16.00,4,1,4,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Mitchell Starc,9,0,89,0,9.88,21,6,3,9,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,9,0,70,2,7.77,24,9,2,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Pat Cummins,10,0,66,2,6.60,26,7,1,3,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Glenn Maxwell,10,0,62,1,6.20,22,4,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Adam Zampa,10,0,74,3,7.40,22,6,3,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Mitchell Marsh,2,0,18,0,9.00,3,1,1,1,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Marco Jansen,9,1,43,3,4.77,40,5,0,6,2,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Lungi Ngidi,7.4,0,45,1,5.86,26,6,0,3,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Aiden Markram,4,0,20,0,5.00,12,2,0,0,0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Keshav Maharaj,9,0,56,0,6.22,30,4,4,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Gerald Coetzee,7,0,42,2,6.00,20,4,1,1,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Tabraiz Shamsi,10,0,60,4,6.00,28,2,3,1,2,https://www.espncricinfo.com/cricketers/tabraiz-shamsi-379145,scorecard
Iftikhar Ahmed,3,0,23,0,7.66,9,1,1,1,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Shaheen Shah Afridi,10,0,45,3,4.50,37,5,0,3,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Mohammad Nawaz,6.2,0,40,0,6.31,15,4,1,0,0,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Haris Rauf,10,0,62,2,6.20,29,3,3,2,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Mohammad Wasim,10,1,50,2,5.00,37,7,0,3,0,https://www.espncricinfo.com/cricketers/mohammad-wasim-1185538,scorecard
Usama Mir,8,0,45,2,5.62,25,1,3,1,0,https://www.espncricinfo.com/cricketers/usama-mir-647667,scorecard
Dilshan Madushanka,5,0,37,0,7.40,18,7,0,0,0,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Kasun Rajitha,7,0,36,2,5.14,25,5,0,1,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,scorecard
Maheesh Theekshana,8.2,1,21,1,2.52,36,1,0,3,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Angelo Mathews,5,1,14,2,2.80,17,0,0,0,0,https://www.espncricinfo.com/cricketers/angelo-mathews-49764,scorecard
Lahiru Kumara,7,0,35,3,5.00,25,4,1,0,0,https://www.espncricinfo.com/cricketers/lahiru-kumara-784375,scorecard
Dhananjaya de Silva,1,0,10,0,10.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Chris Woakes,6,0,30,0,5.00,21,4,0,2,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
David Willey,5,0,30,2,6.00,18,5,0,1,0,https://www.espncricinfo.com/cricketers/david-willey-308251,scorecard
Adil Rashid,4.4,0,39,0,8.35,9,1,3,0,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mark Wood,4,0,23,0,5.75,12,3,0,0,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Liam Livingstone,3,0,17,0,5.66,8,2,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Moeen Ali,3,0,21,0,7.00,5,2,0,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Aryan Dutt,7,0,59,1,8.42,17,9,1,0,0,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Colin Ackermann,4,0,19,0,4.75,10,0,1,0,0,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Logan van Beek,10,0,74,4,7.40,31,7,3,5,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Paul van Meekeren,10,0,64,0,6.40,29,7,1,3,0,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Vikramjit Singh,4,0,27,0,6.75,13,3,1,1,0,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Roelof van der Merwe,5,0,41,0,8.20,11,3,2,1,0,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Bas de Leede,10,0,115,2,11.50,20,13,6,1,1,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Mitchell Starc,4,0,22,1,5.50,19,5,0,2,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,6,0,27,1,4.50,25,4,0,2,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Pat Cummins,4,0,14,1,3.50,16,2,0,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Marsh,4,0,19,2,4.75,15,2,0,3,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Adam Zampa,3,0,8,4,2.66,10,0,0,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Mustafizur Rahman,9,0,76,0,8.44,15,7,2,2,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Mehidy Hasan Miraz,9,0,44,1,4.88,29,3,1,2,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Shoriful Islam,9,0,76,1,8.44,19,6,4,0,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Shakib Al Hasan,9,0,69,1,7.66,24,5,4,1,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Hasan Mahmud,6,0,67,2,11.16,12,3,6,1,0,https://www.espncricinfo.com/cricketers/hasan-mahmud-926629,scorecard
Nasum Ahmed,5,0,27,0,5.40,11,1,1,0,0,https://www.espncricinfo.com/cricketers/nasum-ahmed-348049,scorecard
Mahmudullah,3,0,20,0,6.66,7,1,1,1,0,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Marco Jansen,8,0,39,2,4.87,34,5,0,5,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Lizaad Williams,8.4,1,56,2,6.46,33,7,2,5,0,https://www.espncricinfo.com/cricketers/lizaad-williams-379887,scorecard
Gerald Coetzee,10,0,62,3,6.20,36,8,2,1,1,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Kagiso Rabada,10,1,42,2,4.20,36,3,1,0,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Keshav Maharaj,10,0,32,1,3.20,36,2,0,1,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Naveen-ul-Haq,7,0,52,2,7.42,22,4,3,3,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Mujeeb Ur Rahman,8,0,55,0,6.87,20,5,2,0,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Mohammad Nabi,10,0,31,1,3.10,37,2,0,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Azmatullah Omarzai,5,0,50,1,10.00,9,4,2,3,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Rashid Khan,10,0,41,0,4.10,30,1,1,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Noor Ahmad,10,0,49,3,4.90,27,1,1,4,1,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Shaheen Shah Afridi,10,0,58,1,5.80,27,5,0,2,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,10,1,44,1,4.40,42,4,2,1,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Haris Rauf,8,1,53,0,6.62,19,6,0,3,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Usama Mir,8,0,55,0,6.87,19,6,0,2,1,https://www.espncricinfo.com/cricketers/usama-mir-647667,scorecard
Shadab Khan,8,0,49,0,6.12,22,6,0,0,0,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Iftikhar Ahmed,5,0,27,0,5.40,15,1,1,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Jasprit Bumrah,10,1,45,1,4.50,34,5,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Mohammed Siraj,10,1,45,1,4.50,34,3,1,4,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Mohammed Shami,10,0,54,5,5.40,32,6,1,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Ravindra Jadeja,10,0,48,0,4.80,28,2,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Kuldeep Yadav,10,0,73,2,7.30,25,3,4,3,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Trent Boult,10,0,60,1,6.00,33,6,2,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Matt Henry,9,0,55,1,6.11,31,7,2,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Mitchell Santner,10,0,37,1,3.70,32,1,1,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Lockie Ferguson,8,0,63,2,7.87,22,11,0,2,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Rachin Ravindra,9,0,46,0,5.11,28,3,2,1,0,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Glenn Phillips,2,0,12,0,6.00,3,1,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Reece Topley,8.5,0,88,3,9.96,23,10,4,4,0,https://www.espncricinfo.com/cricketers/reece-topley-461632,scorecard
David Willey,9,1,61,0,6.77,27,6,2,3,1,https://www.espncricinfo.com/cricketers/david-willey-308251,scorecard
Joe Root,6.1,0,48,0,7.78,6,2,2,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Gus Atkinson,9,0,60,2,6.66,27,6,2,1,0,https://www.espncricinfo.com/cricketers/gus-atkinson-1039481,scorecard
Mark Wood,7,0,76,0,10.85,9,10,2,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Adil Rashid,10,0,61,2,6.10,20,4,1,0,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Lungi Ngidi,5,1,26,2,5.20,23,2,2,3,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Marco Jansen,5,0,35,2,7.00,19,4,2,1,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Kagiso Rabada,6,1,38,1,6.33,24,6,1,0,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Gerald Coetzee,4,0,35,3,8.75,13,5,1,1,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Keshav Maharaj,2,0,27,1,13.50,4,1,3,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Dilshan Madushanka,9.4,1,49,4,5.06,33,4,0,3,1,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Kasun Rajitha,9,0,50,4,5.55,32,5,0,6,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,scorecard
Chamika Karunaratne,9,1,58,0,6.44,25,1,2,6,0,https://www.espncricinfo.com/cricketers/chamika-karunaratne-623695,scorecard
Maheesh Theekshana,10,0,44,1,4.40,28,0,0,2,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Dushan Hemantha,8,0,42,0,5.25,23,3,1,0,0,https://www.espncricinfo.com/cricketers/dushan-hemantha-721041,scorecard
Dhananjaya de Silva,4,0,13,0,3.25,16,0,0,3,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Aryan Dutt,10,0,44,3,4.40,38,3,1,2,0,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Logan van Beek,10,0,57,0,5.70,36,6,2,0,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Paul van Meekeren,8,1,39,1,4.87,29,4,0,2,0,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Bas de Leede,3,0,29,0,9.66,7,4,0,2,0,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Roelof van der Merwe,9,0,42,0,4.66,25,3,0,1,0,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Colin Ackermann,8.2,0,39,1,4.68,25,3,0,0,0,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Shaheen Shah Afridi,10,1,54,5,5.40,39,4,3,3,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,8,0,57,0,7.12,26,4,3,3,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Iftikhar Ahmed,8,0,37,0,4.62,30,4,1,2,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Haris Rauf,8,0,83,3,10.37,18,8,5,3,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Usama Mir,9,0,82,1,9.11,19,6,5,2,0,https://www.espncricinfo.com/cricketers/usama-mir-647667,scorecard
Mohammad Nawaz,7,0,43,0,6.14,20,3,2,0,0,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Mitchell Starc,8,0,65,1,8.12,22,10,0,6,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,10,1,37,1,3.70,40,5,0,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Pat Cummins,7.3,0,62,2,8.26,22,6,4,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Adam Zampa,10,0,53,4,5.30,25,3,1,1,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Glenn Maxwell,5,0,40,0,8.00,10,6,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Marcus Stoinis,5,0,40,2,8.00,10,4,1,3,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Jasprit Bumrah,10,1,41,2,4.10,39,2,2,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Mohammed Siraj,10,0,60,2,6.00,34,8,1,3,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Hardik Pandya,0.3,0,8,0,16.00,1,2,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Virat Kohli,0.3,0,2,0,4.00,1,0,0,0,0,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Shardul Thakur,9,0,59,1,6.55,23,3,3,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Kuldeep Yadav,10,0,47,1,4.70,25,1,1,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Ravindra Jadeja,10,0,38,2,3.80,36,2,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shoriful Islam,8,0,54,0,6.75,25,6,2,0,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Mustafizur Rahman,5,0,29,0,5.80,17,5,0,0,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Nasum Ahmed,9.3,0,60,0,6.31,30,4,4,0,0,https://www.espncricinfo.com/cricketers/nasum-ahmed-348049,scorecard
Hasan Mahmud,8,0,65,1,8.12,22,5,3,1,2,https://www.espncricinfo.com/cricketers/hasan-mahmud-926629,scorecard
Mehidy Hasan Miraz,10,0,47,2,4.70,24,3,0,1,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mahmudullah,1,0,6,0,6.00,0,0,0,0,0,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Mujeeb Ur Rahman,10,0,57,1,5.70,32,4,2,1,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Fazalhaq Farooqi,7,1,39,0,5.57,23,2,2,2,0,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Naveen-ul-Haq,8,0,48,2,6.00,17,4,0,0,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Mohammad Nabi,8,1,41,0,5.12,30,1,4,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,10,0,43,1,4.30,35,4,0,2,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Azmatullah Omarzai,7,0,56,2,8.00,17,4,3,0,1,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Trent Boult,7,1,18,2,2.57,32,1,0,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Matt Henry,5,2,16,1,3.20,22,1,1,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Mitchell Santner,7.4,0,39,3,5.08,24,3,1,1,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Lockie Ferguson,7,1,19,3,2.71,32,2,0,1,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Glenn Phillips,3,0,13,0,4.33,7,0,0,1,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Rachin Ravindra,5,0,34,1,6.80,11,4,0,0,0,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Lungi Ngidi,9,1,57,2,6.33,31,5,1,6,1,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Marco Jansen,8,1,27,2,3.37,36,3,0,6,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Kagiso Rabada,9,1,56,2,6.22,30,5,2,3,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Gerald Coetzee,8,0,57,1,7.12,25,5,3,2,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Keshav Maharaj,9,0,38,1,4.22,34,5,0,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Aryan Dutt,5,1,19,0,3.80,21,3,0,0,0,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Logan van Beek,8.5,0,60,3,6.79,30,7,2,1,1,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Colin Ackermann,3,0,16,1,5.33,13,2,1,0,0,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Paul van Meekeren,9,0,40,2,4.44,33,4,1,0,0,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Roelof van der Merwe,9,0,34,2,3.77,29,1,1,0,0,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Bas de Leede,8,0,36,2,4.50,28,3,0,4,0,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Mitchell Starc,10,0,43,2,4.30,37,5,0,4,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,7,1,36,0,5.14,28,6,0,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Pat Cummins,7,0,32,2,4.57,24,4,0,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Glenn Maxwell,9.3,0,36,1,3.78,30,2,0,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Adam Zampa,8,1,47,4,5.87,26,5,1,2,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Marcus Stoinis,2,0,11,0,5.50,5,1,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Lahiru Kumara,4,0,47,0,11.75,8,5,2,0,0,https://www.espncricinfo.com/cricketers/lahiru-kumara-784375,scorecard
Dilshan Madushanka,9,2,38,3,4.22,34,5,0,1,0,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Maheesh Theekshana,7,0,49,0,7.00,19,5,2,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Dunith Wellalage,9.2,0,53,1,5.67,29,6,1,0,0,https://www.espncricinfo.com/cricketers/dunith-wellalage-1152427,scorecard
Chamika Karunaratne,3,0,15,0,5.00,9,1,0,2,0,https://www.espncricinfo.com/cricketers/chamika-karunaratne-623695,scorecard
