bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Glenn Phillips,7.0,0,52,0,7.42,15,2,3,2,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,10,5.71,0.0,13.67,0.0,11.28,35.71,39.07
Glenn Phillips,3.0,0,17,2,5.66,5,1,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,10,5.71,9.0,13.67,8.5,11.28,27.78,39.07
Glenn Phillips,2.0,0,13,1,6.5,8,1,1,0,1,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,10,5.71,12.0,13.67,13.0,11.28,66.67,39.07
Glenn Phillips,1.0,0,3,0,3.0,3,0,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,10,5.71,0.0,13.67,0.0,11.28,50.0,39.07
Glenn Phillips,3.0,0,13,0,4.33,7,0,0,1,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,10,5.71,0.0,13.67,0.0,11.28,38.89,39.07
Glenn Phillips,2.0,0,11,0,5.5,2,0,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,10,5.71,0.0,13.67,0.0,11.28,16.67,39.07
Gus Atkinson,8.0,0,45,2,5.62,29,3,3,2,0,https://www.espncricinfo.com/cricketers/gus-atkinson-1039481,3,6.04,24.0,25.5,22.5,26.25,60.42,56.65
Gus Atkinson,7.0,0,41,0,5.85,25,4,2,1,0,https://www.espncricinfo.com/cricketers/gus-atkinson-1039481,3,6.04,0.0,25.5,0.0,26.25,59.52,56.65
Gus Atkinson,9.0,0,60,2,6.66,27,6,2,1,0,https://www.espncricinfo.com/cricketers/gus-atkinson-1039481,3,6.04,27.0,25.5,30.0,26.25,50.0,56.65
Hardik Pandya,3.0,0,28,1,9.33,8,6,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,4,9.28,18.0,19.0,28.0,22.17,44.44,52.58
Hardik Pandya,6.0,0,34,2,5.66,20,6,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,4,9.28,18.0,19.0,17.0,22.17,55.56,52.58
Hardik Pandya,0.3,0,8,0,16.0,1,2,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,4,9.28,0.0,19.0,0.0,22.17,55.56,52.58
Hardik Pandya,7.0,0,43,2,6.14,23,5,1,2,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,4,9.28,21.0,19.0,21.5,22.17,54.76,52.58
Haris Rauf,10.0,0,64,3,6.4,32,7,0,3,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,20.0,28.29,21.33,32.76,53.33,47.45
Haris Rauf,9.0,0,43,3,4.77,33,5,1,2,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,18.0,28.29,14.33,32.76,61.11,47.45
Haris Rauf,8.0,0,36,2,4.5,28,3,0,2,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,24.0,28.29,18.0,32.76,58.33,47.45
Haris Rauf,6.0,0,43,0,7.16,14,1,3,0,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,0.0,28.29,0.0,32.76,38.89,47.45
Haris Rauf,8.0,0,83,3,10.37,18,8,5,3,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,16.0,28.29,27.67,32.76,37.5,47.45
Haris Rauf,10.0,0,64,2,6.4,30,6,2,1,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,30.0,28.29,32.0,32.76,50.0,47.45
Haris Rauf,10.0,0,62,2,6.2,29,3,3,2,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,30.0,28.29,31.0,32.76,48.33,47.45
Haris Rauf,10.0,0,85,1,8.5,24,11,2,2,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,60.0,28.29,85.0,32.76,40.0,47.45
Haris Rauf,8.0,1,53,0,6.62,19,6,0,3,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,9,6.77,0.0,28.29,0.0,32.76,39.58,47.45
Hasan Ali,7.0,1,33,2,4.71,31,6,0,4,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,6,6.2,21.0,38.4,16.5,38.85,73.81,59.76
Hasan Ali,10.0,1,44,1,4.4,42,4,2,1,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,6,6.2,60.0,38.4,44.0,38.85,70.0,59.76
Hasan Ali,8.0,0,57,0,7.12,26,4,3,3,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,6,6.2,0.0,38.4,0.0,38.85,54.17,59.76
Hasan Ali,6.0,0,34,1,5.66,23,7,0,0,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,6,6.2,36.0,38.4,34.0,38.85,63.89,59.76
Hasan Ali,10.0,0,71,4,7.1,32,6,4,3,1,https://www.espncricinfo.com/cricketers/hasan-ali-681305,6,6.2,15.0,38.4,17.75,38.85,53.33,59.76
Hasan Ali,10.0,0,82,1,8.2,26,10,2,2,1,https://www.espncricinfo.com/cricketers/hasan-ali-681305,6,6.2,60.0,38.4,82.0,38.85,43.33,59.76
Hasan Mahmud,8.0,0,65,1,8.12,22,5,3,1,2,https://www.espncricinfo.com/cricketers/hasan-mahmud-926629,2,9.64,48.0,33.0,65.0,49.25,45.83,39.58
Hasan Mahmud,6.0,0,67,2,11.16,12,3,6,1,0,https://www.espncricinfo.com/cricketers/hasan-mahmud-926629,2,9.64,18.0,33.0,33.5,49.25,33.33,39.58
Iftikhar Ahmed,3.0,0,16,1,5.33,7,1,0,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,18.0,42.0,16.0,38.25,38.89,47.84
Iftikhar Ahmed,10.0,0,44,1,4.4,32,5,0,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,60.0,42.0,44.0,38.25,53.33,47.84
Iftikhar Ahmed,4.0,0,22,0,5.5,11,2,0,1,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,0.0,42.0,0.0,38.25,45.83,47.84
Iftikhar Ahmed,8.0,0,55,1,6.87,20,8,0,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,48.0,42.0,55.0,38.25,41.67,47.84
Iftikhar Ahmed,5.0,0,27,0,5.4,15,1,1,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,0.0,42.0,0.0,38.25,50.0,47.84
Iftikhar Ahmed,3.0,0,23,0,7.66,9,1,1,1,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,0.0,42.0,0.0,38.25,50.0,47.84
Iftikhar Ahmed,8.0,0,37,0,4.62,30,4,1,2,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,0.0,42.0,0.0,38.25,62.5,47.84
Iftikhar Ahmed,7.0,0,38,1,5.42,17,4,0,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,8,5.65,42.0,42.0,38.0,38.25,40.48,47.84
Ish Sodhi,4.0,0,44,0,11.0,6,3,3,1,0,https://www.espncricinfo.com/cricketers/ish-sodhi-559066,1,11.0,0.0,0.0,0.0,0.0,25.0,25.0
James Neesham,2.0,0,32,1,16.0,4,1,4,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,3,12.18,12.0,21.9,32.0,50.5,33.33,30.35
James Neesham,5.3,0,69,1,12.54,7,5,5,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,3,12.18,31.8,21.9,69.0,50.5,22.01,30.35
James Neesham,7.0,0,56,0,8.0,15,5,2,2,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,3,12.18,0.0,21.9,0.0,50.5,35.71,30.35
Jasprit Bumrah,7.0,1,19,2,2.71,33,3,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,21.0,31.3,9.5,22.29,78.57,69.67
Jasprit Bumrah,10.0,1,64,1,6.4,32,6,1,6,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,60.0,31.3,64.0,22.29,53.33,69.67
Jasprit Bumrah,10.0,1,45,1,4.5,34,5,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,60.0,31.3,45.0,22.29,56.67,69.67
Jasprit Bumrah,9.0,1,33,2,3.66,35,3,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,27.0,31.3,16.5,22.29,64.81,69.67
Jasprit Bumrah,5.0,1,8,1,1.6,26,0,0,3,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,30.0,31.3,8.0,22.29,86.67,69.67
Jasprit Bumrah,5.0,0,14,0,2.8,23,2,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,0.0,31.3,0.0,22.29,76.67,69.67
Jasprit Bumrah,9.0,2,43,2,4.77,37,8,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,27.0,31.3,21.5,22.29,68.52,69.67
Jasprit Bumrah,6.5,1,32,3,4.68,31,3,2,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,13.0,31.3,10.67,22.29,79.49,69.67
Jasprit Bumrah,10.0,1,41,2,4.1,39,2,2,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,30.0,31.3,20.5,22.29,65.0,69.67
Jasprit Bumrah,10.0,0,39,4,3.9,41,5,0,3,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,15.0,31.3,9.75,22.29,68.33,69.67
Jasprit Bumrah,10.0,0,35,2,3.5,41,1,1,4,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,11,3.87,30.0,31.3,17.5,22.29,68.33,69.67
Joe Root,6.1,0,48,0,7.78,6,2,2,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,2,6.26,0.0,24.0,0.0,19.0,16.39,41.53
Joe Root,4.0,0,19,1,4.75,16,2,1,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,2,6.26,24.0,24.0,19.0,19.0,66.67,41.53
Josh Hazlewood,10.0,1,37,1,3.7,40,5,0,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,60.0,33.7,37.0,27.96,66.67,60.79
Josh Hazlewood,10.0,0,60,2,6.0,22,4,1,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,30.0,33.7,30.0,27.96,36.67,60.79
Josh Hazlewood,6.0,0,27,1,4.5,25,4,0,2,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,36.0,33.7,27.0,27.96,69.44,60.79
Josh Hazlewood,9.1,1,49,2,5.34,34,6,1,2,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,27.3,33.7,24.5,27.96,62.27,60.79
Josh Hazlewood,8.0,3,12,2,1.5,39,1,0,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,24.0,33.7,6.0,27.96,81.25,60.79
Josh Hazlewood,9.0,0,70,2,7.77,24,9,2,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,27.0,33.7,35.0,27.96,44.44,60.79
Josh Hazlewood,9.0,1,38,3,4.22,33,3,1,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,18.0,33.7,12.67,27.96,61.11,60.79
Josh Hazlewood,7.0,1,21,0,3.0,29,2,0,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,0.0,33.7,0.0,27.96,69.05,60.79
Josh Hazlewood,9.0,0,60,1,6.66,30,7,2,3,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,54.0,33.7,60.0,27.96,55.56,60.79
Josh Hazlewood,9.0,0,39,2,4.33,30,2,1,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,27.0,33.7,19.5,27.96,55.56,60.79
Josh Hazlewood,7.0,1,36,0,5.14,28,6,0,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,11,4.74,0.0,33.7,0.0,27.96,66.67,60.79
Kagiso Rabada,6.0,0,41,1,6.83,24,2,4,1,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,36.0,32.94,41.0,28.5,66.67,62.48
Kagiso Rabada,8.0,1,33,3,4.12,35,5,0,1,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,16.0,32.94,11.0,28.5,72.92,62.48
Kagiso Rabada,10.0,0,40,0,4.0,37,4,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,0.0,32.94,0.0,28.5,61.67,62.48
Kagiso Rabada,10.0,1,42,2,4.2,36,3,1,0,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,30.0,32.94,21.0,28.5,60.0,62.48
Kagiso Rabada,10.0,1,48,1,4.8,33,6,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,60.0,32.94,48.0,28.5,55.0,62.48
Kagiso Rabada,6.0,1,38,1,6.33,24,6,1,0,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,36.0,32.94,38.0,28.5,66.67,62.48
Kagiso Rabada,6.0,2,16,1,2.66,27,2,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,36.0,32.94,16.0,28.5,75.0,62.48
Kagiso Rabada,9.0,1,56,2,6.22,30,5,2,3,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,27.0,32.94,28.0,28.5,55.56,62.48
Kagiso Rabada,7.5,0,50,2,6.38,22,3,2,2,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,9,5.06,22.5,32.94,25.0,28.5,48.89,62.48
Kasun Rajitha,7.0,0,36,2,5.14,25,5,0,1,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,6,7.24,21.0,38.62,18.0,42.12,59.52,49.32
Kasun Rajitha,9.0,0,65,0,7.22,25,7,2,1,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,6,7.24,0.0,38.62,0.0,42.12,46.3,49.32
Kasun Rajitha,4.0,0,47,0,11.75,7,5,3,0,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,6,7.24,0.0,38.62,0.0,42.12,29.17,49.32
Kasun Rajitha,10.0,0,48,1,4.8,37,4,1,2,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,6,7.24,60.0,38.62,48.0,42.12,61.67,49.32
Kasun Rajitha,9.0,0,50,4,5.55,32,5,0,6,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,6,7.24,13.5,38.62,12.5,42.12,59.26,49.32
Kasun Rajitha,10.0,1,90,1,9.0,24,8,5,2,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,6,7.24,60.0,38.62,90.0,42.12,40.0,49.32
Keshav Maharaj,10.0,0,32,1,3.2,36,2,0,1,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,60.0,38.83,32.0,24.56,60.0,57.94
Keshav Maharaj,9.0,0,38,1,4.22,34,5,0,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,54.0,38.83,38.0,24.56,62.96,57.94
Keshav Maharaj,2.0,0,27,1,13.5,4,1,3,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,12.0,38.83,27.0,24.56,33.33,57.94
Keshav Maharaj,10.0,0,30,2,3.0,40,2,0,2,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,30.0,38.83,15.0,24.56,66.67,57.94
Keshav Maharaj,9.0,0,56,0,6.22,30,4,4,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,0.0,38.83,0.0,24.56,55.56,57.94
Keshav Maharaj,10.0,0,30,1,3.0,32,0,0,1,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,60.0,38.83,30.0,24.56,53.33,57.94
Keshav Maharaj,10.0,0,24,1,2.4,39,1,0,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,60.0,38.83,24.0,24.56,65.0,57.94
Keshav Maharaj,9.0,0,46,4,5.11,32,3,3,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,13.5,38.83,11.5,24.56,59.26,57.94
Keshav Maharaj,10.0,1,25,2,2.5,41,0,0,2,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,30.0,38.83,12.5,24.56,68.33,57.94
Keshav Maharaj,10.0,0,62,2,6.2,33,6,2,2,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,10,4.94,30.0,38.83,31.0,24.56,55.0,57.94
Kuldeep Yadav,10.0,0,56,1,5.6,26,6,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,60.0,37.7,56.0,28.22,43.33,56.22
Kuldeep Yadav,10.0,0,40,1,4.0,35,0,3,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,60.0,37.7,40.0,28.22,58.33,56.22
Kuldeep Yadav,8.0,0,24,2,3.0,28,1,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,24.0,37.7,12.0,28.22,58.33,56.22
Kuldeep Yadav,2.0,0,3,0,1.5,9,0,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,0.0,37.7,0.0,28.22,75.0,56.22
Kuldeep Yadav,5.1,1,7,2,1.35,24,0,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,15.3,37.7,3.5,28.22,78.43,56.22
Kuldeep Yadav,10.0,1,41,2,4.1,39,1,3,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,30.0,37.7,20.5,28.22,65.0,56.22
Kuldeep Yadav,10.0,0,35,2,3.5,38,4,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,30.0,37.7,17.5,28.22,63.33,56.22
Kuldeep Yadav,10.0,0,73,2,7.3,25,3,4,3,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,30.0,37.7,36.5,28.22,41.67,56.22
Kuldeep Yadav,10.0,0,56,0,5.6,25,3,2,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,0.0,37.7,0.0,28.22,41.67,56.22
Kuldeep Yadav,10.0,0,47,1,4.7,25,1,1,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,60.0,37.7,47.0,28.22,41.67,56.22
Kuldeep Yadav,10.0,0,42,2,4.2,31,2,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,11,4.08,30.0,37.7,21.0,28.22,51.67,56.22
Lahiru Kumara,7.0,0,35,3,5.0,25,4,1,0,0,https://www.espncricinfo.com/cricketers/lahiru-kumara-784375,2,8.38,14.0,14.0,11.67,11.67,59.52,46.43
Lahiru Kumara,4.0,0,47,0,11.75,8,5,2,0,0,https://www.espncricinfo.com/cricketers/lahiru-kumara-784375,2,8.38,0.0,14.0,0.0,11.67,33.33,46.43
Liam Livingstone,10.0,0,33,1,3.3,31,1,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,6,5.92,60.0,38.0,33.0,29.33,51.67,46.34
Liam Livingstone,3.0,0,13,1,4.33,11,0,1,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,6,5.92,18.0,38.0,13.0,29.33,61.11,46.34
Liam Livingstone,3.0,0,17,0,5.66,8,2,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,6,5.92,0.0,38.0,0.0,29.33,44.44,46.34
Liam Livingstone,3.0,0,24,0,8.0,7,4,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,6,5.92,0.0,38.0,0.0,29.33,38.89,46.34
Liam Livingstone,6.0,0,42,1,7.0,10,2,1,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,6,5.92,36.0,38.0,42.0,29.33,27.78,46.34
Liam Livingstone,4.0,1,29,0,7.25,13,5,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,6,5.92,0.0,38.0,0.0,29.33,54.17,46.34
Lizaad Williams,8.4,1,56,2,6.46,33,7,2,5,0,https://www.espncricinfo.com/cricketers/lizaad-williams-379887,1,6.46,25.2,25.2,28.0,28.0,65.48,65.48
Lockie Ferguson,10.0,0,49,3,4.9,44,4,3,2,2,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,20.0,22.0,16.33,17.92,73.33,56.6
Lockie Ferguson,7.0,1,19,3,2.71,32,2,0,1,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,14.0,22.0,6.33,17.92,76.19,56.6
Lockie Ferguson,8.0,0,65,0,8.12,15,7,1,1,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,0.0,22.0,0.0,17.92,31.25,56.6
Lockie Ferguson,8.0,0,63,2,7.87,22,11,0,2,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,24.0,22.0,31.5,17.92,45.83,56.6
Lockie Ferguson,10.0,2,35,2,3.5,43,6,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,30.0,22.0,17.5,17.92,71.67,56.6
Lockie Ferguson,3.0,0,38,0,12.66,6,3,3,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,0.0,22.0,0.0,17.92,33.33,56.6
Lockie Ferguson,8.0,0,32,0,4.0,31,5,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,7,6.25,0.0,22.0,0.0,17.92,64.58,56.6
Logan van Beek,6.0,0,30,1,5.0,20,4,0,1,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,36.0,32.33,30.0,28.75,55.56,53.77
Logan van Beek,9.0,1,30,1,3.33,39,3,0,4,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,54.0,32.33,30.0,28.75,72.22,53.77
Logan van Beek,7.0,0,30,1,4.28,26,3,0,2,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,42.0,32.33,30.0,28.75,61.9,53.77
Logan van Beek,10.0,0,88,2,8.8,25,10,1,10,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,30.0,32.33,44.0,28.75,41.67,53.77
Logan van Beek,10.0,0,74,4,7.4,31,7,3,5,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,15.0,32.33,18.5,28.75,51.67,53.77
Logan van Beek,10.0,0,107,0,10.7,17,10,6,1,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,0.0,32.33,0.0,28.75,28.33,53.77
Logan van Beek,10.0,0,57,0,5.7,36,6,2,0,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,0.0,32.33,0.0,28.75,60.0,53.77
Logan van Beek,8.5,0,60,3,6.79,30,7,2,1,1,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,8,6.5,17.0,32.33,20.0,28.75,58.82,53.77
Lungi Ngidi,8.0,2,18,1,2.25,35,0,0,1,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,48.0,36.64,18.0,35.86,72.92,63.39
Lungi Ngidi,6.0,1,28,0,4.66,23,4,0,0,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,0.0,36.64,0.0,35.86,63.89,63.39
Lungi Ngidi,5.0,1,26,2,5.2,23,2,2,3,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,15.0,36.64,13.0,35.86,76.67,63.39
Lungi Ngidi,9.0,1,57,2,6.33,31,5,1,6,1,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,27.0,36.64,28.5,35.86,57.41,63.39
Lungi Ngidi,8.0,1,49,1,6.12,30,3,4,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,48.0,36.64,49.0,35.86,62.5,63.39
Lungi Ngidi,8.2,0,63,1,7.56,29,8,3,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,49.2,36.64,63.0,35.86,58.94,63.39
Lungi Ngidi,8.3,0,69,2,8.11,28,5,4,6,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,24.9,36.64,34.5,35.86,56.22,63.39
Lungi Ngidi,7.4,0,45,1,5.86,26,6,0,3,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,8,5.76,44.4,36.64,45.0,35.86,58.56,63.39
Mahedi Hasan,7.0,0,40,2,5.71,23,3,1,1,0,https://www.espncricinfo.com/cricketers/mahedi-hasan-833087,3,6.27,21.0,16.5,20.0,18.88,54.76,47.96
Mahedi Hasan,9.0,0,38,0,4.22,29,3,0,1,0,https://www.espncricinfo.com/cricketers/mahedi-hasan-833087,3,6.27,0.0,16.5,0.0,18.88,53.7,47.96
Mahedi Hasan,8.0,0,71,4,8.87,17,10,1,0,0,https://www.espncricinfo.com/cricketers/mahedi-hasan-833087,3,6.27,12.0,16.5,17.75,18.88,35.42,47.96
Maheesh Theekshana,10.0,0,44,1,4.4,28,0,0,2,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,60.0,47.64,44.0,37.8,46.67,49.4
Maheesh Theekshana,7.0,0,43,1,6.14,24,6,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,42.0,47.64,43.0,37.8,57.14,49.4
Maheesh Theekshana,10.0,0,67,0,6.7,18,5,1,1,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,0.0,47.64,0.0,37.8,30.0,49.4
Maheesh Theekshana,8.2,1,21,1,2.52,36,1,0,3,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,49.2,47.64,21.0,37.8,73.17,49.4
Maheesh Theekshana,10.0,0,55,0,5.5,25,3,1,3,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,0.0,47.64,0.0,37.8,41.67,49.4
Maheesh Theekshana,9.0,0,44,2,4.88,34,6,0,3,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,27.0,47.64,22.0,37.8,62.96,49.4
Maheesh Theekshana,10.0,0,59,1,5.9,23,3,0,1,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,60.0,47.64,59.0,37.8,38.33,49.4
Maheesh Theekshana,7.0,0,49,0,7.0,19,5,2,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,8,5.38,0.0,47.64,0.0,37.8,45.24,49.4
Mahmudullah,3.0,0,20,0,6.66,7,1,1,1,0,https://www.espncricinfo.com/cricketers/mahmudullah-56025,3,6.55,0.0,0.0,0.0,0.0,38.89,29.63
Mahmudullah,1.0,0,6,0,6.0,0,0,0,0,0,https://www.espncricinfo.com/cricketers/mahmudullah-56025,3,6.55,0.0,0.0,0.0,0.0,0.0,29.63
Mahmudullah,1.0,0,7,0,7.0,3,1,0,0,0,https://www.espncricinfo.com/cricketers/mahmudullah-56025,3,6.55,0.0,0.0,0.0,0.0,50.0,29.63
