batsmanName,runs,balls,minutes,4s,6s,SR,player_link,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Ambati Rayudu,0,3,2,0,0,0.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,13,111.36769230769231,0,0,,45.58830533051644,257,19.76923076923077
Ambati Rayudu,10,9,14,1,0,111.11,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,13,111.36769230769231,1,4,40.0,45.58830533051644,257,19.76923076923077
Ambati Rayudu,2,4,18,0,0,50.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,13,111.36769230769231,0,0,0.0,45.58830533051644,257,19.76923076923077
Ambati Rayudu,27,17,20,0,3,158.82,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,13,111.36769230769231,3,18,66.66666666666666,45.58830533051644,257,19.76923076923077
Ambati Rayudu,14,7,24,1,1,200.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,13,111.36769230769231,2,10,71.42857142857143,45.58830533051644,257,19.76923076923077
Ambati Rayudu,1,3,5,0,0,33.33,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,13,111.36769230769231,0,0,0.0,45.58830533051644,257,19.76923076923077
Andre Russell,31,20,27,3,2,155.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,5,24,77.41935483870968,72.3163082437276,183,20.333333333333332
Andre Russell,54,22,30,3,6,245.45,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,9,48,88.88888888888889,72.3163082437276,183,20.333333333333332
Andre Russell,20,15,24,2,1,133.33,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,3,14,70.0,72.3163082437276,183,20.333333333333332
Andre Russell,10,9,19,2,0,111.11,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,2,8,80.0,72.3163082437276,183,20.333333333333332
Andre Russell,45,27,45,2,4,166.66,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,6,32,71.11111111111111,72.3163082437276,183,20.333333333333332
Andre Russell,0,0,3,0,0,0.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,0,0,,72.3163082437276,183,20.333333333333332
Andre Russell,9,7,16,0,1,128.57,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,1,6,66.66666666666666,72.3163082437276,183,20.333333333333332
Andre Russell,9,15,22,1,0,60.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,1,4,44.44444444444444,72.3163082437276,183,20.333333333333332
Andre Russell,5,5,7,1,0,100.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,122.23555555555555,1,4,80.0,72.3163082437276,183,20.333333333333332
Anmolpreet Singh,16,14,24,2,1,114.28,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,1,114.28,3,14,87.5,87.5,16,16.0
Anuj Rawat,0,1,4,0,0,0.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,1,0.0,0,0,,,0,0.0
Arshdeep Singh,1,2,5,0,0,50.0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,2,75.0,0,0,0.0,0.0,2,1.0
Arshdeep Singh,1,1,3,0,0,100.0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,2,75.0,0,0,0.0,0.0,2,1.0
Avesh Khan,5,3,-,1,0,166.66,https://www.espncricinfo.com/cricketers/avesh-khan-694211,1,166.66,1,4,80.0,80.0,5,5.0
Axar Patel,0,5,7,0,0,0.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,6,85.38666666666666,0,0,,26.888888888888893,40,6.666666666666667
Axar Patel,12,7,13,0,1,171.42,https://www.espncricinfo.com/cricketers/axar-patel-554691,6,85.38666666666666,1,6,50.0,26.888888888888893,40,6.666666666666667
Axar Patel,9,9,17,1,0,100.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,6,85.38666666666666,1,4,44.44444444444444,26.888888888888893,40,6.666666666666667
Axar Patel,5,10,28,0,0,50.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,6,85.38666666666666,0,0,0.0,26.888888888888893,40,6.666666666666667
Axar Patel,10,11,16,1,0,90.9,https://www.espncricinfo.com/cricketers/axar-patel-554691,6,85.38666666666666,1,4,40.0,26.888888888888893,40,6.666666666666667
Axar Patel,4,4,8,0,0,100.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,6,85.38666666666666,0,0,0.0,26.888888888888893,40,6.666666666666667
Ben Stokes,0,3,4,0,0,0.0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,1,0.0,0,0,,,0,0.0
Bhuvneshwar Kumar,14,10,13,2,0,140.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,2,8,57.14285714285714,19.591836734693878,34,4.857142857142857
Bhuvneshwar Kumar,1,2,9,0,0,50.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,0,0,0.0,19.591836734693878,34,4.857142857142857
Bhuvneshwar Kumar,5,3,9,1,0,166.66,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,1,4,80.0,19.591836734693878,34,4.857142857142857
Bhuvneshwar Kumar,2,2,9,0,0,100.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,0,0,0.0,19.591836734693878,34,4.857142857142857
Bhuvneshwar Kumar,7,7,13,0,0,100.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,0,0,0.0,19.591836734693878,34,4.857142857142857
Bhuvneshwar Kumar,2,2,10,0,0,100.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,0,0,0.0,19.591836734693878,34,4.857142857142857
Bhuvneshwar Kumar,3,4,11,0,0,75.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,7,104.52285714285713,0,0,0.0,19.591836734693878,34,4.857142857142857
Chetan Sakariya,0,0,6,0,0,0.0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,6,48.53333333333333,0,0,,30.95238095238095,16,2.6666666666666665
Chetan Sakariya,1,5,20,0,0,20.0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,6,48.53333333333333,0,0,0.0,30.95238095238095,16,2.6666666666666665
Chetan Sakariya,0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,6,48.53333333333333,0,0,,30.95238095238095,16,2.6666666666666665
Chetan Sakariya,6,11,14,1,0,54.54,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,6,48.53333333333333,1,4,66.66666666666666,30.95238095238095,16,2.6666666666666665
Chetan Sakariya,7,6,11,1,0,116.66,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,6,48.53333333333333,1,4,57.14285714285714,30.95238095238095,16,2.6666666666666665
Chetan Sakariya,2,2,7,0,0,100.0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,6,48.53333333333333,0,0,0.0,30.95238095238095,16,2.6666666666666665
Chris Gayle,10,10,20,2,0,100.0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,2,8,80.0,57.339196398852614,193,19.3
Chris Gayle,43,35,51,5,2,122.85,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,7,32,74.4186046511628,57.339196398852614,193,19.3
Chris Gayle,0,1,6,0,0,0.0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,0,0,,57.339196398852614,193,19.3
Chris Gayle,14,17,33,1,0,82.35,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,1,4,28.57142857142857,57.339196398852614,193,19.3
Chris Gayle,11,9,23,0,1,122.22,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,1,6,54.54545454545454,57.339196398852614,193,19.3
Chris Gayle,46,24,34,6,2,191.66,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,8,36,78.26086956521739,57.339196398852614,193,19.3
Chris Gayle,13,9,11,1,1,144.44,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,2,10,76.92307692307693,57.339196398852614,193,19.3
Chris Gayle,1,4,8,0,0,25.0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,0,0,0.0,57.339196398852614,193,19.3
Chris Gayle,15,17,31,2,0,88.23,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,2,8,53.333333333333336,57.339196398852614,193,19.3
Chris Gayle,40,28,31,4,2,142.85,https://www.espncricinfo.com/cricketers/chris-gayle-51880,10,101.96,6,28,70.0,57.339196398852614,193,19.3
Chris Jordan,30,18,28,1,3,166.66,https://www.espncricinfo.com/cricketers/chris-jordan-288992,2,116.66,4,22,73.33333333333333,36.666666666666664,32,16.0
Chris Jordan,2,3,8,0,0,66.66,https://www.espncricinfo.com/cricketers/chris-jordan-288992,2,116.66,0,0,0.0,36.666666666666664,32,16.0
Chris Lynn,49,35,62,4,3,140.0,https://www.espncricinfo.com/cricketers/chris-lynn-326637,1,140.0,7,34,69.38775510204081,69.38775510204081,49,49.0
Chris Morris,0,2,4,0,0,0.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,0,0,,36.76190476190476,67,9.571428571428571
Chris Morris,2,4,12,0,0,50.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,0,0,0.0,36.76190476190476,67,9.571428571428571
Chris Morris,0,2,2,0,0,0.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,0,0,,36.76190476190476,67,9.571428571428571
Chris Morris,14,11,17,2,0,127.27,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,2,8,57.14285714285714,36.76190476190476,67,9.571428571428571
Chris Morris,5,5,12,0,0,100.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,0,0,0.0,36.76190476190476,67,9.571428571428571
Chris Morris,10,7,21,0,1,142.85,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,1,6,60.0,36.76190476190476,67,9.571428571428571
Chris Morris,36,18,31,0,4,200.0,https://www.espncricinfo.com/cricketers/chris-morris-439952,7,88.58857142857143,4,24,66.66666666666666,36.76190476190476,67,9.571428571428571
Chris Woakes,15,11,26,2,0,136.36,https://www.espncricinfo.com/cricketers/chris-woakes-247235,1,136.36,2,8,53.333333333333336,53.333333333333336,15,15.0
Dan Christian,1,3,11,0,0,33.33,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,0,0,0.0,7.407407407407407,14,2.0
Dan Christian,1,4,14,0,0,25.0,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,0,0,0.0,7.407407407407407,14,2.0
Dan Christian,1,2,5,0,0,50.0,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,0,0,0.0,7.407407407407407,14,2.0
Dan Christian,1,3,10,0,0,33.33,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,0,0,0.0,7.407407407407407,14,2.0
Dan Christian,1,3,3,0,0,33.33,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,0,0,0.0,7.407407407407407,14,2.0
Dan Christian,0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,0,0,,7.407407407407407,14,2.0
Dan Christian,9,8,18,1,0,112.5,https://www.espncricinfo.com/cricketers/dan-christian-4864,7,41.07,1,4,44.44444444444444,7.407407407407407,14,2.0
Daniel Sams,3,2,11,0,0,150.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,2,112.5,0,0,0.0,0.0,6,3.0
Daniel Sams,3,4,5,0,0,75.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,2,112.5,0,0,0.0,0.0,6,3.0
David Miller,2,5,8,0,0,40.0,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,0,0,0.0,36.76761026991442,124,15.5
David Miller,15,23,39,0,0,65.21,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,0,0,0.0,36.76761026991442,124,15.5
David Miller,7,4,14,1,0,175.0,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,1,4,57.14285714285714,36.76761026991442,124,15.5
David Miller,24,23,30,3,0,104.34,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,3,12,50.0,36.76761026991442,124,15.5
David Miller,7,10,18,0,0,70.0,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,0,0,0.0,36.76761026991442,124,15.5
David Miller,62,43,59,7,2,144.18,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,9,40,64.51612903225806,36.76761026991442,124,15.5
David Miller,0,2,7,0,0,0.0,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,0,0,,36.76761026991442,124,15.5
David Miller,7,3,5,0,1,233.33,https://www.espncricinfo.com/cricketers/david-miller-321777,8,104.0075,1,6,85.71428571428571,36.76761026991442,124,15.5
David Warner,0,3,5,0,0,0.0,https://www.espncricinfo.com/cricketers/david-warner-219889,2,33.33,0,0,,0.0,2,1.0
David Warner,2,3,4,0,0,66.66,https://www.espncricinfo.com/cricketers/david-warner-219889,2,33.33,0,0,0.0,0.0,2,1.0
David Warner (c),36,34,59,2,2,105.88,https://www.espncricinfo.com/cricketers/david-warner-219889,6,100.90833333333335,4,20,55.55555555555556,34.87873838751032,193,32.166666666666664
David Warner (c),3,4,9,0,0,75.0,https://www.espncricinfo.com/cricketers/david-warner-219889,6,100.90833333333335,0,0,0.0,34.87873838751032,193,32.166666666666664
David Warner (c),54,37,66,7,1,145.94,https://www.espncricinfo.com/cricketers/david-warner-219889,6,100.90833333333335,8,34,62.96296296296296,34.87873838751032,193,32.166666666666664
David Warner (c),6,8,19,0,0,75.0,https://www.espncricinfo.com/cricketers/david-warner-219889,6,100.90833333333335,0,0,0.0,34.87873838751032,193,32.166666666666664
David Warner (c),37,37,45,3,1,100.0,https://www.espncricinfo.com/cricketers/david-warner-219889,6,100.90833333333335,4,18,48.64864864864865,34.87873838751032,193,32.166666666666664
David Warner (c),57,55,83,3,2,103.63,https://www.espncricinfo.com/cricketers/david-warner-219889,6,100.90833333333335,5,24,42.10526315789473,34.87873838751032,193,32.166666666666664
Dawid Malan,26,26,37,1,1,100.0,https://www.espncricinfo.com/cricketers/dawid-malan-236489,1,100.0,2,10,38.46153846153847,38.46153846153847,26,26.0
Deepak Chahar,1,1,2,0,0,100.0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,2,50.0,0,0,0.0,0.0,1,0.5
Deepak Chahar,0,0,2,0,0,0.0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,2,50.0,0,0,,0.0,1,0.5
Deepak Hooda,13,10,19,1,0,130.0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,1,4,30.76923076923077,30.381743256743256,160,14.545454545454545
Deepak Hooda,22,13,25,0,2,169.23,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,2,12,54.54545454545454,30.381743256743256,160,14.545454545454545
Deepak Hooda,3,4,7,0,0,75.0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,0,0,0.0,30.381743256743256,160,14.545454545454545
Deepak Hooda,1,4,7,0,0,25.0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,0,0,0.0,30.381743256743256,160,14.545454545454545
Deepak Hooda,1,1,3,0,0,100.0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,0,0,0.0,30.381743256743256,160,14.545454545454545
Deepak Hooda,28,26,50,1,1,107.69,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,2,10,35.714285714285715,30.381743256743256,160,14.545454545454545
Deepak Hooda,13,11,19,2,0,118.18,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,2,8,61.53846153846154,30.381743256743256,160,14.545454545454545
Deepak Hooda,64,28,48,4,6,228.57,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,10,52,81.25,30.381743256743256,160,14.545454545454545
Deepak Hooda,0,2,3,0,0,0.0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,0,0,,30.381743256743256,160,14.545454545454545
Deepak Hooda,5,9,11,0,0,55.55,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,0,0,0.0,30.381743256743256,160,14.545454545454545
Deepak Hooda,10,15,19,1,0,66.66,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,11,97.80727272727272,1,4,40.0,30.381743256743256,160,14.545454545454545
Devdutt Padikkal,40,38,58,4,2,105.26,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,6,28,70.0,62.605727133484,411,29.357142857142858
Devdutt Padikkal,11,13,12,2,0,84.61,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,2,8,72.72727272727273,62.605727133484,411,29.357142857142858
Devdutt Padikkal,101,52,74,11,6,194.23,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,17,80,79.20792079207921,62.605727133484,411,29.357142857142858
Devdutt Padikkal,7,6,13,0,1,116.66,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,1,6,85.71428571428571,62.605727133484,411,29.357142857142858
Devdutt Padikkal,0,4,9,0,0,0.0,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,0,0,,62.605727133484,411,29.357142857142858
Devdutt Padikkal,25,28,56,2,0,89.28,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,2,8,32.0,62.605727133484,411,29.357142857142858
Devdutt Padikkal,34,15,26,4,2,226.66,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,6,28,82.35294117647058,62.605727133484,411,29.357142857142858
Devdutt Padikkal,22,17,28,4,0,129.41,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,4,16,72.72727272727273,62.605727133484,411,29.357142857142858
Devdutt Padikkal,0,1,4,0,0,0.0,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,0,0,,62.605727133484,411,29.357142857142858
Devdutt Padikkal,21,18,26,2,0,116.66,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,2,8,38.095238095238095,62.605727133484,411,29.357142857142858
Devdutt Padikkal,22,20,36,3,0,110.0,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,3,12,54.54545454545454,62.605727133484,411,29.357142857142858
Devdutt Padikkal,17,14,24,3,0,121.42,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,3,12,70.58823529411765,62.605727133484,411,29.357142857142858
Devdutt Padikkal,41,52,89,4,0,78.84,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,4,16,39.02439024390244,62.605727133484,411,29.357142857142858
Devdutt Padikkal,70,50,79,5,3,140.0,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,14,108.07357142857143,8,38,54.285714285714285,62.605727133484,411,29.357142857142858
