bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Pat Cummins,4,0,17,3,4.25,16,3,0,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,2,0,19,0,9.50,4,1,1,1,2,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Kamlesh Nagarkoti,2,0,11,0,5.50,7,2,0,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Lockie Ferguson,4,0,30,1,7.50,8,4,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Sunil Narine,4,0,37,0,9.25,4,0,2,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Varun Chakravarthy,4,0,20,5,5.00,9,1,0,1,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Trent Boult,4,1,18,4,4.50,17,3,0,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Jasprit Bumrah,4,0,25,2,6.25,13,4,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,3,0,16,0,5.33,8,1,0,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rahul Chahar,4,0,22,2,5.50,13,0,2,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Nathan Coulter-Nile,4,0,25,1,6.25,14,1,1,3,0,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
Kieron Pollard,1,0,4,0,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Deepak Chahar,4,0,34,0,8.50,11,5,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Josh Hazlewood,2,0,17,0,8.50,7,4,0,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Imran Tahir,3,0,22,0,7.33,6,0,2,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Shardul Thakur,2.2,0,26,0,11.14,4,2,2,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Ravindra Jadeja,1,0,15,0,15.00,1,0,2,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Sandeep Sharma,4,0,31,0,7.75,8,3,1,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Jason Holder,4,0,33,3,8.25,11,3,1,2,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Vijay Shankar,3,0,15,1,5.00,8,1,0,0,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
T Natarajan,4,0,46,0,11.50,5,4,2,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Rashid Khan,4,0,20,1,5.00,9,0,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Shahbaz Nadeem,1,0,9,0,9.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/shahbaz-nadeem-31872,scorecard
Jofra Archer,4,0,21,2,5.25,16,4,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Ankit Rajpoot,1,0,11,0,11.00,4,1,1,1,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,scorecard
Kartik Tyagi,3.1,0,42,0,13.26,7,4,3,2,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Ben Stokes,2,0,24,0,12.00,5,0,3,1,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Shreyas Gopal,4,0,32,0,8.00,7,3,1,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Rahul Tewatia,4,0,25,0,6.25,6,0,1,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Chris Morris,4,1,16,0,4.00,15,1,0,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Mohammed Siraj,4,2,8,3,2.00,16,0,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Navdeep Saini,3,0,23,1,7.66,11,2,2,0,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Isuru Udana,1,0,6,0,6.00,3,1,0,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Yuzvendra Chahal,4,0,15,2,3.75,13,1,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Washington Sundar,4,1,14,1,3.50,14,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Pat Cummins,3,0,18,0,6.00,9,2,0,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,2.3,0,20,0,8.00,5,2,0,1,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Varun Chakravarthy,4,0,28,0,7.00,11,5,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Lockie Ferguson,4,0,17,1,4.25,14,2,0,1,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Glenn Maxwell,4,0,31,1,7.75,5,2,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mohammed Shami,4,0,28,2,7.00,12,4,0,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,3,0,30,0,10.00,4,3,1,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
James Neesham,2,0,17,1,8.50,4,1,1,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Murugan Ashwin,4,0,33,1,8.25,5,2,1,1,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Ravi Bishnoi,3,0,24,0,8.00,5,2,1,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Daniel Sams,4,0,30,0,7.50,10,1,2,1,1,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Kagiso Rabada,4,0,27,2,6.75,9,3,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Axar Patel,4,0,27,1,6.75,8,2,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Tushar Deshpande,2,0,41,0,20.50,2,5,3,1,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Ravichandran Ashwin,4,0,27,1,6.75,9,2,0,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Marcus Stoinis,1,0,14,0,14.00,2,1,1,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Jofra Archer,4,0,20,1,5.00,11,2,0,0,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Ankit Rajpoot,1,0,8,0,8.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,scorecard
Kartik Tyagi,4,0,35,1,8.75,11,7,0,1,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Ben Stokes,3,0,27,0,9.00,4,2,1,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Shreyas Gopal,4,0,14,1,3.50,12,0,0,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Rahul Tewatia,4,0,18,1,4.50,11,0,0,0,1,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Deepak Chahar,4,1,18,2,4.50,17,2,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Josh Hazlewood,4,0,19,1,4.75,14,2,0,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Ravindra Jadeja,1.3,0,11,0,7.33,2,1,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shardul Thakur,4,0,34,0,8.50,8,3,1,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Sam Curran,1,0,6,0,6.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Piyush Chawla,3,0,32,0,10.66,5,4,1,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Glenn Maxwell,4,0,24,0,6.00,9,3,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mohammed Shami,4,0,30,2,7.50,12,4,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,3,0,35,2,11.66,8,3,3,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Chris Jordan,3,0,32,1,10.66,6,1,3,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Murugan Ashwin,3,0,28,0,9.33,7,4,1,0,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Deepak Hooda,1,0,9,0,9.00,2,0,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Ravi Bishnoi,2,0,12,1,6.00,5,0,1,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Trent Boult,4,0,48,0,12.00,6,6,2,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Krunal Pandya,2,0,12,0,6.00,5,1,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Jasprit Bumrah,4,0,24,3,6.00,12,1,1,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Nathan Coulter-Nile,4,0,33,0,8.25,9,3,1,0,0,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
Kieron Pollard,2,0,26,0,13.00,3,1,2,2,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Rahul Chahar,4,0,33,2,8.25,9,2,2,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Sandeep Sharma,4,0,27,0,6.75,6,1,1,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Basil Thampi,4,0,46,1,11.50,5,6,1,0,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,scorecard
T Natarajan,4,0,40,2,10.00,9,4,2,0,1,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Vijay Shankar,4,0,20,1,5.00,13,3,0,0,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rashid Khan,4,0,28,1,7.00,9,2,1,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Pat Cummins,4,0,28,1,7.00,13,3,1,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Shivam Mavi,3,0,34,1,11.33,6,5,1,1,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Varun Chakravarthy,4,0,32,1,8.00,7,4,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Andre Russell,2,0,29,0,14.50,3,6,0,0,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Lockie Ferguson,4,0,15,3,3.75,13,0,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Kuldeep Yadav,3,0,18,0,6.00,5,0,0,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Tushar Deshpande,4,0,39,1,9.75,9,3,2,2,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Kagiso Rabada,4,1,33,1,8.25,12,3,2,1,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Axar Patel,4,0,23,0,5.75,5,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Anrich Nortje,4,0,44,2,11.00,10,3,4,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Ravichandran Ashwin,3,0,30,0,10.00,5,3,1,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Marcus Stoinis,1,0,10,0,10.00,1,0,1,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Deepak Chahar,4,1,18,2,4.50,10,1,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,35,1,8.75,10,5,1,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,39,1,9.75,5,3,2,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Ravindra Jadeja,1.5,0,35,0,19.09,0,2,3,1,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Karn Sharma,3,0,34,0,11.33,3,4,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Dwayne Bravo,3,0,23,1,7.66,4,2,0,1,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Washington Sundar,3,0,25,0,8.33,7,4,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Chris Morris,4,0,26,4,6.50,12,1,1,4,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Isuru Udana,3,0,43,0,14.33,4,5,2,2,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Navdeep Saini,4,0,30,0,7.50,6,3,0,0,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,4,0,34,2,8.50,9,3,1,1,2,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Shahbaz Ahmed,2,0,18,0,9.00,3,1,1,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Jofra Archer,3.4,0,38,0,10.36,8,0,4,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Shreyas Gopal,4,0,32,1,8.00,5,0,1,1,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Kartik Tyagi,4,0,32,1,8.00,8,3,0,3,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Jaydev Unadkat,4,0,46,0,11.50,8,2,4,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Rahul Tewatia,4,0,30,1,7.50,8,0,1,5,1,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Trent Boult,4,0,32,1,8.00,10,4,1,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Nathan Coulter-Nile,4,0,51,1,12.75,8,5,3,3,0,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
Jasprit Bumrah,4,0,22,1,5.50,12,2,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,4,0,23,0,5.75,11,1,1,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rahul Chahar,4,0,18,2,4.50,13,1,0,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Chris Green,2.5,0,24,0,8.47,6,4,0,0,0,https://www.espncricinfo.com/cricketers/chris-green-787073,scorecard
Pat Cummins,3,0,28,0,9.33,10,5,1,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,2,0,30,0,15.00,2,5,1,0,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Andre Russell,2,0,15,0,7.50,5,1,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,4,0,23,1,5.75,10,0,1,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Shivam Mavi,3,0,24,1,8.00,9,3,1,0,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Glenn Maxwell,4,0,28,0,7.00,6,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mohammed Shami,4,0,45,2,11.25,6,2,4,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,2,0,20,1,10.00,3,3,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Ravi Bishnoi,3,0,29,0,9.66,6,1,2,2,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Murugan Ashwin,4,0,23,2,5.75,7,1,0,0,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Chris Jordan,3,0,20,1,6.66,5,0,1,2,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Chris Morris,4,0,22,0,5.50,12,0,1,3,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Navdeep Saini,4,0,21,0,5.25,14,2,1,0,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,3,0,35,1,11.66,8,2,3,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Isuru Udana,2,0,14,0,7.00,4,0,1,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Mohammed Siraj,3,0,44,0,14.66,2,2,4,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Washington Sundar,4,0,38,0,9.50,6,0,4,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Jofra Archer,4,0,19,3,4.75,14,0,1,3,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Jaydev Unadkat,3,0,32,2,10.66,5,2,2,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Kartik Tyagi,4,0,30,1,7.50,9,2,1,1,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Ben Stokes,2,0,24,0,12.00,2,3,0,0,2,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Shreyas Gopal,4,0,31,1,7.75,4,1,1,2,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Rahul Tewatia,3,0,23,0,7.66,5,3,0,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Kagiso Rabada,4,0,28,1,7.00,9,4,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Tushar Deshpande,4,0,37,2,9.25,5,4,0,3,1,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Anrich Nortje,4,0,33,2,8.25,10,3,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Ravichandran Ashwin,4,0,17,1,4.25,10,1,0,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Axar Patel,4,0,32,1,8.00,8,2,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Sandeep Sharma,4,0,19,2,4.75,13,2,0,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Khaleel Ahmed,4,0,45,2,11.25,10,4,3,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Shahbaz Nadeem,4,0,29,0,7.25,7,2,1,0,0,https://www.espncricinfo.com/cricketers/shahbaz-nadeem-31872,scorecard
T Natarajan,4,0,41,2,10.25,7,4,2,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Rashid Khan,4,0,30,0,7.50,10,0,3,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Deepak Chahar,4,0,28,0,7.00,8,2,0,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,3,0,18,1,6.00,11,3,0,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Ravindra Jadeja,3,0,21,1,7.00,5,2,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shardul Thakur,2,0,10,1,5.00,4,0,0,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Karn Sharma,4,0,37,2,9.25,5,3,1,3,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Dwayne Bravo,3,0,25,2,8.33,8,3,1,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Piyush Chawla,1,0,8,0,8.00,0,0,0,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Pat Cummins,4,0,38,0,9.50,11,4,2,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,4,0,42,1,10.50,5,5,1,0,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Andre Russell,4,0,51,1,12.75,7,3,3,3,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,4,0,25,0,6.25,8,1,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Kamlesh Nagarkoti,4,0,36,0,9.00,4,1,2,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Chris Morris,4,0,17,2,4.25,10,1,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Navdeep Saini,3,0,17,1,5.66,8,1,0,3,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Mohammed Siraj,3,0,24,1,8.00,9,3,1,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Washington Sundar,4,0,20,2,5.00,8,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Yuzvendra Chahal,4,0,12,1,3.00,13,0,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Isuru Udana,2,0,19,1,9.50,4,2,1,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Trent Boult,4,0,36,1,9.00,9,6,0,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
James Pattinson,3,0,37,0,12.33,6,7,0,3,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Jasprit Bumrah,4,0,26,0,6.50,7,1,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,4,0,26,2,6.50,8,1,1,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,1,0,10,0,10.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Rahul Chahar,4,0,27,0,6.75,3,1,0,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Kagiso Rabada,4,0,28,2,7.00,13,1,2,3,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Anrich Nortje,4,0,28,0,7.00,11,1,2,1,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Axar Patel,3,0,24,1,8.00,6,3,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Ravichandran Ashwin,4,0,35,1,8.75,4,3,1,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Harshal Patel,2,0,20,0,10.00,1,3,0,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Marcus Stoinis,2.4,0,31,1,11.62,2,4,1,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Jofra Archer,4,0,25,1,6.25,14,0,2,0,1,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Shreyas Gopal,4,0,31,0,7.75,8,1,2,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Kartik Tyagi,3,0,29,1,9.66,5,1,2,0,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Jaydev Unadkat,4,0,31,1,7.75,5,1,1,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Rahul Tewatia,4,0,35,0,8.75,8,2,2,1,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Ben Stokes,1,0,7,0,7.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Sandeep Sharma,4,0,32,0,8.00,7,3,1,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Khaleel Ahmed,3.5,0,37,2,9.65,9,1,3,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
T Natarajan,4,1,32,0,8.00,8,2,2,0,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Abhishek Sharma,1,0,11,0,11.00,1,2,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rashid Khan,4,0,25,2,6.25,10,3,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Vijay Shankar,3,0,22,0,7.33,3,1,0,2,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Deepak Chahar,3,0,10,1,3.33,10,0,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,48,1,12.00,6,1,4,5,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,40,2,10.00,9,4,1,1,1,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Dwayne Bravo,3,0,29,0,9.66,2,2,0,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Karn Sharma,4,0,34,0,8.50,5,1,2,1,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Ravindra Jadeja,2,0,7,0,3.50,6,0,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Chris Morris,4,0,19,3,4.75,14,2,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Navdeep Saini,4,0,18,0,4.50,16,2,0,3,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Isuru Udana,4,0,30,1,7.50,5,2,0,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Washington Sundar,3,0,16,2,5.33,7,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Yuzvendra Chahal,4,0,35,1,8.75,6,3,1,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Shivam Dube,1,0,14,0,14.00,0,2,0,1,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Mohammed Shami,4,0,30,1,7.50,11,5,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,4,1,25,1,6.25,15,4,0,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Chris Jordan,4,0,37,0,9.25,8,4,1,1,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Mujeeb Ur Rahman,4,0,44,0,11.00,6,3,2,1,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Ravi Bishnoi,4,0,25,1,6.25,7,1,0,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Pat Cummins,4,0,29,0,7.25,6,3,0,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,4,0,29,3,7.25,12,3,1,0,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Kamlesh Nagarkoti,3,0,40,0,13.33,2,5,1,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
