bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Andre Russell,2.0,0,16,1,8.0,4,2,0,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,7,9.64,12.0,14.4,16.0,23.3,33.33,35.71
Andrew Tye,4.0,0,50,1,12.5,5,4,3,2,1,https://www.espncricinfo.com/cricketers/andrew-tye-459508,1,12.5,24.0,24.0,50.0,50.0,20.83,20.83
Ankit Rajpoot,4.0,0,60,0,15.0,7,3,6,4,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,6,11.25,0.0,24.0,0.0,39.0,29.17,37.27
Ankit Rajpoot,4.0,0,39,1,9.75,7,5,1,1,1,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,6,11.25,24.0,24.0,39.0,39.0,29.17,37.27
Ankit Rajpoot,1.0,0,11,0,11.0,4,1,1,1,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,6,11.25,0.0,24.0,0.0,39.0,66.67,37.27
Ankit Rajpoot,1.0,0,8,0,8.0,2,1,0,0,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,6,11.25,0.0,24.0,0.0,39.0,33.33,37.27
Ankit Rajpoot,3.0,0,42,0,14.0,5,5,2,1,1,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,6,11.25,0.0,24.0,0.0,39.0,27.78,37.27
Ankit Rajpoot,4.0,0,39,1,9.75,9,3,2,4,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,6,11.25,24.0,24.0,39.0,39.0,37.5,37.27
Anrich Nortje,4.0,0,44,2,11.0,10,3,4,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,12.0,14.03,22.0,20.42,41.67,43.99
Anrich Nortje,2.2,0,25,1,10.71,6,4,1,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,13.2,14.03,25.0,20.42,45.45,43.99
Anrich Nortje,4.0,0,33,2,8.25,10,3,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,12.0,14.03,16.5,20.42,41.67,43.99
Anrich Nortje,4.0,0,21,2,5.25,12,1,0,3,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,12.0,14.03,10.5,20.42,50.0,43.99
Anrich Nortje,4.0,0,50,1,12.5,10,5,4,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,24.0,14.03,50.0,20.42,41.67,43.99
Anrich Nortje,4.0,0,33,3,8.25,11,2,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,8.0,14.03,11.0,20.42,45.83,43.99
Anrich Nortje,4.0,0,28,0,7.0,11,1,2,1,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,0.0,14.03,0.0,20.42,45.83,43.99
Anrich Nortje,4.0,0,22,2,5.5,13,3,0,1,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,12.0,14.03,11.0,20.42,54.17,43.99
Anrich Nortje,4.0,0,33,3,8.25,11,4,1,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,8.0,14.03,11.0,20.42,45.83,43.99
Anrich Nortje,4.0,0,25,1,6.25,13,2,1,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,24.0,14.03,25.0,20.42,54.17,43.99
Anrich Nortje,4.0,0,33,0,8.25,11,6,0,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,0.0,14.03,0.0,20.42,45.83,43.99
Anrich Nortje,4.0,0,37,1,9.25,11,6,0,3,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,24.0,14.03,37.0,20.42,45.83,43.99
Anrich Nortje,4.0,0,27,2,6.75,9,4,0,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,12.0,14.03,13.5,20.42,37.5,43.99
Anrich Nortje,4.0,0,40,0,10.0,6,4,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,0.0,14.03,0.0,20.42,25.0,43.99
Anrich Nortje,4.0,0,36,0,9.0,10,4,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,0.0,14.03,0.0,20.42,41.67,43.99
Anrich Nortje,2.4,0,25,2,9.37,6,3,1,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,16,8.47,7.2,14.03,12.5,20.42,41.67,43.99
Arshdeep Singh,2.0,0,20,1,10.0,3,3,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,12.0,12.8,20.0,17.33,25.0,36.61
Arshdeep Singh,4.0,1,25,1,6.25,15,4,0,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,24.0,12.8,25.0,17.33,62.5,36.61
Arshdeep Singh,3.5,0,23,3,6.0,9,1,1,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,7.0,12.8,7.67,17.33,42.86,36.61
Arshdeep Singh,2.0,0,18,0,9.0,5,3,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,0.0,12.8,0.0,17.33,41.67,36.61
Arshdeep Singh,3.0,0,34,0,11.33,3,4,1,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,0.0,12.8,0.0,17.33,16.67,36.61
Arshdeep Singh,3.0,0,30,0,10.0,4,3,1,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,0.0,12.8,0.0,17.33,22.22,36.61
Arshdeep Singh,4.0,0,33,2,8.25,9,1,1,2,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,12.0,12.8,16.5,17.33,37.5,36.61
Arshdeep Singh,3.0,0,35,2,11.66,8,3,3,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,8,9.06,9.0,12.8,17.5,17.33,44.44,36.61
Avesh Khan,4.0,0,42,0,10.5,7,6,1,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,1,10.5,0.0,0.0,0.0,0.0,29.17,29.17
Axar Patel,2.0,0,14,0,7.0,2,1,0,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,16.67,33.33
Axar Patel,2.0,0,8,1,4.0,6,0,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,12.0,20.25,8.0,20.62,50.0,33.33
Axar Patel,4.0,0,23,0,5.75,5,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,20.83,33.33
Axar Patel,4.0,0,36,0,9.0,7,3,1,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,29.17,33.33
Axar Patel,4.0,0,18,2,4.5,10,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,12.0,20.25,9.0,20.62,41.67,33.33
Axar Patel,4.0,0,27,1,6.75,8,2,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,24.0,20.25,27.0,20.62,33.33,33.33
Axar Patel,4.0,0,18,1,4.5,10,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,24.0,20.25,18.0,20.62,41.67,33.33
Axar Patel,1.0,0,7,0,7.0,3,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,50.0,33.33
Axar Patel,3.0,0,24,1,8.0,6,3,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,18.0,20.25,24.0,20.62,33.33,33.33
Axar Patel,4.0,0,32,1,8.0,8,2,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,24.0,20.25,32.0,20.62,33.33,33.33
Axar Patel,4.0,0,30,0,7.5,4,0,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,16.67,33.33
Axar Patel,4.0,0,16,0,4.0,11,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,45.83,33.33
Axar Patel,4.0,0,14,1,3.5,11,0,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,24.0,20.25,14.0,20.62,45.83,33.33
Axar Patel,4.0,0,33,1,8.25,6,3,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,24.0,20.25,33.0,20.62,25.0,33.33
Axar Patel,3.0,0,27,0,9.0,3,1,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,15,6.45,0.0,20.25,0.0,20.62,16.67,33.33
Basil Thampi,4.0,0,46,1,11.5,5,6,1,0,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,1,11.5,24.0,24.0,46.0,46.0,20.83,20.83
Ben Stokes,4.0,0,32,2,8.0,6,2,1,3,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,6,10.22,12.0,12.0,16.0,16.0,25.0,27.78
Ben Stokes,3.0,0,27,0,9.0,4,2,1,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,6,10.22,0.0,12.0,0.0,16.0,22.22,27.78
Ben Stokes,1.0,0,7,0,7.0,2,1,0,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,6,10.22,0.0,12.0,0.0,16.0,33.33,27.78
Ben Stokes,2.0,0,24,0,12.0,5,0,3,1,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,6,10.22,0.0,12.0,0.0,16.0,41.67,27.78
Ben Stokes,2.0,0,24,0,12.0,2,3,0,0,2,https://www.espncricinfo.com/cricketers/ben-stokes-311158,6,10.22,0.0,12.0,0.0,16.0,16.67,27.78
Ben Stokes,3.0,0,40,0,13.33,5,2,4,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,6,10.22,0.0,12.0,0.0,16.0,27.78,27.78
Bhuvneshwar Kumar,3.1,0,20,1,6.31,9,3,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,4,7.12,18.6,15.3,20.0,16.25,48.39,46.82
Bhuvneshwar Kumar,4.0,0,25,0,6.25,11,3,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,4,7.12,0.0,15.3,0.0,16.25,45.83,46.82
Bhuvneshwar Kumar,4.0,0,25,2,6.25,13,4,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,4,7.12,12.0,15.3,12.5,16.25,54.17,46.82
Bhuvneshwar Kumar,3.0,0,29,0,9.66,7,3,1,0,1,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,4,7.12,0.0,15.3,0.0,16.25,38.89,46.82
Chris Gayle,0.5,0,5,0,6.0,0,0,0,0,0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Green,2.5,0,24,0,8.47,6,4,0,0,0,https://www.espncricinfo.com/cricketers/chris-green-787073,1,8.47,0.0,0.0,0.0,0.0,40.0,40.0
Chris Jordan,3.0,0,42,0,14.0,2,8,0,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,0.0,15.63,0.0,24.19,11.11,31.92
Chris Jordan,3.3,0,44,1,12.57,6,3,3,2,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,19.8,15.63,44.0,24.19,30.3,31.92
Chris Jordan,3.0,0,31,1,10.33,4,2,1,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,18.0,15.63,31.0,24.19,22.22,31.92
Chris Jordan,3.0,0,32,1,10.66,6,1,3,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,18.0,15.63,32.0,24.19,33.33,31.92
Chris Jordan,4.0,0,17,3,4.25,12,1,0,2,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,8.0,15.63,5.67,24.19,50.0,31.92
Chris Jordan,3.0,0,20,1,6.66,5,0,1,2,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,18.0,15.63,20.0,24.19,27.78,31.92
Chris Jordan,4.0,0,37,0,9.25,8,4,1,1,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,0.0,15.63,0.0,24.19,33.33,31.92
Chris Jordan,4.0,0,25,2,6.25,11,3,0,2,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,12.0,15.63,12.5,24.19,45.83,31.92
Chris Jordan,4.0,0,56,0,14.0,8,5,3,3,1,https://www.espncricinfo.com/cricketers/chris-jordan-288992,9,9.77,0.0,15.63,0.0,24.19,33.33,31.92
Chris Morris,4.0,0,19,3,4.75,14,2,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,8.0,14.08,6.33,18.67,58.33,46.65
Chris Morris,4.0,0,36,1,9.0,10,3,2,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,24.0,14.08,36.0,18.67,41.67,46.65
Chris Morris,4.0,0,17,2,4.25,10,1,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,12.0,14.08,8.5,18.67,41.67,46.65
Chris Morris,4.0,1,16,0,4.0,15,1,0,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,0.0,14.08,0.0,18.67,62.5,46.65
Chris Morris,3.4,0,36,1,9.81,10,4,2,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,20.4,14.08,36.0,18.67,49.02,46.65
Chris Morris,4.0,0,22,0,5.5,12,0,1,3,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,0.0,14.08,0.0,18.67,50.0,46.65
Chris Morris,2.0,0,19,0,9.5,4,3,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,0.0,14.08,0.0,18.67,33.33,46.65
Chris Morris,4.0,0,26,4,6.5,12,1,1,4,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,6.0,14.08,6.5,18.67,50.0,46.65
Chris Morris,2.0,0,19,0,9.5,4,2,0,4,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,9,6.98,0.0,14.08,0.0,18.67,33.33,46.65
Dale Steyn,4.0,0,57,0,14.25,5,5,4,1,0,https://www.espncricinfo.com/cricketers/dale-steyn-47492,3,11.33,0.0,20.4,0.0,33.0,20.83,35.54
Dale Steyn,3.4,0,33,1,9.0,9,5,0,1,0,https://www.espncricinfo.com/cricketers/dale-steyn-47492,3,11.33,20.4,20.4,33.0,33.0,44.12,35.54
Dale Steyn,4.0,0,43,0,10.75,10,3,3,3,0,https://www.espncricinfo.com/cricketers/dale-steyn-47492,3,11.33,0.0,20.4,0.0,33.0,41.67,35.54
Daniel Sams,4.0,0,30,0,7.5,10,1,2,1,1,https://www.espncricinfo.com/cricketers/daniel-sams-826901,3,9.5,0.0,0.0,0.0,0.0,41.67,30.56
Daniel Sams,4.0,0,44,0,11.0,4,4,2,0,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,3,9.5,0.0,0.0,0.0,0.0,16.67,30.56
Daniel Sams,4.0,0,40,0,10.0,8,4,1,3,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,3,9.5,0.0,0.0,0.0,0.0,33.33,30.56
David Warner,0.1,0,2,0,12.0,0,0,0,1,0,https://www.espncricinfo.com/cricketers/david-warner-219889,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Deepak Chahar,4.0,0,31,2,7.75,11,5,0,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,12.0,14.57,15.5,15.14,45.83,38.0
Deepak Chahar,4.0,0,34,0,8.5,11,5,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,45.83,38.0
Deepak Chahar,4.0,0,32,2,8.0,7,3,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,12.0,14.57,16.0,15.14,29.17,38.0
Deepak Chahar,3.0,0,10,1,3.33,10,0,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,18.0,14.57,10.0,15.14,55.56,38.0
Deepak Chahar,3.0,0,30,0,10.0,5,4,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,27.78,38.0
Deepak Chahar,3.0,0,17,0,5.66,9,2,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,50.0,38.0
Deepak Chahar,4.0,0,31,2,7.75,9,3,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,12.0,14.57,15.5,15.14,37.5,38.0
Deepak Chahar,4.0,0,28,0,7.0,8,2,0,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,33.33,38.0
Deepak Chahar,4.0,1,18,2,4.5,17,2,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,12.0,14.57,9.0,15.14,70.83,38.0
Deepak Chahar,3.0,0,31,0,10.33,5,6,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,27.78,38.0
Deepak Chahar,4.0,0,31,1,7.75,8,3,1,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,24.0,14.57,31.0,15.14,33.33,38.0
Deepak Chahar,4.0,0,47,0,11.75,4,5,2,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,16.67,38.0
Deepak Chahar,4.0,0,38,0,9.5,4,4,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,0.0,14.57,0.0,15.14,16.67,38.0
Deepak Chahar,4.0,1,18,2,4.5,10,1,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,14,7.59,12.0,14.57,9.0,15.14,41.67,38.0
Deepak Hooda,1.0,0,9,0,9.0,2,0,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,1,9.0,0.0,0.0,0.0,0.0,33.33,33.33
Dhawal Kulkarni,3.0,0,22,0,7.33,6,2,0,2,0,https://www.espncricinfo.com/cricketers/dhawal-kulkarni-277955,1,7.33,0.0,0.0,0.0,0.0,33.33,33.33
Dwayne Bravo,3.0,0,23,1,7.66,4,2,0,1,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,6,8.57,18.0,11.67,23.0,15.94,22.22,27.55
Dwayne Bravo,3.0,0,25,2,8.33,8,3,1,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,6,8.57,9.0,11.67,12.5,15.94,44.44,27.55
Dwayne Bravo,4.0,0,28,0,7.0,6,2,0,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,6,8.57,0.0,11.67,0.0,15.94,25.0,27.55
Dwayne Bravo,4.0,0,38,0,9.5,7,3,1,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,6,8.57,0.0,11.67,0.0,15.94,29.17,27.55
Dwayne Bravo,4.0,0,37,3,9.25,8,3,1,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,6,8.57,8.0,11.67,12.33,15.94,33.33,27.55
Dwayne Bravo,3.0,0,29,0,9.66,2,2,0,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,6,8.57,0.0,11.67,0.0,15.94,11.11,27.55
Glenn Maxwell,2.0,0,26,0,13.0,2,1,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,0.0,16.0,0.0,20.67,16.67,29.76
Glenn Maxwell,4.0,0,31,1,7.75,5,2,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,24.0,16.0,31.0,20.67,20.83,29.76
Glenn Maxwell,4.0,0,24,0,6.0,9,3,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,0.0,16.0,0.0,20.67,37.5,29.76
Glenn Maxwell,3.0,0,29,0,9.66,6,0,3,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,0.0,16.0,0.0,20.67,33.33,29.76
Glenn Maxwell,4.0,0,28,0,7.0,6,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,0.0,16.0,0.0,20.67,25.0,29.76
Glenn Maxwell,2.0,0,10,1,5.0,5,1,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,12.0,16.0,10.0,20.67,41.67,29.76
Glenn Maxwell,2.0,0,21,1,10.5,4,1,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,7,8.42,12.0,16.0,21.0,20.67,33.33,29.76
Harpreet Brar,4.0,0,41,0,10.25,6,5,1,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,1,10.25,0.0,0.0,0.0,0.0,25.0,25.0
Harshal Patel,4.0,0,29,1,7.25,8,0,2,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,5,8.9,24.0,18.0,29.0,23.0,33.33,25.0
Harshal Patel,2.0,0,20,0,10.0,1,3,0,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,5,8.9,0.0,18.0,0.0,23.0,8.33,25.0
Harshal Patel,1.0,0,8,0,8.0,2,1,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,5,8.9,0.0,18.0,0.0,23.0,33.33,25.0
Harshal Patel,4.0,0,34,2,8.5,7,2,1,3,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,5,8.9,12.0,18.0,17.0,23.0,29.17,25.0
Harshal Patel,4.0,0,43,0,10.75,5,4,1,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,5,8.9,0.0,18.0,0.0,23.0,20.83,25.0
Imran Tahir,4.0,0,24,1,6.0,6,0,1,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,3,6.94,24.0,24.0,24.0,24.0,25.0,29.17
Imran Tahir,3.0,0,22,0,7.33,6,0,2,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,3,6.94,0.0,24.0,0.0,24.0,33.33,29.17
Imran Tahir,4.0,0,30,0,7.5,7,3,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,3,6.94,0.0,24.0,0.0,24.0,29.17,29.17
Ishant Sharma,3.0,0,26,0,8.66,4,0,1,2,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,1,8.66,0.0,0.0,0.0,0.0,22.22,22.22
Isuru Udana,3.0,0,20,1,6.66,8,1,1,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,10,9.45,18.0,17.0,20.0,25.33,44.44,29.58
Isuru Udana,2.0,0,24,0,12.0,1,4,0,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,10,9.45,0.0,17.0,0.0,25.33,8.33,29.58
Isuru Udana,2.0,0,19,1,9.5,4,2,1,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,10,9.45,12.0,17.0,19.0,25.33,33.33,29.58
Isuru Udana,2.0,0,14,0,7.0,4,0,1,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,10,9.45,0.0,17.0,0.0,25.33,33.33,29.58
