batsmanName,runs,balls,minutes,4s,6s,SR,player_link,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Abdul Samad,4,4,3,0,0,100.0,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,12,150.1975,0,0,0.0,56.33887586288181,182,15.166666666666666
Abhinav Manohar,8,14,24,1,0,57.14,https://www.espncricinfo.com/cricketers/abhinav-manohar-778963,2,53.57,1,4,50.0,25.0,9,4.5
Abhinav Manohar,1,2,2,0,0,50.0,https://www.espncricinfo.com/cricketers/abhinav-manohar-778963,2,53.57,0,0,0.0,25.0,9,4.5
Abhishek Sharma,11,16,31,0,1,68.75,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,1,6,54.54545454545454,68.05829777981789,484,30.25
Abhishek Sharma,32,19,36,4,2,168.42,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,6,28,87.5,68.05829777981789,484,30.25
Abhishek Sharma,31,13,17,3,2,238.46,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,5,24,77.41935483870968,68.05829777981789,484,30.25
Abhishek Sharma,75,28,42,8,6,267.85,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,14,68,90.66666666666666,68.05829777981789,484,30.25
Abhishek Sharma,3,4,11,0,0,75.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,0,0,0.0,68.05829777981789,484,30.25
Abhishek Sharma,12,10,18,0,1,120.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,1,6,50.0,68.05829777981789,484,30.25
Abhishek Sharma,63,23,36,3,7,273.91,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,10,54,85.71428571428571,68.05829777981789,484,30.25
Abhishek Sharma,15,9,20,1,1,166.66,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,2,10,66.66666666666666,68.05829777981789,484,30.25
Abhishek Sharma,66,28,55,5,6,235.71,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,11,56,84.84848484848484,68.05829777981789,484,30.25
Abhishek Sharma,37,12,15,3,4,308.33,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,7,36,97.2972972972973,68.05829777981789,484,30.25
Abhishek Sharma,29,20,22,2,2,145.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,4,20,68.96551724137932,68.05829777981789,484,30.25
Abhishek Sharma,2,5,3,0,0,40.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,0,0,0.0,68.05829777981789,484,30.25
Abhishek Sharma,34,22,34,2,2,154.54,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,4,20,58.82352941176471,68.05829777981789,484,30.25
Abhishek Sharma,46,12,28,2,6,383.33,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,8,44,95.65217391304348,68.05829777981789,484,30.25
Abhishek Sharma,16,11,-,2,1,145.45,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,3,14,87.5,68.05829777981789,484,30.25
Abhishek Sharma,12,5,4,1,1,240.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,16,189.463125,2,10,83.33333333333334,68.05829777981789,484,30.25
Abishek Porel,58,33,58,5,4,175.75,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,9,44,75.86206896551724,62.94197240475626,325,29.545454545454547
Abishek Porel,32,10,17,4,2,320.0,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,6,28,87.5,62.94197240475626,325,29.545454545454547
Abishek Porel,9,10,10,0,0,90.0,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,0,0,0.0,62.94197240475626,325,29.545454545454547
Abishek Porel,18,15,28,2,1,120.0,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,3,14,77.77777777777779,62.94197240475626,325,29.545454545454547
Abishek Porel,36,27,48,3,1,133.33,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,4,18,50.0,62.94197240475626,325,29.545454545454547
Abishek Porel,42,22,29,7,1,190.9,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,8,34,80.95238095238095,62.94197240475626,325,29.545454545454547
Abishek Porel,15,7,19,2,1,214.28,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,3,14,93.33333333333333,62.94197240475626,325,29.545454545454547
Abishek Porel,41,31,50,5,0,132.25,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,5,20,48.78048780487805,62.94197240475626,325,29.545454545454547
Abishek Porel,9,6,7,1,0,150.0,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,1,4,44.44444444444444,62.94197240475626,325,29.545454545454547
Abishek Porel,0,5,5,0,0,0.0,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,0,0,,62.94197240475626,325,29.545454545454547
Abishek Porel,65,36,59,7,3,180.55,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,11,155.18727272727273,10,46,70.76923076923077,62.94197240475626,325,29.545454545454547
Abishek Porel †,2,3,8,0,0,66.66,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,1,66.66,0,0,0.0,0.0,2,2.0
Aiden Markram,32,17,39,2,2,188.23,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,4,20,62.5,35.14206349206349,220,20.0
Aiden Markram,0,2,-,0,0,0.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,0,0,,35.14206349206349,220,20.0
Aiden Markram,18,13,20,2,0,138.46,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,2,8,44.44444444444444,35.14206349206349,220,20.0
Aiden Markram,1,2,1,0,0,50.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,0,0,0.0,35.14206349206349,220,20.0
Aiden Markram,32,26,42,4,0,123.07,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,4,16,50.0,35.14206349206349,220,20.0
Aiden Markram,42,28,59,2,1,150.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,3,14,33.33333333333333,35.14206349206349,220,20.0
Aiden Markram,50,36,43,4,1,138.88,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,5,22,44.0,35.14206349206349,220,20.0
Aiden Markram,17,19,33,0,0,89.47,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,0,0,0.0,35.14206349206349,220,20.0
Aiden Markram,1,3,2,0,0,33.33,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,0,0,0.0,35.14206349206349,220,20.0
Aiden Markram,7,8,20,1,0,87.5,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,1,4,57.14285714285714,35.14206349206349,220,20.0
Aiden Markram,20,23,41,3,0,86.95,https://www.espncricinfo.com/cricketers/aiden-markram-600498,11,98.71727272727271,3,12,60.0,35.14206349206349,220,20.0
Ajinkya Rahane,45,30,64,5,2,150.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,7,32,71.11111111111111,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,9,7,10,1,0,128.57,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,1,4,44.44444444444444,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,33,22,32,3,1,150.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,4,18,54.54545454545454,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,9,12,15,1,0,75.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,1,4,44.44444444444444,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,36,24,38,5,1,150.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,6,26,72.22222222222221,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,29,24,35,5,0,120.83,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,5,20,68.96551724137932,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,35,30,54,2,1,116.66,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,3,14,40.0,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,12,12,19,0,0,100.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,0,0,0.0,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,1,3,4,0,0,33.33,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,0,0,0.0,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,5,8,8,1,0,62.5,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,1,4,80.0,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,1,5,6,0,0,20.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,0,0,0.0,43.34813653779171,242,20.166666666666668
Ajinkya Rahane,27,19,26,0,2,142.1,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,12,104.0825,2,12,44.44444444444444,43.34813653779171,242,20.166666666666668
Akash Deep,2,2,10,0,0,100.0,https://www.espncricinfo.com/cricketers/akash-deep-1176959,1,100.0,0,0,0.0,0.0,2,2.0
Akash Madhwal,4,5,6,0,0,80.0,https://www.espncricinfo.com/cricketers/akash-madhwal-1206039,1,80.0,0,0,0.0,0.0,4,4.0
Andre Russell,13,10,18,2,0,130.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,2,8,61.53846153846154,78.20153730892213,222,24.666666666666668
Andre Russell,64,25,32,3,7,256.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,10,54,84.375,78.20153730892213,222,24.666666666666668
Andre Russell,12,8,15,1,1,150.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,2,10,83.33333333333334,78.20153730892213,222,24.666666666666668
Andre Russell,27,20,37,4,0,135.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,4,16,59.25925925925925,78.20153730892213,222,24.666666666666668
Andre Russell,7,2,3,0,1,350.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,1,6,85.71428571428571,78.20153730892213,222,24.666666666666668
Andre Russell,41,19,43,4,3,215.78,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,7,34,82.92682926829268,78.20153730892213,222,24.666666666666668
Andre Russell,24,14,26,2,2,171.42,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,4,20,83.33333333333334,78.20153730892213,222,24.666666666666668
Andre Russell,24,12,-,2,2,200.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,4,20,83.33333333333334,78.20153730892213,222,24.666666666666668
Andre Russell,10,10,11,2,0,100.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,189.8,2,8,80.0,78.20153730892213,222,24.666666666666668
Angkrish Raghuvanshi,30,18,34,5,0,166.66,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,5,20,66.66666666666666,63.75843072271643,163,23.285714285714285
Angkrish Raghuvanshi,13,6,8,0,2,216.66,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,2,12,92.3076923076923,63.75843072271643,163,23.285714285714285
Angkrish Raghuvanshi,54,27,43,5,3,200.0,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,8,38,70.37037037037037,63.75843072271643,163,23.285714285714285
Angkrish Raghuvanshi,3,4,8,0,0,75.0,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,0,0,0.0,63.75843072271643,163,23.285714285714285
Angkrish Raghuvanshi,32,26,56,3,1,123.07,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,4,18,56.25,63.75843072271643,163,23.285714285714285
Angkrish Raghuvanshi,24,18,30,3,1,133.33,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,4,18,75.0,63.75843072271643,163,23.285714285714285
Angkrish Raghuvanshi,7,6,7,0,1,116.66,https://www.espncricinfo.com/cricketers/angkrish-raghuvanshi-1292495,7,147.34,1,6,85.71428571428571,63.75843072271643,163,23.285714285714285
Anmolpreet Singh,5,5,5,1,0,100.0,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,2,50.0,1,4,80.0,80.0,5,2.5
Anmolpreet Singh,0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,2,50.0,0,0,,80.0,5,2.5
Anrich Nortje,4,6,9,0,0,66.66,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,2,33.33,0,0,0.0,0.0,4,2.0
Anrich Nortje,0,2,1,0,0,0.0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,2,33.33,0,0,,0.0,4,2.0
Anshul Kamboj,2,2,4,0,0,100.0,https://www.espncricinfo.com/cricketers/anshul-kamboj-1175428,1,100.0,0,0,0.0,0.0,2,2.0
Anuj Rawat,25,14,29,5,0,178.57,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,1,178.57,5,20,80.0,80.0,25,25.0
Anuj Rawat †,3,3,6,0,0,100.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,4,105.7375,0,0,0.0,26.79924242424243,73,18.25
Anuj Rawat †,11,14,20,1,0,78.57,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,4,105.7375,1,4,36.36363636363637,26.79924242424243,73,18.25
Anuj Rawat †,48,25,50,4,3,192.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,4,105.7375,7,34,70.83333333333334,26.79924242424243,73,18.25
Anuj Rawat †,11,21,29,0,0,52.38,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,4,105.7375,0,0,0.0,26.79924242424243,73,18.25
Anukul Roy,3,3,9,0,0,100.0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,1,100.0,0,0,0.0,0.0,3,3.0
Arshad Khan,58,33,43,3,5,175.75,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,4,106.4375,8,42,72.41379310344827,64.13793103448275,83,20.75
Arshad Khan,5,4,4,1,0,125.0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,4,106.4375,1,4,80.0,64.13793103448275,83,20.75
Arshad Khan,20,16,33,2,0,125.0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,4,106.4375,2,8,40.0,64.13793103448275,83,20.75
Arshad Khan,0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,4,106.4375,0,0,,64.13793103448275,83,20.75
Arshdeep Singh,4,3,4,1,0,133.33,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,1,133.33,1,4,100.0,100.0,4,4.0
Arshin Kulkarni,0,1,4,0,0,0.0,https://www.espncricinfo.com/cricketers/arshin-kulkarni-1403153,2,64.285,0,0,,88.88888888888889,9,4.5
Arshin Kulkarni,9,7,10,2,0,128.57,https://www.espncricinfo.com/cricketers/arshin-kulkarni-1403153,2,64.285,2,8,88.88888888888889,88.88888888888889,9,4.5
Ashton Turner,5,9,11,0,0,55.55,https://www.espncricinfo.com/cricketers/ashton-turner-500268,2,116.66,0,0,0.0,37.5,21,10.5
Ashton Turner,16,9,14,0,2,177.77,https://www.espncricinfo.com/cricketers/ashton-turner-500268,2,116.66,2,12,75.0,37.5,21,10.5
Ashutosh Sharma,3,10,12,0,0,30.0,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,0,0,0.0,46.3944748131453,189,21.0
Ashutosh Sharma,8,5,9,0,1,160.0,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,1,6,75.0,46.3944748131453,189,21.0
Ashutosh Sharma,2,3,5,0,0,66.66,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,0,0,0.0,46.3944748131453,189,21.0
Ashutosh Sharma,17,11,16,1,1,154.54,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,2,10,58.82352941176471,46.3944748131453,189,21.0
Ashutosh Sharma,61,28,42,2,7,217.85,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,9,50,81.9672131147541,46.3944748131453,189,21.0
Ashutosh Sharma,31,16,20,1,3,193.75,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,4,22,70.96774193548387,46.3944748131453,189,21.0
Ashutosh Sharma,3,8,7,0,0,37.5,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,0,0,0.0,46.3944748131453,189,21.0
Ashutosh Sharma,31,17,19,3,1,182.35,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,4,18,58.06451612903226,46.3944748131453,189,21.0
Ashutosh Sharma,33,15,23,3,2,220.0,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,9,140.29444444444445,5,24,72.72727272727273,46.3944748131453,189,21.0
Atharva Taide,46,27,39,5,2,170.37,https://www.espncricinfo.com/cricketers/atharva-taide-1125958,2,147.685,7,32,69.56521739130434,61.44927536231884,61,30.5
Atharva Taide,15,12,19,2,0,125.0,https://www.espncricinfo.com/cricketers/atharva-taide-1125958,2,147.685,2,8,53.333333333333336,61.44927536231884,61,30.5
Avesh Khan,0,0,14,0,0,0.0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,3,127.77666666666669,0,0,,28.57142857142857,10,3.3333333333333335
Avesh Khan,7,3,3,1,0,233.33,https://www.espncricinfo.com/cricketers/avesh-khan-694211,3,127.77666666666669,1,4,57.14285714285714,28.57142857142857,10,3.3333333333333335
Avesh Khan,3,2,8,0,0,150.0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,3,127.77666666666669,0,0,0.0,28.57142857142857,10,3.3333333333333335
Axar Patel,14,10,21,2,0,140.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,2,8,57.14285714285714,44.16883116883117,178,16.181818181818183
Axar Patel,15,13,23,1,0,115.38,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,1,4,26.666666666666668,44.16883116883117,178,16.181818181818183
Axar Patel,0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,0,0,,44.16883116883117,178,16.181818181818183
Axar Patel,21,13,18,2,1,161.53,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,3,14,66.66666666666666,44.16883116883117,178,16.181818181818183
Axar Patel,6,8,14,0,0,75.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,0,0,0.0,44.16883116883117,178,16.181818181818183
Axar Patel,15,21,30,2,0,71.42,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,2,8,53.333333333333336,44.16883116883117,178,16.181818181818183
Axar Patel,11,6,9,0,1,183.33,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,1,6,54.54545454545454,44.16883116883117,178,16.181818181818183
Axar Patel,7,8,27,0,0,87.5,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,0,0,0.0,44.16883116883117,178,16.181818181818183
Axar Patel,15,10,15,1,1,150.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,2,10,66.66666666666666,44.16883116883117,178,16.181818181818183
Axar Patel,66,43,59,5,4,153.48,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,9,44,66.66666666666666,44.16883116883117,178,16.181818181818183
Axar Patel,8,7,14,1,0,114.28,https://www.espncricinfo.com/cricketers/axar-patel-554691,11,113.81090909090909,1,4,50.0,44.16883116883117,178,16.181818181818183
Axar Patel (c),57,39,55,5,3,146.15,https://www.espncricinfo.com/cricketers/axar-patel-554691,1,146.15,8,38,66.66666666666666,66.66666666666666,57,57.0
Ayush Badoni,1,5,4,0,0,20.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,0,0,0.0,38.4199360374909,235,19.583333333333332
Ayush Badoni,8,10,26,0,0,80.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,0,0,0.0,38.4199360374909,235,19.583333333333332
Ayush Badoni,0,3,5,0,0,0.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,0,0,,38.4199360374909,235,19.583333333333332
Ayush Badoni,15,12,17,0,1,125.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,1,6,40.0,38.4199360374909,235,19.583333333333332
Ayush Badoni,55,30,41,9,0,183.33,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,9,36,65.45454545454545,38.4199360374909,235,19.583333333333332
Ayush Badoni,55,35,51,5,1,157.14,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,6,26,47.27272727272727,38.4199360374909,235,19.583333333333332
Ayush Badoni,22,10,15,1,2,220.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,3,16,72.72727272727273,38.4199360374909,235,19.583333333333332
Ayush Badoni,6,9,15,0,0,66.66,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,0,0,0.0,38.4199360374909,235,19.583333333333332
Ayush Badoni,20,11,15,3,0,181.81,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,3,12,60.0,38.4199360374909,235,19.583333333333332
Ayush Badoni,6,6,6,1,0,100.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,1,4,66.66666666666666,38.4199360374909,235,19.583333333333332
Ayush Badoni,18,13,23,1,0,138.46,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,1,4,22.22222222222222,38.4199360374909,235,19.583333333333332
Ayush Badoni,29,27,44,2,1,107.4,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,12,114.98333333333333,3,14,48.275862068965516,38.4199360374909,235,19.583333333333332
Azmatullah Omarzai,17,11,17,1,1,154.54,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,4,111.13499999999999,2,10,58.82352941176471,35.33525298231181,42,10.5
Azmatullah Omarzai,13,10,13,0,1,130.0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,4,111.13499999999999,1,6,46.15384615384615,35.33525298231181,42,10.5
Azmatullah Omarzai,11,10,17,1,0,110.0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,4,111.13499999999999,1,4,36.36363636363637,35.33525298231181,42,10.5
Azmatullah Omarzai,1,2,3,0,0,50.0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,4,111.13499999999999,0,0,0.0,35.33525298231181,42,10.5
BR Sharath †,2,5,7,0,0,40.0,https://www.espncricinfo.com/cricketers/br-sharath-917231,1,40.0,0,0,0.0,0.0,2,2.0
Bhuvneshwar Kumar,0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,61.66600000000001,0,0,,30.76923076923077,23,4.6
Bhuvneshwar Kumar,0,4,6,0,0,0.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,61.66600000000001,0,0,,30.76923076923077,23,4.6
Bhuvneshwar Kumar,4,3,8,0,0,133.33,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,61.66600000000001,0,0,0.0,30.76923076923077,23,4.6
Bhuvneshwar Kumar,6,8,-,0,0,75.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,61.66600000000001,0,0,0.0,30.76923076923077,23,4.6
Bhuvneshwar Kumar,13,13,12,3,0,100.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,61.66600000000001,3,12,92.3076923076923,30.76923076923077,23,4.6
Cameron Green,27,21,33,2,1,128.57,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,3,14,51.85185185185185,45.24084708104541,255,21.25
Cameron Green,18,22,20,1,0,81.81,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,1,4,22.22222222222222,45.24084708104541,255,21.25
Cameron Green,33,21,25,4,2,157.14,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,6,28,84.84848484848484,45.24084708104541,255,21.25
Cameron Green,1,2,6,0,0,50.0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,0,0,0.0,45.24084708104541,255,21.25
Cameron Green,38,17,45,3,3,223.52,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,6,30,78.94736842105263,45.24084708104541,255,21.25
Cameron Green,37,20,41,5,0,185.0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,5,20,54.054054054054056,45.24084708104541,255,21.25
Cameron Green,6,4,7,0,1,150.0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,1,6,100.0,45.24084708104541,255,21.25
Cameron Green,32,24,39,1,2,133.33,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,3,16,50.0,45.24084708104541,255,21.25
Cameron Green,9,9,7,1,0,100.0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,12,126.9225,1,4,44.44444444444444,45.24084708104541,255,21.25
