bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Dushmantha Chameera,3.0,0,48,0,16.0,6,3,5,1,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,1,16.0,0.0,0.0,0.0,0.0,33.33,33.33
Gerald Coetzee,2.3,0,36,0,14.4,5,5,2,0,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,0.0,16.57,0.0,27.95,36.23,40.29
Gerald Coetzee,4.0,0,34,4,8.5,11,3,2,0,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,6.0,16.57,8.5,27.95,45.83,40.29
Gerald Coetzee,4.0,0,27,2,6.75,7,2,0,0,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,12.0,16.57,13.5,27.95,29.17,40.29
Gerald Coetzee,4.0,0,42,1,10.5,13,1,5,3,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,24.0,16.57,42.0,27.95,54.17,40.29
Gerald Coetzee,2.0,0,24,0,12.0,3,3,1,0,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,0.0,16.57,0.0,27.95,25.0,40.29
Gerald Coetzee,4.0,0,32,3,8.0,13,5,0,2,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,8.0,16.57,10.67,27.95,54.17,40.29
Gerald Coetzee,4.0,0,57,1,14.25,3,4,3,2,1,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,24.0,16.57,57.0,27.95,12.5,40.29
Gerald Coetzee,3.0,0,29,1,9.66,6,4,0,3,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,18.0,16.57,29.0,27.95,33.33,40.29
Gerald Coetzee,2.0,0,25,0,12.5,7,2,2,3,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,0.0,16.57,0.0,27.95,58.33,40.29
Gerald Coetzee,4.0,0,35,1,8.75,13,4,2,1,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,10,10.53,24.0,16.57,35.0,27.95,54.17,40.29
Glenn Maxwell,1.0,0,17,0,17.0,0,2,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,9.17,0.0,15.75,0.0,19.75,0.0,34.49
Glenn Maxwell,3.0,0,28,1,9.33,5,1,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,9.17,18.0,15.75,28.0,19.75,27.78,34.49
Glenn Maxwell,1.0,0,7,0,7.0,4,0,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,9.17,0.0,15.75,0.0,19.75,66.67,34.49
Glenn Maxwell,4.0,0,25,1,6.25,7,1,0,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,9.17,24.0,15.75,25.0,19.75,29.17,34.49
Glenn Maxwell,3.0,0,29,2,9.66,6,2,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,9.17,9.0,15.75,14.5,19.75,33.33,34.49
Glenn Maxwell,4.0,0,23,2,5.75,12,0,2,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,9.17,12.0,15.75,11.5,19.75,50.0,34.49
Gulbadin Naib,1.0,0,12,0,12.0,1,2,0,0,0,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,1,12.0,0.0,0.0,0.0,0.0,16.67,16.67
Hardik Pandya,4.0,0,44,2,11.0,9,2,4,1,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,12.0,14.83,22.0,24.31,37.5,29.4
Hardik Pandya,3.0,0,32,0,10.66,6,3,2,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,0.0,14.83,0.0,24.31,33.33,29.4
Hardik Pandya,3.0,0,30,0,10.0,5,5,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,0.0,14.83,0.0,24.31,27.78,29.4
Hardik Pandya,4.0,0,26,2,6.5,8,2,0,1,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,12.0,14.83,13.0,24.31,33.33,29.4
Hardik Pandya,4.0,0,33,1,8.25,9,1,2,3,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,24.0,14.83,33.0,24.31,37.5,29.4
Hardik Pandya,2.0,0,21,0,10.5,3,2,1,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,0.0,14.83,0.0,24.31,25.0,29.4
Hardik Pandya,4.0,0,46,1,11.5,5,5,2,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,24.0,14.83,46.0,24.31,20.83,29.4
Hardik Pandya,2.0,0,27,0,13.5,1,1,2,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,0.0,14.83,0.0,24.31,8.33,29.4
Hardik Pandya,1.0,0,13,0,13.0,2,0,1,2,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,0.0,14.83,0.0,24.31,33.33,29.4
Hardik Pandya,2.0,0,41,0,20.5,4,3,4,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,0.0,14.83,0.0,24.31,33.33,29.4
Hardik Pandya,4.0,0,31,3,7.75,7,4,0,1,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,8.0,14.83,10.33,24.31,29.17,29.4
Hardik Pandya,3.0,0,43,2,14.33,6,4,3,2,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,12,11.46,9.0,14.83,21.5,24.31,33.33,29.4
Harpreet Brar,4.0,0,17,2,4.25,10,0,0,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,12.0,16.8,8.5,19.6,41.67,29.91
Harpreet Brar,3.0,0,22,0,7.33,2,1,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,11.11,29.91
Harpreet Brar,1.0,0,19,0,19.0,1,3,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,16.67,29.91
Harpreet Brar,3.0,0,14,1,4.66,7,1,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,18.0,16.8,14.0,19.6,38.89,29.91
Harpreet Brar,2.0,0,14,0,7.0,4,0,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,33.33,29.91
Harpreet Brar,4.0,0,35,0,8.75,7,3,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,29.17,29.91
Harpreet Brar,4.0,0,48,0,12.0,7,5,3,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,29.17,29.91
Harpreet Brar,1.0,0,10,0,10.0,1,1,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,16.67,29.91
Harpreet Brar,3.0,0,21,0,7.0,3,1,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,16.67,29.91
Harpreet Brar,4.0,0,13,2,3.25,12,0,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,12.0,16.8,6.5,19.6,50.0,29.91
Harpreet Brar,4.0,0,33,1,8.25,10,3,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,24.0,16.8,33.0,19.6,41.67,29.91
Harpreet Brar,2.0,0,21,0,10.5,3,0,2,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,0.0,16.8,0.0,19.6,25.0,29.91
Harpreet Brar,3.0,0,36,1,12.0,7,0,4,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,13,8.77,18.0,16.8,36.0,19.6,38.89,29.91
Harshal Patel,4.0,0,24,3,6.0,10,2,0,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,8.0,13.0,8.0,22.58,41.67,26.98
Harshal Patel,4.0,0,45,0,11.25,6,5,1,4,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,0.0,13.0,0.0,22.58,25.0,26.98
Harshal Patel,4.0,0,47,2,11.75,7,6,2,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,12.0,13.0,23.5,22.58,29.17,26.98
Harshal Patel,2.0,0,21,1,10.5,1,1,1,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,12.0,13.0,21.0,22.58,8.33,26.98
Harshal Patel,3.0,0,15,3,5.0,8,1,0,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,6.0,13.0,5.0,22.58,44.44,26.98
Harshal Patel,4.0,0,49,2,12.25,6,5,2,2,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,12.0,13.0,24.5,22.58,25.0,26.98
Harshal Patel,4.0,0,28,2,7.0,8,2,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,12.0,13.0,14.0,22.58,33.33,26.98
Harshal Patel,4.0,0,45,1,11.25,6,4,2,3,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,24.0,13.0,45.0,22.58,25.0,26.98
Harshal Patel,1.0,0,12,0,12.0,0,0,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,0.0,13.0,0.0,22.58,0.0,26.98
Harshal Patel,4.0,0,44,1,11.0,3,2,2,3,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,24.0,13.0,44.0,22.58,12.5,26.98
Harshal Patel,4.0,0,38,3,9.5,7,5,1,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,8.0,13.0,12.67,22.58,29.17,26.98
Harshal Patel,4.0,0,31,3,7.75,9,1,2,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,8.0,13.0,10.33,22.58,37.5,26.98
Harshal Patel,4.0,0,30,2,7.5,8,4,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,12.0,13.0,15.0,22.58,33.33,26.98
Harshal Patel,3.0,0,48,1,16.0,6,3,5,1,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,14,9.91,18.0,13.0,48.0,22.58,33.33,26.98
Harshit Rana,4.0,0,33,2,8.25,9,2,2,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,12.0,11.91,16.5,16.39,37.5,37.75
Harshit Rana,4.0,0,27,1,6.75,9,2,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,24.0,11.91,27.0,16.39,37.5,37.75
Harshit Rana,4.0,1,24,2,6.0,13,2,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,12.0,11.91,12.0,16.39,54.17,37.75
Harshit Rana,4.0,0,33,3,8.25,12,3,2,0,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,8.0,11.91,11.0,16.39,50.0,37.75
Harshit Rana,4.0,0,45,2,11.25,6,3,3,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,12.0,11.91,22.5,16.39,25.0,37.75
Harshit Rana,4.0,0,28,2,7.0,11,3,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,12.0,11.91,14.0,16.39,45.83,37.75
Harshit Rana,3.1,0,24,3,7.57,8,2,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,6.2,11.91,8.0,16.39,43.01,37.75
Harshit Rana,4.0,0,39,2,9.75,6,2,2,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,12.0,11.91,19.5,16.39,25.0,37.75
Harshit Rana,3.0,0,34,2,11.33,7,4,2,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,9.0,11.91,17.0,16.39,38.89,37.75
Harshit Rana,4.0,0,35,0,8.75,9,4,1,2,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,0.0,11.91,0.0,16.39,37.5,37.75
Harshit Rana,4.0,0,61,0,15.25,5,3,6,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,11,9.1,0.0,11.91,0.0,16.39,20.83,37.75
Himanshu Sharma,2.0,0,29,0,14.5,0,3,1,0,0,https://www.espncricinfo.com/cricketers/himanshu-sharma-1350761,1,14.5,0.0,0.0,0.0,0.0,0.0,0.0
Ishant Sharma,4.0,0,34,3,8.5,10,4,1,2,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,8.0,12.83,11.33,19.97,41.67,41.67
Ishant Sharma,4.0,0,36,1,9.0,6,4,0,4,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,24.0,12.83,36.0,19.97,25.0,41.67
Ishant Sharma,3.0,0,31,1,10.33,5,1,2,3,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,18.0,12.83,31.0,19.97,27.78,41.67
Ishant Sharma,3.0,0,43,2,14.33,6,5,3,0,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,9.0,12.83,21.5,19.97,33.33,41.67
Ishant Sharma,2.0,0,8,2,4.0,9,1,0,1,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,6.0,12.83,4.0,19.97,75.0,41.67
Ishant Sharma,3.0,0,34,0,11.33,7,4,2,1,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,0.0,12.83,0.0,19.97,38.89,41.67
Ishant Sharma,2.0,0,16,1,8.0,8,3,0,3,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,12.0,12.83,16.0,19.97,66.67,41.67
Ishant Sharma,3.0,0,40,0,13.33,5,4,1,4,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,0.0,12.83,0.0,19.97,27.78,41.67
Ishant Sharma,3.0,0,23,0,7.66,7,3,0,1,1,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,9,9.61,0.0,12.83,0.0,19.97,38.89,41.67
Jasprit Bumrah,4.0,0,23,1,5.75,9,2,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,24.0,12.48,23.0,13.8,37.5,48.44
Jasprit Bumrah,4.0,0,39,2,9.75,10,5,2,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,12.0,12.48,19.5,13.8,41.67,48.44
Jasprit Bumrah,4.0,0,26,0,6.5,16,3,0,5,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,0.0,12.48,0.0,13.8,66.67,48.44
Jasprit Bumrah,4.0,0,21,3,5.25,13,1,1,1,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,8.0,12.48,7.0,13.8,54.17,48.44
Jasprit Bumrah,4.0,0,22,2,5.5,11,3,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,12.0,12.48,11.0,13.8,45.83,48.44
Jasprit Bumrah,3.5,0,18,3,4.69,15,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,7.0,12.48,6.0,13.8,71.43,48.44
Jasprit Bumrah,4.0,0,35,1,8.75,10,2,2,2,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,24.0,12.48,35.0,13.8,41.67,48.44
Jasprit Bumrah,4.0,0,21,5,5.25,13,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,4.8,12.48,4.2,13.8,54.17,48.44
Jasprit Bumrah,4.0,0,36,0,9.0,4,2,1,1,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,0.0,12.48,0.0,13.8,16.67,48.44
Jasprit Bumrah,4.0,0,14,3,3.5,14,1,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,8.0,12.48,4.67,13.8,58.33,48.44
Jasprit Bumrah,4.0,0,17,0,4.25,16,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,0.0,12.48,0.0,13.8,66.67,48.44
Jasprit Bumrah,4.0,0,37,0,9.25,10,5,1,1,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,0.0,12.48,0.0,13.8,41.67,48.44
Jasprit Bumrah,4.0,0,27,0,6.75,8,2,0,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,13,6.48,0.0,12.48,0.0,13.8,33.33,48.44
Jaydev Unadkat,4.0,0,49,1,12.25,7,0,5,3,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,24.0,18.4,49.0,29.9,29.17,23.28
Jaydev Unadkat,3.1,0,33,0,10.42,5,3,2,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,0.0,18.4,0.0,29.9,26.88,23.28
Jaydev Unadkat,1.0,0,5,0,5.0,2,0,0,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,0.0,18.4,0.0,29.9,33.33,23.28
Jaydev Unadkat,4.0,0,30,3,7.5,5,2,0,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,8.0,18.4,10.0,29.9,20.83,23.28
Jaydev Unadkat,4.0,0,38,1,9.5,3,2,1,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,24.0,18.4,38.0,29.9,12.5,23.28
Jaydev Unadkat,2.0,0,37,0,18.5,1,5,2,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,0.0,18.4,0.0,29.9,8.33,23.28
Jaydev Unadkat,2.0,0,19,0,9.5,4,0,2,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,0.0,18.4,0.0,29.9,33.33,23.28
Jaydev Unadkat,2.0,0,23,0,11.5,2,1,1,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,0.0,18.4,0.0,29.9,16.67,23.28
Jaydev Unadkat,1.0,0,9,0,9.0,1,1,0,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,0.0,18.4,0.0,29.9,16.67,23.28
Jaydev Unadkat,4.0,0,47,2,11.75,6,4,3,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,12.0,18.4,23.5,29.9,25.0,23.28
Jaydev Unadkat,4.0,0,29,1,7.25,8,3,0,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,11,10.2,24.0,18.4,29.0,29.9,33.33,23.28
Jhye Richardson,4.0,0,40,0,10.0,8,2,3,1,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,1,10.0,0.0,0.0,0.0,0.0,33.33,33.33
Josh Little,4.0,0,45,4,11.25,9,6,2,1,0,https://www.espncricinfo.com/cricketers/josh-little-928067,1,11.25,6.0,6.0,11.25,11.25,37.5,37.5
Kagiso Rabada,4.0,0,44,2,11.0,6,5,2,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,12.0,19.5,22.0,26.69,25.0,39.39
Kagiso Rabada,4.0,0,40,0,10.0,8,6,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,0.0,19.5,0.0,26.69,33.33,39.39
Kagiso Rabada,4.0,0,18,2,4.5,14,2,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,12.0,19.5,9.0,26.69,58.33,39.39
Kagiso Rabada,4.0,0,23,1,5.75,9,2,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,24.0,19.5,23.0,26.69,37.5,39.39
Kagiso Rabada,4.0,0,23,2,5.75,13,3,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,12.0,19.5,11.5,26.69,54.17,39.39
Kagiso Rabada,4.0,0,42,1,10.5,7,3,3,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,24.0,19.5,42.0,26.69,29.17,39.39
Kagiso Rabada,4.0,0,36,1,9.0,12,1,4,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,24.0,19.5,36.0,26.69,50.0,39.39
Kagiso Rabada,4.0,0,32,1,8.0,13,4,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,24.0,19.5,32.0,26.69,54.17,39.39
Kagiso Rabada,3.0,0,24,0,8.0,7,3,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,0.0,19.5,0.0,26.69,38.89,39.39
Kagiso Rabada,3.0,0,52,0,17.33,2,7,2,4,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,0.0,19.5,0.0,26.69,11.11,39.39
Kagiso Rabada,4.0,0,38,1,9.5,10,4,2,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,11,9.03,24.0,19.5,38.0,26.69,41.67,39.39
Karn Sharma,3.0,0,38,0,12.66,4,1,4,1,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,0.0,12.6,0.0,23.5,22.22,24.85
Karn Sharma,4.0,0,33,0,8.25,7,3,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,0.0,12.6,0.0,23.5,29.17,24.85
Karn Sharma,2.0,0,19,0,9.5,2,1,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,0.0,12.6,0.0,23.5,16.67,24.85
Karn Sharma,1.0,0,14,0,14.0,0,1,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,0.0,12.6,0.0,23.5,0.0,24.85
Karn Sharma,2.0,0,19,1,9.5,1,2,0,2,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,12.0,12.6,19.0,23.5,8.33,24.85
Karn Sharma,3.0,0,36,2,12.0,7,3,3,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,9.0,12.6,18.0,23.5,38.89,24.85
Karn Sharma,4.0,0,29,2,7.25,10,2,1,2,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,12.0,12.6,14.5,23.5,41.67,24.85
Karn Sharma,3.0,0,42,1,14.0,6,5,3,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,18.0,12.6,42.0,23.5,33.33,24.85
Karn Sharma,2.0,0,24,1,12.0,4,0,3,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,9,11.02,12.0,12.6,24.0,23.5,33.33,24.85
Kartik Tyagi,4.0,0,51,0,12.75,5,6,2,2,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,1,12.75,0.0,0.0,0.0,0.0,20.83,20.83
Keshav Maharaj,2.0,0,16,0,8.0,3,0,1,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,2,6.88,0.0,12.0,0.0,11.5,25.0,29.17
Keshav Maharaj,4.0,0,23,2,5.75,8,2,0,0,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,2,6.88,12.0,12.0,11.5,11.5,33.33,29.17
Khaleel Ahmed,4.0,0,41,2,10.25,11,5,2,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,20.5,23.64,45.83,42.66
Khaleel Ahmed,4.0,0,39,1,9.75,8,3,2,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,24.0,16.36,39.0,23.64,33.33,42.66
Khaleel Ahmed,4.0,0,24,1,6.0,14,2,1,2,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,24.0,16.36,24.0,23.64,58.33,42.66
Khaleel Ahmed,3.0,0,28,0,9.33,9,4,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,0.0,16.36,0.0,23.64,50.0,42.66
Khaleel Ahmed,2.0,0,22,1,11.0,7,2,2,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,22.0,23.64,58.33,42.66
Khaleel Ahmed,4.0,1,18,1,4.5,16,3,0,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,24.0,16.36,18.0,23.64,66.67,42.66
Khaleel Ahmed,4.0,1,21,2,5.25,15,1,1,4,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,10.5,23.64,62.5,42.66
Khaleel Ahmed,4.0,0,47,2,11.75,9,5,2,7,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,23.5,23.64,37.5,42.66
Khaleel Ahmed,3.0,0,51,0,17.0,4,4,5,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,0.0,16.36,0.0,23.64,22.22,42.66
Khaleel Ahmed,4.0,0,43,1,10.75,12,3,2,6,1,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,24.0,16.36,43.0,23.64,50.0,42.66
Khaleel Ahmed,4.0,0,31,2,7.75,9,3,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,15.5,23.64,37.5,42.66
Khaleel Ahmed,2.0,0,26,0,13.0,2,3,1,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,0.0,16.36,0.0,23.64,16.67,42.66
Khaleel Ahmed,4.0,0,45,2,11.25,7,4,3,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,22.5,23.64,29.17,42.66
Khaleel Ahmed,4.0,0,43,2,10.75,7,8,0,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,14,9.88,12.0,16.36,21.5,23.64,29.17,42.66
Krishnappa Gowtham,2.0,0,29,0,14.5,5,2,3,1,0,https://www.espncricinfo.com/cricketers/krishnappa-gowtham-424377,1,14.5,0.0,0.0,0.0,0.0,41.67,41.67
Krunal Pandya,1.0,0,14,0,14.0,1,3,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,12,8.69,0.0,13.67,0.0,13.56,16.67,25.69
Krunal Pandya,3.0,0,16,2,5.33,6,1,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,12,8.69,9.0,13.67,8.0,13.56,33.33,25.69
Krunal Pandya,3.0,0,26,0,8.66,5,1,2,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,12,8.69,0.0,13.67,0.0,13.56,27.78,25.69
Krunal Pandya,4.0,0,24,0,6.0,5,1,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,12,8.69,0.0,13.67,0.0,13.56,20.83,25.69
Krunal Pandya,4.0,0,19,0,4.75,6,0,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,12,8.69,0.0,13.67,0.0,13.56,25.0,25.69
Krunal Pandya,3.0,0,45,0,15.0,4,2,3,3,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,12,8.69,0.0,13.67,0.0,13.56,22.22,25.69
