batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Rashid Khan,1,2,2,0,0,50.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Umesh Yadav,10,11,17,0,1,90.90,https://www.espncricinfo.com/cricketers/umesh-yadav-376116,scorecard
Spencer Johnson,5,5,6,1,0,100.00,https://www.espncricinfo.com/cricketers/spencer-johnson-1123718,scorecard
Shikhar Dhawan (c),45,37,54,5,1,121.62,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Jonny Bairstow,8,6,11,2,0,133.33,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Prabhsimran Singh,25,17,26,2,2,147.05,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Liam Livingstone,17,13,13,1,1,130.76,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Sam Curran,23,17,27,3,0,135.29,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Jitesh Sharma †,27,20,32,1,2,135.00,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Shashank Singh,21,8,14,1,2,262.50,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Harpreet Brar,2,2,7,0,0,100.00,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Virat Kohli,77,49,76,11,2,157.14,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),3,7,13,0,0,42.85,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Cameron Green,3,5,9,0,0,60.00,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Rajat Patidar,18,18,23,1,1,100.00,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,3,5,8,0,0,60.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Anuj Rawat †,11,14,20,1,0,78.57,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,scorecard
Dinesh Karthik,28,10,22,3,2,280.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Mahipal Lomror,17,8,18,2,1,212.50,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Wriddhiman Saha †,19,15,18,4,0,126.66,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill (c),31,22,35,3,1,140.90,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Sai Sudharsan,45,39,58,3,1,115.38,https://www.espncricinfo.com/cricketers/sai-sudharsan-1151288,scorecard
Azmatullah Omarzai,17,11,17,1,1,154.54,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
David Miller,12,11,21,1,0,109.09,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Vijay Shankar,6,5,23,0,0,120.00,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rahul Tewatia,22,15,15,2,1,146.66,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Rashid Khan,4,3,4,0,0,133.33,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Ishan Kishan †,0,4,2,0,0,0.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma,43,29,57,7,1,148.27,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Naman Dhir,20,10,13,3,1,200.00,https://www.espncricinfo.com/cricketers/naman-dhir-1287032,scorecard
Dewald Brevis,46,38,58,2,3,121.05,https://www.espncricinfo.com/cricketers/dewald-brevis-1070665,scorecard
Tilak Varma,25,19,33,1,1,131.57,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Tim David,11,10,12,1,0,110.00,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Hardik Pandya (c),11,4,9,1,1,275.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Gerald Coetzee,1,3,3,0,0,33.33,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Shams Mulani,1,1,6,0,0,100.00,https://www.espncricinfo.com/cricketers/shams-mulani-1131607,scorecard
Piyush Chawla,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Jasprit Bumrah,1,1,1,0,0,100.00,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Yashasvi Jaiswal,24,12,34,3,1,200.00,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,11,9,15,2,0,122.22,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Sanju Samson (c)†,82,52,89,3,6,157.69,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,43,29,42,1,3,148.27,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Shimron Hetmyer,5,7,7,0,0,71.42,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Dhruv Jurel,20,12,20,1,1,166.66,https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,scorecard
Quinton de Kock,4,5,3,1,0,80.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
KL Rahul (c)†,58,44,81,4,2,131.81,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Devdutt Padikkal,0,3,9,0,0,0.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Ayush Badoni,1,5,4,0,0,20.00,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Deepak Hooda,26,13,19,2,2,200.00,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,64,41,60,4,4,156.09,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Marcus Stoinis,3,4,6,0,0,75.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Krunal Pandya,3,5,12,0,0,60.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Phil Salt †,54,40,68,3,3,135.00,https://www.espncricinfo.com/cricketers/phil-salt-669365,scorecard
Sunil Narine,2,4,11,0,0,50.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Venkatesh Iyer,7,5,7,1,0,140.00,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Shreyas Iyer (c),0,2,1,0,0,0.00,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Nitish Rana,9,11,18,1,0,81.81,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Ramandeep Singh,35,17,20,1,4,205.88,https://www.espncricinfo.com/cricketers/ramandeep-singh-1079470,scorecard
Rinku Singh,23,15,35,3,0,153.33,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Andre Russell,64,25,32,3,7,256.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Mitchell Starc,6,3,3,1,0,200.00,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Mayank Agarwal,32,21,27,4,1,152.38,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Abhishek Sharma,32,19,36,4,2,168.42,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rahul Tripathi,20,20,33,0,1,100.00,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram,18,13,20,2,0,138.46,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen †,63,29,45,0,8,217.24,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Abdul Samad,15,11,20,1,1,136.36,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Shahbaz Ahmed,16,5,15,1,2,320.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Marco Jansen,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Pat Cummins (c),0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
David Warner,29,21,35,3,2,138.09,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Mitchell Marsh,20,12,16,2,2,166.66,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Shai Hope,33,25,30,2,2,132.00,https://www.espncricinfo.com/cricketers/shai-hope-581379,scorecard
Rishabh Pant (c)†,18,13,19,2,0,138.46,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Ricky Bhui,3,7,33,0,0,42.85,https://www.espncricinfo.com/cricketers/ricky-bhui-642531,scorecard
Tristan Stubbs,5,8,14,0,0,62.50,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Axar Patel,21,13,18,2,1,161.53,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Sumit Kumar,2,9,18,0,0,22.22,https://www.espncricinfo.com/cricketers/sumit-kumar-1159734,scorecard
Abishek Porel,32,10,17,4,2,320.00,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,scorecard
Kuldeep Yadav,1,2,1,0,0,50.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Shikhar Dhawan (c),22,16,17,4,0,137.50,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Jonny Bairstow,9,3,22,2,0,300.00,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Prabhsimran Singh,26,17,32,5,0,152.94,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Sam Curran,63,47,72,6,1,134.04,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Jitesh Sharma †,9,9,11,1,0,100.00,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Liam Livingstone,38,21,38,2,3,180.95,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Shashank Singh,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Harpreet Brar,2,2,4,0,0,100.00,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Virat Kohli,21,20,46,0,1,105.00,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),35,23,21,8,0,152.17,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Rajat Patidar,0,3,2,0,0,0.00,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Cameron Green,18,22,20,1,0,81.81,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Anuj Rawat †,48,25,50,4,3,192.00,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,scorecard
Dinesh Karthik,38,26,45,3,2,146.15,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Ruturaj Gaikwad (c),15,15,19,3,0,100.00,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Rachin Ravindra,37,15,33,3,3,246.66,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Ajinkya Rahane,27,19,26,0,2,142.10,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Daryl Mitchell,22,18,23,0,2,122.22,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Shivam Dube,34,28,43,4,1,121.42,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Ravindra Jadeja,25,17,31,0,1,147.05,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
