batsmanName,runs,balls,minutes,4s,6s,SR,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Jos Buttler (c)†,25,22,34,2,0,113.63,7,145.76857142857142,2,8,32.0,62.07830738371828,214,30.571428571428573
Jos Buttler (c)†,42,28,47,5,2,150.0,7,145.76857142857142,7,32,76.19047619047619,62.07830738371828,214,30.571428571428573
Jos Buttler (c)†,17,20,38,1,0,85.0,7,145.76857142857142,1,4,23.52941176470588,62.07830738371828,214,30.571428571428573
Jos Buttler (c)†,83,38,44,6,7,218.42,7,145.76857142857142,13,66,79.51807228915662,62.07830738371828,214,30.571428571428573
Jos Buttler (c)†,0,4,6,0,0,0.0,7,145.76857142857142,0,0,,62.07830738371828,214,30.571428571428573
Josh Hazlewood,5,7,10,0,0,71.42,1,71.42,0,0,0.0,0.0,5,5.0
Josh Little,14,13,-,2,0,107.69,2,114.955,2,8,57.14285714285714,60.38961038961038,36,18.0
Josh Little,22,18,26,2,1,122.22,2,114.955,3,14,63.63636363636363,60.38961038961038,36,18.0
Juma Miyagi,13,16,25,0,0,81.25,3,48.75,0,0,0.0,0.0,26,8.666666666666666
Juma Miyagi,13,20,20,0,0,65.0,3,48.75,0,0,0.0,0.0,26,8.666666666666666
Juma Miyagi,0,1,2,0,0,0.0,3,48.75,0,0,,0.0,26,8.666666666666666
Kabua Morea,2,2,3,0,0,100.0,2,50.0,0,0,0.0,0.0,2,1.0
Kabua Morea,0,3,3,0,0,0.0,2,50.0,0,0,,0.0,2,1.0
Kagiso Rabada,0,1,1,0,0,0.0,3,99.99666666666667,0,0,,90.0,9,3.0
Kagiso Rabada,5,3,5,1,0,166.66,3,99.99666666666667,1,4,80.0,90.0,9,3.0
Kagiso Rabada,4,3,5,1,0,133.33,3,99.99666666666667,1,4,100.0,90.0,9,3.0
Kaleem Sana,13,14,27,0,1,92.85,1,92.85,1,6,46.15384615384615,46.15384615384615,13,13.0
Kaleemullah,5,5,8,1,0,100.0,3,105.55333333333333,1,4,80.0,26.666666666666668,13,4.333333333333333
Kaleemullah,6,4,6,0,0,150.0,3,105.55333333333333,0,0,0.0,26.666666666666668,13,4.333333333333333
Kaleemullah,2,3,4,0,0,66.66,3,105.55333333333333,0,0,0.0,26.666666666666668,13,4.333333333333333
Kamindu Mendis,4,5,11,1,0,80.0,3,79.44333333333333,1,4,100.0,65.06238859180036,32,10.666666666666666
Kamindu Mendis,17,20,24,1,1,85.0,3,79.44333333333333,2,10,58.82352941176471,65.06238859180036,32,10.666666666666666
Kamindu Mendis,11,15,19,1,0,73.33,3,79.44333333333333,1,4,36.36363636363637,65.06238859180036,32,10.666666666666666
Kane Williamson (c),18,17,38,2,0,105.88,3,75.03666666666668,2,8,44.44444444444444,29.62962962962963,28,9.333333333333334
Kane Williamson (c),1,2,4,0,0,50.0,3,75.03666666666668,0,0,0.0,29.62962962962963,28,9.333333333333334
Kane Williamson (c),9,13,38,1,0,69.23,3,75.03666666666668,1,4,44.44444444444444,29.62962962962963,28,9.333333333333334
Karan KC,17,12,13,0,2,141.66,1,141.66,2,12,70.58823529411765,70.58823529411765,17,17.0
Karim Janat,13,9,13,0,1,144.44,5,115.63600000000001,1,6,46.15384615384615,39.230769230769226,43,8.6
Karim Janat,14,9,14,0,1,155.55,5,115.63600000000001,1,6,42.857142857142854,39.230769230769226,43,8.6
Karim Janat,8,13,22,1,0,61.53,5,115.63600000000001,1,4,50.0,39.230769230769226,43,8.6
Karim Janat,7,6,15,1,0,116.66,5,115.63600000000001,1,4,57.14285714285714,39.230769230769226,43,8.6
Karim Janat,1,1,6,0,0,100.0,5,115.63600000000001,0,0,0.0,39.230769230769226,43,8.6
Kashyap Prajapati,0,1,1,0,0,0.0,3,33.333333333333336,0,0,,61.9047619047619,16,5.333333333333333
Kashyap Prajapati,9,16,28,0,1,56.25,3,33.333333333333336,1,6,66.66666666666666,61.9047619047619,16,5.333333333333333
Kashyap Prajapati,7,16,27,1,0,43.75,3,33.333333333333336,1,4,57.14285714285714,61.9047619047619,16,5.333333333333333
Kenneth Waiswa,1,10,20,0,0,10.0,3,38.28666666666667,0,0,0.0,24.242424242424246,19,6.333333333333333
Kenneth Waiswa,11,18,22,2,0,61.11,3,38.28666666666667,2,8,72.72727272727273,24.242424242424246,19,6.333333333333333
Kenneth Waiswa,7,16,19,0,0,43.75,3,38.28666666666667,0,0,0.0,24.242424242424246,19,6.333333333333333
Keshav Maharaj,4,8,7,0,0,50.0,5,72.38,0,0,0.0,20.0,13,2.6
Keshav Maharaj,2,7,18,0,0,28.57,5,72.38,0,0,0.0,20.0,13,2.6
Keshav Maharaj,2,6,9,0,0,33.33,5,72.38,0,0,0.0,20.0,13,2.6
Keshav Maharaj,0,1,4,0,0,0.0,5,72.38,0,0,,20.0,13,2.6
Keshav Maharaj,5,2,3,1,0,250.0,5,72.38,1,4,80.0,20.0,13,2.6
Khalid Kail,34,39,56,1,1,87.17,4,64.645,2,10,29.411764705882355,19.852941176470587,48,12.0
Khalid Kail,5,7,8,0,0,71.42,4,64.645,0,0,0.0,19.852941176470587,48,12.0
Khalid Kail,1,3,6,0,0,33.33,4,64.645,0,0,0.0,19.852941176470587,48,12.0
Khalid Kail,8,12,24,1,0,66.66,4,64.645,1,4,50.0,19.852941176470587,48,12.0
Kiplin Doriga †,27,18,23,3,0,150.0,4,91.4475,3,12,44.44444444444444,51.01851851851852,71,17.75
Kiplin Doriga †,5,7,14,1,0,71.42,4,91.4475,1,4,80.0,51.01851851851852,71,17.75
Kiplin Doriga †,12,20,18,0,1,60.0,4,91.4475,1,6,50.0,51.01851851851852,71,17.75
Kiplin Doriga †,27,32,46,2,0,84.37,4,91.4475,2,8,29.629629629629626,51.01851851851852,71,17.75
Kusal Mendis †,10,8,11,2,0,125.0,3,115.64999999999999,2,8,80.0,48.176964149504194,75,25.0
Kusal Mendis †,46,29,49,5,0,158.62,3,115.64999999999999,5,20,43.47826086956522,48.176964149504194,75,25.0
Kusal Mendis †,19,30,46,1,0,63.33,3,115.64999999999999,1,4,21.052631578947366,48.176964149504194,75,25.0
Kushal Bhurtel,13,21,31,1,1,61.9,2,65.95,2,10,76.92307692307693,67.03296703296704,20,10.0
Kushal Bhurtel,7,10,14,1,0,70.0,2,65.95,1,4,57.14285714285714,67.03296703296704,20,10.0
Kushal Malla,9,9,8,1,0,100.0,2,66.66499999999999,1,4,44.44444444444444,22.22222222222222,10,5.0
Kushal Malla,1,3,4,0,0,33.33,2,66.66499999999999,0,0,0.0,22.22222222222222,10,5.0
Kyle Mayers,35,34,53,3,2,102.94,1,102.94,5,24,68.57142857142857,68.57142857142857,35,35.0
Lega Siaka,1,2,2,0,0,50.0,3,40.193333333333335,0,0,0.0,16.666666666666664,13,4.333333333333333
Lega Siaka,0,1,1,0,0,0.0,3,40.193333333333335,0,0,,16.666666666666664,13,4.333333333333333
Lega Siaka,12,17,19,1,0,70.58,3,40.193333333333335,1,4,33.33333333333333,16.666666666666664,13,4.333333333333333
Liam Livingstone,13,4,4,0,2,325.0,4,178.215,2,12,92.3076923076923,51.25874125874126,72,18.0
Liam Livingstone,11,16,24,0,0,68.75,4,178.215,0,0,0.0,51.25874125874126,72,18.0
Liam Livingstone,15,12,13,0,1,125.0,4,178.215,1,6,40.0,51.25874125874126,72,18.0
Liam Livingstone,33,17,33,3,2,194.11,4,178.215,5,24,72.72727272727273,51.25874125874126,72,18.0
Litton Das †,36,38,63,2,1,94.73,6,86.36000000000001,3,14,38.88888888888889,43.067426400759736,129,21.5
Litton Das †,1,2,12,0,0,50.0,6,86.36000000000001,0,0,0.0,43.067426400759736,129,21.5
Litton Das †,9,13,18,1,0,69.23,6,86.36000000000001,1,4,44.44444444444444,43.067426400759736,129,21.5
Litton Das †,54,49,95,5,1,110.2,6,86.36000000000001,6,26,48.148148148148145,43.067426400759736,129,21.5
Litton Das †,16,25,42,2,0,64.0,6,86.36000000000001,2,8,50.0,43.067426400759736,129,21.5
Litton Das †,13,10,20,1,1,130.0,6,86.36000000000001,2,10,76.92307692307693,43.067426400759736,129,21.5
Lockie Ferguson,0,0,3,0,0,0.0,2,20.0,0,0,,0.0,2,1.0
Lockie Ferguson,2,5,3,0,0,40.0,2,20.0,0,0,0.0,0.0,2,1.0
Logan van Beek,0,1,1,0,0,0.0,3,57.06666666666666,0,0,,26.08695652173913,25,8.333333333333334
Logan van Beek,2,3,10,0,0,66.66,3,57.06666666666666,0,0,0.0,26.08695652173913,25,8.333333333333334
Logan van Beek,23,22,34,3,0,104.54,3,57.06666666666666,3,12,52.17391304347826,26.08695652173913,25,8.333333333333334
Lorcan Tucker †,2,2,1,0,0,100.0,3,81.19333333333333,0,0,0.0,26.666666666666668,22,7.333333333333333
Lorcan Tucker †,10,13,-,2,0,76.92,3,81.19333333333333,2,8,80.0,26.666666666666668,22,7.333333333333333
Lorcan Tucker †,10,15,21,0,0,66.66,3,81.19333333333333,0,0,0.0,26.666666666666668,22,7.333333333333333
Mahedi Hasan,5,4,7,1,0,125.0,2,62.5,1,4,80.0,80.0,5,2.5
Mahedi Hasan,0,1,1,0,0,0.0,2,62.5,0,0,,80.0,5,2.5
Maheesh Theekshana,7,16,20,1,0,43.75,2,21.875,1,4,57.14285714285714,57.14285714285714,7,3.5
Maheesh Theekshana,0,3,4,0,0,0.0,2,21.875,0,0,,57.14285714285714,7,3.5
Mahmudullah,6,9,8,1,0,66.66,6,89.36,1,4,66.66666666666666,42.48931623931624,82,13.666666666666666
Mahmudullah,16,13,29,0,1,123.07,6,89.36,1,6,37.5,42.48931623931624,82,13.666666666666666
Mahmudullah,13,15,30,1,0,86.66,6,89.36,1,4,30.76923076923077,42.48931623931624,82,13.666666666666666
Mahmudullah,20,27,54,2,0,74.07,6,89.36,2,8,40.0,42.48931623931624,82,13.666666666666666
Mahmudullah,25,21,22,2,2,119.04,6,89.36,4,20,80.0,42.48931623931624,82,13.666666666666666
Mahmudullah,2,3,7,0,0,66.66,6,89.36,0,0,0.0,42.48931623931624,82,13.666666666666666
Malan Kruger,1,1,3,0,0,100.0,2,62.5,0,0,0.0,0.0,3,1.5
Malan Kruger,2,8,13,0,0,25.0,2,62.5,0,0,0.0,0.0,3,1.5
Marco Jansen,1,4,9,0,0,25.0,6,64.16666666666667,0,0,0.0,9.523809523809522,32,5.333333333333333
Marco Jansen,2,4,7,0,0,50.0,6,64.16666666666667,0,0,0.0,9.523809523809522,32,5.333333333333333
Marco Jansen,5,5,13,0,0,100.0,6,64.16666666666667,0,0,0.0,9.523809523809522,32,5.333333333333333
Marco Jansen,21,14,22,1,1,150.0,6,64.16666666666667,2,10,47.61904761904761,9.523809523809522,32,5.333333333333333
Marco Jansen,3,5,8,0,0,60.0,6,64.16666666666667,0,0,0.0,9.523809523809522,32,5.333333333333333
Marco Jansen,0,1,1,0,0,0.0,6,64.16666666666667,0,0,,9.523809523809522,32,5.333333333333333
Marcus Stoinis,59,29,35,9,2,203.44,5,136.144,11,48,81.35593220338984,50.01157540494753,169,33.8
Marcus Stoinis,30,17,30,2,2,176.47,5,136.144,4,20,66.66666666666666,50.01157540494753,169,33.8
Marcus Stoinis,67,36,55,2,6,186.11,5,136.144,8,44,65.67164179104478,50.01157540494753,169,33.8
Marcus Stoinis,11,17,20,1,0,64.7,5,136.144,1,4,36.36363636363637,50.01157540494753,169,33.8
Marcus Stoinis,2,4,4,0,0,50.0,5,136.144,0,0,0.0,50.01157540494753,169,33.8
Mark Adair,34,24,33,3,1,141.66,3,123.53333333333335,4,18,52.94117647058824,35.42483660130719,52,17.333333333333332
Mark Adair,3,2,-,0,0,150.0,3,123.53333333333335,0,0,0.0,35.42483660130719,52,17.333333333333332
Mark Adair,15,19,34,2,0,78.94,3,123.53333333333335,2,8,53.333333333333336,35.42483660130719,52,17.333333333333332
Mark Chapman,4,7,8,0,0,57.14,1,57.14,0,0,0.0,0.0,4,4.0
Matheesha Pathirana,0,1,7,0,0,0.0,2,0.0,0,0,,,0,0.0
Matheesha Pathirana,0,4,8,0,0,0.0,2,0.0,0,0,,,0,0.0
Matt Henry,12,17,21,0,1,70.58,1,70.58,1,6,50.0,50.0,12,12.0
Matthew Cross †,18,11,13,1,1,163.63,3,137.04333333333332,2,10,55.55555555555556,45.18518518518518,36,12.0
Matthew Cross †,3,5,4,0,0,60.0,3,137.04333333333332,0,0,0.0,45.18518518518518,36,12.0
Matthew Cross †,15,8,12,0,2,187.5,3,137.04333333333332,2,12,80.0,45.18518518518518,36,12.0
Matthew Wade †,4,5,13,0,0,80.0,4,92.855,0,0,0.0,17.647058823529413,27,6.75
Matthew Wade †,5,7,16,0,0,71.42,4,92.855,0,0,0.0,17.647058823529413,27,6.75
Matthew Wade †,17,10,21,3,0,170.0,4,92.855,3,12,70.58823529411765,17.647058823529413,27,6.75
Matthew Wade †,1,2,5,0,0,50.0,4,92.855,0,0,0.0,17.647058823529413,27,6.75
Max O'Dowd,11,8,20,0,1,137.5,4,89.5825,1,6,54.54545454545454,48.82154882154882,79,19.75
Max O'Dowd,54,48,86,4,1,112.5,4,89.5825,5,22,40.74074074074074,48.82154882154882,79,19.75
Max O'Dowd,12,16,23,3,0,75.0,4,89.5825,3,12,100.0,48.82154882154882,79,19.75
Max O'Dowd,2,6,19,0,0,33.33,4,89.5825,0,0,0.0,48.82154882154882,79,19.75
Mehran Khan,13,10,10,2,0,130.0,4,96.5625,2,8,61.53846153846154,59.313525980192644,47,11.75
Mehran Khan,0,2,2,0,0,0.0,4,96.5625,0,0,,59.313525980192644,47,11.75
Mehran Khan,27,16,34,1,2,168.75,4,96.5625,3,16,59.25925925925925,59.313525980192644,47,11.75
Mehran Khan,7,8,12,1,0,87.5,4,96.5625,1,4,57.14285714285714,59.313525980192644,47,11.75
Michael Bracewell,0,1,2,0,0,0.0,1,0.0,0,0,,,0,0.0
Michael Jones,26,20,38,3,1,130.0,4,117.4325,4,18,69.23076923076923,57.863247863247864,89,22.25
Michael Jones,16,13,12,1,2,123.07,4,117.4325,3,16,100.0,57.863247863247864,89,22.25
Michael Jones,45,30,46,4,2,150.0,4,117.4325,6,28,62.22222222222222,57.863247863247864,89,22.25
Michael Jones,2,3,2,0,0,66.66,4,117.4325,0,0,0.0,57.863247863247864,89,22.25
Michael Leask,5,8,9,0,0,62.5,2,134.19,0,0,0.0,34.285714285714285,40,20.0
Michael Leask,35,17,29,0,4,205.88,2,134.19,4,24,68.57142857142857,34.285714285714285,40,20.0
Michael Levitt,1,3,6,0,0,33.33,4,70.1525,0,0,0.0,53.882915173237755,50,12.5
Michael Levitt,0,3,4,0,0,0.0,4,70.1525,0,0,,53.882915173237755,50,12.5
Michael Levitt,31,23,25,2,3,134.78,4,70.1525,5,26,83.87096774193549,53.882915173237755,50,12.5
Michael Levitt,18,16,17,2,1,112.5,4,70.1525,3,14,77.77777777777779,53.882915173237755,50,12.5
Michael van Lingen,10,10,20,2,0,100.0,3,71.26333333333334,2,8,80.0,73.33333333333333,43,14.333333333333334
Michael van Lingen,33,29,41,1,3,113.79,3,71.26333333333334,4,22,66.66666666666666,73.33333333333333,43,14.333333333333334
Michael van Lingen,0,2,1,0,0,0.0,3,71.26333333333334,0,0,,73.33333333333333,43,14.333333333333334
Milind Kumar,4,6,13,0,0,66.66,2,78.565,0,0,0.0,10.526315789473683,23,11.5
Milind Kumar,19,21,35,1,0,90.47,2,78.565,1,4,21.052631578947366,10.526315789473683,23,11.5
Mitchell Marsh (c),8,9,17,1,0,88.88,7,111.09571428571428,1,4,50.0,56.54532083103511,125,17.857142857142858
Mitchell Marsh (c),35,25,43,2,2,140.0,7,111.09571428571428,4,20,57.14285714285714,56.54532083103511,125,17.857142857142858
Mitchell Marsh (c),12,9,9,2,0,133.33,7,111.09571428571428,2,8,66.66666666666666,56.54532083103511,125,17.857142857142858
Mitchell Marsh (c),14,21,25,2,0,66.66,7,111.09571428571428,2,8,57.14285714285714,56.54532083103511,125,17.857142857142858
Mitchell Marsh (c),1,6,8,0,0,16.66,7,111.09571428571428,0,0,0.0,56.54532083103511,125,17.857142857142858
Mitchell Marsh (c),37,28,38,3,2,132.14,7,111.09571428571428,5,24,64.86486486486487,56.54532083103511,125,17.857142857142858
Mitchell Marsh (c),18,9,16,3,1,200.0,7,111.09571428571428,4,18,100.0,56.54532083103511,125,17.857142857142858
Mitchell Santner,4,8,12,0,0,50.0,2,112.5,0,0,0.0,42.857142857142854,25,12.5
Mitchell Santner,21,12,24,0,3,175.0,2,112.5,3,18,85.71428571428571,42.857142857142854,25,12.5
Mitchell Starc,0,0,3,0,0,0.0,2,28.57,0,0,,0.0,4,2.0
Mitchell Starc,4,7,9,0,0,57.14,2,28.57,0,0,0.0,0.0,4,2.0
Moeen Ali,13,10,9,2,0,130.0,5,146.66400000000002,2,8,61.53846153846154,41.70769230769231,71,14.2
Moeen Ali,25,15,21,0,3,166.66,5,146.66400000000002,3,18,72.0,41.70769230769231,71,14.2
Moeen Ali,8,10,18,0,0,80.0,5,146.66400000000002,0,0,0.0,41.70769230769231,71,14.2
Moeen Ali,16,6,10,0,2,266.66,5,146.66400000000002,2,12,75.0,41.70769230769231,71,14.2
Moeen Ali,9,10,15,0,0,90.0,5,146.66400000000002,0,0,0.0,41.70769230769231,71,14.2
Mohammad Nabi,0,1,3,0,0,0.0,8,69.0075,0,0,,24.642857142857142,56,7.0
Mohammad Nabi,14,14,24,0,1,100.0,8,69.0075,1,6,42.857142857142854,24.642857142857142,56,7.0
Mohammad Nabi,10,4,10,2,0,250.0,8,69.0075,2,8,80.0,24.642857142857142,56,7.0
Mohammad Nabi,0,3,1,0,0,0.0,8,69.0075,0,0,,24.642857142857142,56,7.0
Mohammad Nabi,1,4,4,0,0,25.0,8,69.0075,0,0,0.0,24.642857142857142,56,7.0
Mohammad Nabi,14,16,23,0,0,87.5,8,69.0075,0,0,0.0,24.642857142857142,56,7.0
Mohammad Nabi,1,5,6,0,0,20.0,8,69.0075,0,0,0.0,24.642857142857142,56,7.0
Mohammad Nabi,16,23,27,1,0,69.56,8,69.0075,1,4,25.0,24.642857142857142,56,7.0
Mohammad Nadeem,6,10,10,0,0,60.0,1,60.0,0,0,0.0,0.0,6,6.0
Mohammad Rizwan,9,8,5,0,1,112.5,1,112.5,1,6,66.66666666666666,66.66666666666666,9,9.0
Mohammad Rizwan †,17,16,30,2,0,106.25,3,92.23333333333333,2,8,47.05882352941176,35.24399412838781,101,33.666666666666664
Mohammad Rizwan †,53,53,83,2,1,100.0,3,92.23333333333333,3,14,26.41509433962264,35.24399412838781,101,33.666666666666664
Mohammad Rizwan †,31,44,67,1,1,70.45,3,92.23333333333333,2,10,32.25806451612903,35.24399412838781,101,33.666666666666664
Mohammed Siraj,7,7,7,0,0,100.0,1,100.0,0,0,0.0,0.0,7,7.0
Monank Patel (c)†,16,16,33,2,0,100.0,2,115.785,2,8,50.0,59.0,66,33.0
Monank Patel (c)†,50,38,-,7,1,131.57,2,115.785,8,34,68.0,59.0,66,33.0
Mustafizur Rahman,0,1,1,0,0,0.0,1,0.0,0,0,,,0,0.0
Najibullah Zadran,2,3,8,0,0,66.66,4,69.605,0,0,0.0,21.052631578947366,22,5.5
Najibullah Zadran,1,1,1,0,0,100.0,4,69.605,0,0,0.0,21.052631578947366,22,5.5
Najibullah Zadran,0,2,1,0,0,0.0,4,69.605,0,0,,21.052631578947366,22,5.5
Najibullah Zadran,19,17,22,0,2,111.76,4,69.605,2,12,63.1578947368421,21.052631578947366,22,5.5
Najmul Hossain Shanto (c),40,32,46,1,3,125.0,6,81.15166666666666,4,22,55.00000000000001,40.21196283391405,108,18.0
Najmul Hossain Shanto (c),5,5,7,1,0,100.0,6,81.15166666666666,1,4,80.0,40.21196283391405,108,18.0
Najmul Hossain Shanto (c),41,36,57,5,1,113.88,6,81.15166666666666,6,26,63.41463414634146,40.21196283391405,108,18.0
Najmul Hossain Shanto (c),7,13,16,0,0,53.84,6,81.15166666666666,0,0,0.0,40.21196283391405,108,18.0
Najmul Hossain Shanto (c),1,3,6,0,0,33.33,6,81.15166666666666,0,0,0.0,40.21196283391405,108,18.0
Najmul Hossain Shanto (c),14,23,44,0,1,60.86,6,81.15166666666666,1,6,42.857142857142854,40.21196283391405,108,18.0
Nangeyalia Kharote,1,1,2,0,0,100.0,2,64.285,0,0,0.0,0.0,3,1.5
Nangeyalia Kharote,2,7,5,0,0,28.57,2,64.285,0,0,0.0,0.0,3,1.5
Naseem Khushi,10,9,11,0,1,111.11,1,111.11,1,6,60.0,60.0,10,10.0
Naseem Khushi †,6,6,16,1,0,100.0,1,100.0,1,4,66.66666666666666,66.66666666666666,6,6.0
Naseem Shah,10,4,3,2,0,250.0,1,250.0,2,8,80.0,80.0,10,10.0
Naveen-ul-Haq,0,1,1,0,0,0.0,3,30.55333333333333,0,0,,50.0,6,2.0
Naveen-ul-Haq,2,8,9,0,0,25.0,3,30.55333333333333,0,0,0.0,50.0,6,2.0
Naveen-ul-Haq,4,6,5,1,0,66.66,3,30.55333333333333,1,4,100.0,50.0,6,2.0
Navneet Dhaliwal,61,44,62,6,3,138.63,3,85.25666666666666,9,42,68.85245901639344,78.5063752276867,71,23.666666666666668
Navneet Dhaliwal,6,10,10,1,0,60.0,3,85.25666666666666,1,4,66.66666666666666,78.5063752276867,71,23.666666666666668
Navneet Dhaliwal,4,7,13,1,0,57.14,3,85.25666666666666,1,4,100.0,78.5063752276867,71,23.666666666666668
Nicholas Kirton,51,31,43,3,2,164.51,3,107.05666666666667,5,24,47.05882352941176,32.01280512204882,101,33.666666666666664
Nicholas Kirton,49,35,56,3,2,140.0,3,107.05666666666667,5,24,48.97959183673469,32.01280512204882,101,33.666666666666664
Nicholas Kirton,1,6,10,0,0,16.66,3,107.05666666666667,0,0,0.0,32.01280512204882,101,33.666666666666664
Nicholas Pooran †,27,27,30,1,2,100.0,7,132.4,3,16,59.25925925925925,61.10395095989334,228,32.57142857142857
Nicholas Pooran †,22,17,17,0,3,129.41,7,132.4,3,18,81.81818181818183,61.10395095989334,228,32.57142857142857
Nicholas Pooran †,36,32,53,4,1,112.5,7,132.4,5,22,61.111111111111114,61.10395095989334,228,32.57142857142857
Nicholas Pooran †,27,12,-,1,3,225.0,7,132.4,4,22,81.48148148148148,61.10395095989334,228,32.57142857142857
Nicholas Pooran †,17,12,12,3,0,141.66,7,132.4,3,12,70.58823529411765,61.10395095989334,228,32.57142857142857
Nicholas Pooran †,1,3,4,0,0,33.33,7,132.4,0,0,0.0,61.10395095989334,228,32.57142857142857
Nicholas Pooran †,98,53,86,6,8,184.9,7,132.4,14,72,73.46938775510205,61.10395095989334,228,32.57142857142857
Nikolaas Davin,2,7,12,0,0,28.57,4,96.285,0,0,0.0,48.47222222222222,64,16.0
Nikolaas Davin,20,12,24,4,0,166.66,4,96.285,4,16,80.0,48.47222222222222,64,16.0
Nikolaas Davin,24,31,35,2,1,77.41,4,96.285,3,14,58.333333333333336,48.47222222222222,64,16.0
Nikolaas Davin,18,16,26,1,1,112.5,4,96.285,2,10,55.55555555555556,48.47222222222222,64,16.0
Nitish Kumar,27,23,33,2,1,117.39,5,116.196,3,14,51.85185185185185,49.751322751322746,99,19.8
Nitish Kumar,14,14,-,1,0,100.0,5,116.196,1,4,28.57142857142857,49.751322751322746,99,19.8
Nitish Kumar,20,19,23,2,0,105.26,5,116.196,2,8,40.0,49.751322751322746,99,19.8
Nitish Kumar,30,24,38,1,2,125.0,5,116.196,3,16,53.333333333333336,49.751322751322746,99,19.8
Nitish Kumar,8,6,9,0,1,133.33,5,116.196,1,6,75.0,49.751322751322746,99,19.8
Noor Ahmad,12,18,19,1,1,66.66,3,38.88666666666666,2,10,83.33333333333334,41.66666666666667,14,4.666666666666667
Noor Ahmad,2,4,6,0,0,50.0,3,38.88666666666666,0,0,0.0,41.66666666666667,14,4.666666666666667
Noor Ahmad,0,2,2,0,0,0.0,3,38.88666666666666,0,0,,41.66666666666667,14,4.666666666666667
Norman Vanua,0,7,10,0,0,0.0,3,52.56333333333333,0,0,,35.714285714285715,19,6.333333333333333
Norman Vanua,5,10,17,0,0,50.0,3,52.56333333333333,0,0,0.0,35.714285714285715,19,6.333333333333333
Norman Vanua,14,13,15,1,1,107.69,3,52.56333333333333,2,10,71.42857142857143,35.714285714285715,19,6.333333333333333
Nosthush Kenjige,1,3,8,0,0,33.33,2,16.665,0,0,0.0,0.0,1,0.5
Nosthush Kenjige,0,1,1,0,0,0.0,2,16.665,0,0,,0.0,1,0.5
Nuwan Thushara,0,4,7,0,0,0.0,2,0.0,0,0,,,0,0.0
Nuwan Thushara,0,1,1,0,0,0.0,2,0.0,0,0,,,0,0.0
Pargat Singh,2,6,9,0,0,33.33,3,77.77333333333333,0,0,0.0,14.814814814814815,25,8.333333333333334
Pargat Singh,5,7,12,0,0,71.42,3,77.77333333333333,0,0,0.0,14.814814814814815,25,8.333333333333334
Pargat Singh,18,14,21,2,0,128.57,3,77.77333333333333,2,8,44.44444444444444,14.814814814814815,25,8.333333333333334
Pat Cummins,0,1,1,0,0,0.0,3,63.48999999999999,0,0,,27.27272727272727,14,4.666666666666667
Pat Cummins,11,7,15,0,1,157.14,3,63.48999999999999,1,6,54.54545454545454,27.27272727272727,14,4.666666666666667
Pat Cummins,3,9,9,0,0,33.33,3,63.48999999999999,0,0,0.0,27.27272727272727,14,4.666666666666667
Pathum Nissanka,3,8,15,0,0,37.5,3,68.45,0,0,0.0,36.17021276595745,50,16.666666666666668
Pathum Nissanka,0,2,2,0,0,0.0,3,68.45,0,0,,36.17021276595745,50,16.666666666666668
Pathum Nissanka,47,28,40,7,1,167.85,3,68.45,8,34,72.3404255319149,36.17021276595745,50,16.666666666666668
Paul Stirling (c),1,2,11,0,0,50.0,3,45.423333333333325,0,0,0.0,14.814814814814815,12,4.0
Paul Stirling (c),2,6,-,0,0,33.33,3,45.423333333333325,0,0,0.0,14.814814814814815,12,4.0
Paul Stirling (c),9,17,25,1,0,52.94,3,45.423333333333325,1,4,44.44444444444444,14.814814814814815,12,4.0
Paul van Meekeren,3,8,11,0,0,37.5,2,68.75,0,0,0.0,0.0,4,2.0
Paul van Meekeren,1,1,2,0,0,100.0,2,68.75,0,0,0.0,0.0,4,2.0
Phil Salt,12,3,2,0,2,400.0,7,171.78571428571428,2,12,100.0,62.56838656838657,188,26.857142857142858
Phil Salt,87,47,79,7,5,185.1,7,171.78571428571428,12,58,66.66666666666666,62.56838656838657,188,26.857142857142858
Phil Salt,25,21,44,2,0,119.04,7,171.78571428571428,2,8,32.0,62.56838656838657,188,26.857142857142858
Phil Salt,5,8,20,0,0,62.5,7,171.78571428571428,0,0,0.0,62.56838656838657,188,26.857142857142858
Phil Salt,11,8,8,1,1,137.5,7,171.78571428571428,2,10,90.9090909090909,62.56838656838657,188,26.857142857142858
Phil Salt,11,8,11,2,0,137.5,7,171.78571428571428,2,8,72.72727272727273,62.56838656838657,188,26.857142857142858
Phil Salt,37,23,36,4,2,160.86,7,171.78571428571428,6,28,75.67567567567568,62.56838656838657,188,26.857142857142858
Pratik Athavale †,0,1,3,0,0,0.0,3,100.55333333333333,0,0,,69.62962962962962,59,19.666666666666668
Pratik Athavale †,5,3,6,1,0,166.66,3,100.55333333333333,1,4,80.0,69.62962962962962,59,19.666666666666668
Pratik Athavale †,54,40,65,5,2,135.0,3,100.55333333333333,7,32,59.25925925925925,69.62962962962962,59,19.666666666666668
Quinton de Kock †,5,8,7,1,0,62.5,9,116.04111111111109,1,4,80.0,66.90199815199816,243,27.0
Quinton de Kock †,18,11,13,1,2,163.63,9,116.04111111111109,3,16,88.88888888888889,66.90199815199816,243,27.0
