bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Andre Russell,1.0,0,19,0,19.0,1,4,0,0,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,13.23,0.0,10.05,0.0,16.46,16.67,32.69
Andre Russell,2.1,0,22,3,10.15,4,2,1,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,13.23,4.2,10.05,7.33,16.46,31.75,32.69
Andre Russell,1.0,0,17,0,17.0,0,1,1,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,13.23,0.0,10.05,0.0,16.46,0.0,32.69
Andre Russell,1.0,0,15,1,15.0,4,2,1,0,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,13.23,6.0,10.05,15.0,16.46,66.67,32.69
Andre Russell,4.0,0,29,2,7.25,11,1,2,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,9,13.23,12.0,10.05,14.5,16.46,45.83,32.69
Anrich Nortje,4.0,0,35,0,8.75,8,2,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,0.0,16.0,0.0,24.33,33.33,40.0
Anrich Nortje,4.0,0,31,0,7.75,9,3,0,2,1,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,0.0,16.0,0.0,24.33,37.5,40.0
Anrich Nortje,4.0,0,33,2,8.25,10,4,1,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,12.0,16.0,16.5,24.33,41.67,40.0
Anrich Nortje,4.0,0,20,2,5.0,16,3,0,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,12.0,16.0,10.0,24.33,66.67,40.0
Anrich Nortje,4.0,0,36,2,9.0,11,2,3,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,12.0,16.0,18.0,24.33,45.83,40.0
Anrich Nortje,4.0,0,44,0,11.0,4,4,1,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,0.0,16.0,0.0,24.33,16.67,40.0
Anrich Nortje,4.0,0,39,1,9.75,11,2,3,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,24.0,16.0,39.0,24.33,45.83,40.0
Anrich Nortje,4.0,0,44,0,11.0,10,6,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,0.0,16.0,0.0,24.33,41.67,40.0
Anrich Nortje,4.0,0,39,2,9.75,9,3,2,0,2,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,12.0,16.0,19.5,24.33,37.5,40.0
Anrich Nortje,4.0,0,43,1,10.75,8,4,3,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,10,9.1,24.0,16.0,43.0,24.33,33.33,40.0
Anukul Roy,3.0,0,26,1,8.66,6,1,2,1,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,3,11.14,18.0,15.0,26.0,17.75,33.33,34.72
Anukul Roy,1.0,0,20,0,20.0,1,0,3,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,3,11.14,0.0,15.0,0.0,17.75,16.67,34.72
Anukul Roy,4.0,0,19,2,4.75,13,2,0,2,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,3,11.14,12.0,15.0,9.5,17.75,54.17,34.72
Arjun Tendulkar,2.0,0,17,0,8.5,6,1,1,1,0,https://www.espncricinfo.com/cricketers/arjun-tendulkar-1148776,4,8.84,0.0,15.0,0.0,25.0,50.0,47.64
Arjun Tendulkar,2.5,0,18,1,6.35,9,2,0,3,0,https://www.espncricinfo.com/cricketers/arjun-tendulkar-1148776,4,8.84,15.0,15.0,18.0,25.0,60.0,47.64
Arjun Tendulkar,2.0,0,9,1,4.5,7,0,0,0,0,https://www.espncricinfo.com/cricketers/arjun-tendulkar-1148776,4,8.84,12.0,15.0,9.0,25.0,58.33,47.64
Arjun Tendulkar,3.0,0,48,1,16.0,4,6,2,4,1,https://www.espncricinfo.com/cricketers/arjun-tendulkar-1148776,4,8.84,18.0,15.0,48.0,25.0,22.22,47.64
Arshad Khan,2.1,0,35,0,16.15,2,5,1,3,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,6,13.66,0.0,14.4,0.0,29.67,15.87,31.09
Arshad Khan,3.0,0,39,3,13.0,5,4,2,3,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,6,13.66,6.0,14.4,13.0,29.67,27.78,31.09
Arshad Khan,1.0,0,12,0,12.0,1,2,0,1,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,6,13.66,0.0,14.4,0.0,29.67,16.67,31.09
Arshad Khan,1.4,0,28,0,16.8,3,2,3,0,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,6,13.66,0.0,14.4,0.0,29.67,35.71,31.09
Arshad Khan,4.0,0,48,1,12.0,9,7,2,1,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,6,13.66,24.0,14.4,48.0,29.67,37.5,31.09
Arshad Khan,2.2,0,28,1,12.0,7,2,2,4,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,6,13.66,13.2,14.4,28.0,29.67,53.03,31.09
Arshdeep Singh,4.0,0,32,0,8.0,8,2,2,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,0.0,18.27,0.0,31.19,33.33,37.97
Arshdeep Singh,4.0,0,54,1,13.5,4,10,0,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,24.0,18.27,54.0,31.19,16.67,37.97
Arshdeep Singh,4.0,0,40,1,10.0,11,4,2,3,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,24.0,18.27,40.0,31.19,45.83,37.97
Arshdeep Singh,4.0,0,29,4,7.25,12,2,2,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,6.0,18.27,7.25,31.19,50.0,37.97
Arshdeep Singh,3.0,0,22,1,7.33,7,3,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,18.0,18.27,22.0,31.19,38.89,37.97
Arshdeep Singh,4.0,0,47,2,11.75,10,4,3,3,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,12.0,18.27,23.5,31.19,41.67,37.97
Arshdeep Singh,4.0,0,33,1,8.25,8,5,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,24.0,18.27,33.0,31.19,33.33,37.97
Arshdeep Singh,4.0,0,39,0,9.75,10,6,1,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,0.0,18.27,0.0,31.19,41.67,37.97
Arshdeep Singh,3.5,0,66,1,17.21,4,8,4,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,21.0,18.27,66.0,31.19,19.05,37.97
Arshdeep Singh,4.0,0,37,1,9.25,8,5,0,3,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,24.0,18.27,37.0,31.19,33.33,37.97
Arshdeep Singh,3.0,0,20,1,6.66,10,4,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,18.0,18.27,20.0,31.19,55.56,37.97
Arshdeep Singh,2.0,0,21,0,10.5,4,2,1,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,0.0,18.27,0.0,31.19,33.33,37.97
Arshdeep Singh,4.0,0,34,1,8.5,8,5,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,24.0,18.27,34.0,31.19,33.33,37.97
Arshdeep Singh,3.0,0,19,3,6.33,10,2,1,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,9.59,6.0,18.27,6.33,31.19,55.56,37.97
Avesh Khan,2.0,0,28,0,14.0,1,3,1,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,0.0,14.8,0.0,25.17,8.33,32.41
Avesh Khan,4.0,0,29,2,7.25,12,3,1,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,12.0,14.8,14.5,25.17,50.0,32.41
Avesh Khan,4.0,0,25,3,6.25,12,4,0,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,8.0,14.8,8.33,25.17,50.0,32.41
Avesh Khan,4.0,0,34,1,8.5,8,2,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,24.0,14.8,34.0,25.17,33.33,32.41
Avesh Khan,3.0,0,21,0,7.0,6,2,0,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,0.0,14.8,0.0,25.17,33.33,32.41
Avesh Khan,3.0,0,24,0,8.0,8,4,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,0.0,14.8,0.0,25.17,44.44,32.41
Avesh Khan,4.0,0,53,0,13.25,8,5,4,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,0.0,14.8,0.0,25.17,33.33,32.41
Avesh Khan,3.0,0,39,1,13.0,4,6,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,18.0,14.8,39.0,25.17,22.22,32.41
Avesh Khan,2.0,0,30,1,15.0,2,5,1,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,9,10.25,12.0,14.8,30.0,25.17,16.67,32.41
Axar Patel,4.0,0,27,1,6.75,12,1,1,2,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,24.0,17.62,27.0,22.06,50.0,37.29
Axar Patel,3.0,0,27,1,9.0,3,4,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,18.0,17.62,27.0,22.06,16.67,37.29
Axar Patel,4.0,0,21,2,5.25,8,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,12.0,17.62,10.5,22.06,33.33,37.29
Axar Patel,4.0,0,38,0,9.5,6,5,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,0.0,17.62,0.0,22.06,25.0,37.29
Axar Patel,3.0,0,25,1,8.33,9,0,3,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,18.0,17.62,25.0,22.06,50.0,37.29
Axar Patel,3.0,0,17,0,5.66,7,2,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,0.0,17.62,0.0,22.06,38.89,37.29
Axar Patel,4.0,0,24,0,6.0,10,1,1,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,0.0,17.62,0.0,22.06,41.67,37.29
Axar Patel,4.0,0,38,1,9.5,8,1,3,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,24.0,17.62,38.0,22.06,33.33,37.29
Axar Patel,4.0,0,20,0,5.0,12,2,0,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,0.0,17.62,0.0,22.06,50.0,37.29
Axar Patel,3.0,0,32,0,10.66,3,0,3,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,0.0,17.62,0.0,22.06,16.67,37.29
Axar Patel,4.0,0,27,2,6.75,8,2,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,12.0,17.62,13.5,22.06,33.33,37.29
Axar Patel,3.0,0,13,2,4.33,12,2,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,9.0,17.62,6.5,22.06,66.67,37.29
Axar Patel,4.0,0,29,1,7.25,7,0,2,2,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.23,24.0,17.62,29.0,22.06,29.17,37.29
Ayush Badoni,0.1,0,0,0,0.0,1,0,0,0,0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,1,0.0,0.0,0.0,0.0,0.0,166.67,166.67
Ben Stokes,1.0,0,18,0,18.0,0,2,1,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhuvneshwar Kumar,4.0,0,45,1,11.25,5,3,2,3,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,45.0,29.05,20.83,42.86
Bhuvneshwar Kumar,4.0,0,30,0,7.5,8,3,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,0.0,20.07,0.0,29.05,33.33,42.86
Bhuvneshwar Kumar,4.0,0,48,1,12.0,10,7,2,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,48.0,29.05,41.67,42.86
Bhuvneshwar Kumar,3.0,0,36,0,12.0,6,4,2,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,0.0,20.07,0.0,29.05,33.33,42.86
Bhuvneshwar Kumar,4.0,0,33,1,8.25,12,6,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,33.0,29.05,50.0,42.86
Bhuvneshwar Kumar,4.0,1,29,1,7.25,10,4,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,29.0,29.05,41.67,42.86
Bhuvneshwar Kumar,2.0,0,19,1,9.5,7,1,1,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,12.0,20.07,19.0,29.05,58.33,42.86
Bhuvneshwar Kumar,4.0,0,44,1,11.0,7,6,1,2,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,44.0,29.05,29.17,42.86
Bhuvneshwar Kumar,4.0,0,33,1,8.25,13,6,0,3,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,33.0,29.05,54.17,42.86
Bhuvneshwar Kumar,4.0,0,11,2,2.75,16,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,12.0,20.07,5.5,29.05,66.67,42.86
Bhuvneshwar Kumar,4.0,0,31,1,7.75,8,1,2,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,31.0,29.05,33.33,42.86
Bhuvneshwar Kumar,2.0,0,10,0,5.0,7,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,0.0,20.07,0.0,29.05,58.33,42.86
Bhuvneshwar Kumar,4.0,0,26,1,6.5,8,3,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,24.0,20.07,26.0,29.05,33.33,42.86
Bhuvneshwar Kumar,4.0,0,30,5,7.5,11,4,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,8.32,4.8,20.07,6.0,29.05,45.83,42.86
Cameron Green,2.0,0,15,1,7.5,6,3,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,12.0,14.4,15.0,22.9,50.0,41.49
Cameron Green,2.0,0,15,0,7.5,7,2,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,58.33,41.49
Cameron Green,3.0,0,31,0,10.33,10,2,2,4,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,55.56,41.49
Cameron Green,3.0,0,20,0,6.66,6,0,1,1,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,33.33,41.49
Cameron Green,2.0,0,39,0,19.5,0,2,4,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,0.0,41.49
Cameron Green,1.0,0,13,0,13.0,3,0,2,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,50.0,41.49
Cameron Green,2.0,0,30,1,15.0,4,2,3,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,12.0,14.4,30.0,22.9,33.33,41.49
Cameron Green,1.0,0,10,0,10.0,4,2,0,1,1,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,66.67,41.49
Cameron Green,3.0,0,30,0,10.0,4,5,0,1,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,22.22,41.49
Cameron Green,4.0,0,29,1,7.25,9,4,0,1,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,24.0,14.4,29.0,22.9,37.5,41.49
Cameron Green,3.0,0,35,0,11.66,4,3,2,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,22.22,41.49
Cameron Green,3.0,0,15,0,5.0,7,1,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,38.89,41.49
Cameron Green,4.0,0,41,2,10.25,9,2,4,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,12.0,14.4,20.5,22.9,37.5,41.49
Cameron Green,1.0,0,2,0,2.0,4,0,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,0.0,14.4,0.0,22.9,66.67,41.49
Cameron Green,2.0,0,20,1,10.0,6,1,1,2,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,16,9.6,12.0,14.4,20.0,22.9,50.0,41.49
