bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Alzarri Joseph,4.0,0,42,1,10.5,9,5,2,1,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,9,8.84,24.0,21.0,42.0,30.17,37.5,39.51
Alzarri Joseph,3.0,0,25,0,8.33,6,1,1,0,1,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,9,8.84,0.0,21.0,0.0,30.17,33.33,39.51
Alzarri Joseph,2.0,0,27,0,13.5,4,3,2,0,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,9,8.84,0.0,21.0,0.0,30.17,33.33,39.51
Alzarri Joseph,4.0,0,31,1,7.75,12,2,2,1,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,9,8.84,24.0,21.0,31.0,30.17,50.0,39.51
Alzarri Joseph,3.0,0,15,1,5.0,10,2,0,0,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,9,8.84,18.0,21.0,15.0,30.17,55.56,39.51
Alzarri Joseph,4.0,0,41,1,10.25,9,5,2,0,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,9,8.84,24.0,21.0,41.0,30.17,37.5,39.51
Aman Khan,1.0,0,13,0,13.0,1,1,1,0,0,https://www.espncricinfo.com/cricketers/aman-khan-1254269,1,13.0,0.0,0.0,0.0,0.0,16.67,16.67
Andre Russell,3.0,0,22,2,7.33,2,0,0,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,9.0,8.96,11.0,15.45,11.11,45.62
Andre Russell,4.0,0,22,3,5.5,14,3,0,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,8.0,8.96,7.33,15.45,58.33,45.62
Andre Russell,3.0,0,45,0,15.0,1,5,2,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,0.0,8.96,0.0,15.45,5.56,45.62
Andre Russell,2.0,0,29,1,14.5,3,3,2,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,12.0,8.96,29.0,15.45,25.0,45.62
Andre Russell,0.2,0,0,1,0.0,2,0,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,1.2,8.96,0.0,15.45,166.67,45.62
Andre Russell,1.0,0,14,0,14.0,1,1,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,0.0,8.96,0.0,15.45,16.67,45.62
Andre Russell,2.2,0,36,0,15.42,6,2,3,1,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,0.0,8.96,0.0,15.45,45.45,45.62
Andre Russell,2.0,0,16,1,8.0,3,0,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,12.0,8.96,16.0,15.45,25.0,45.62
Andre Russell,2.0,0,20,2,10.0,6,1,2,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,6.0,8.96,10.0,15.45,50.0,45.62
Andre Russell,1.0,0,9,0,9.0,3,2,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,0.0,8.96,0.0,15.45,50.0,45.62
Andre Russell,2.3,0,22,2,8.8,6,4,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,6.9,8.96,11.0,15.45,43.48,45.62
Andre Russell,1.0,0,5,4,5.0,4,1,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,1.5,8.96,1.25,15.45,66.67,45.62
Andre Russell,4.0,0,38,1,9.5,7,5,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,13,9.39,24.0,8.96,38.0,15.45,29.17,45.62
Andrew Tye,3.0,0,28,0,9.33,8,2,2,1,0,https://www.espncricinfo.com/cricketers/andrew-tye-459508,3,9.69,0.0,12.0,0.0,20.0,44.44,37.04
Andrew Tye,4.0,0,40,2,10.0,10,6,1,1,0,https://www.espncricinfo.com/cricketers/andrew-tye-459508,3,9.69,12.0,12.0,20.0,20.0,41.67,37.04
Andrew Tye,4.0,0,39,0,9.75,6,5,1,1,0,https://www.espncricinfo.com/cricketers/andrew-tye-459508,3,9.69,0.0,12.0,0.0,20.0,25.0,37.04
Anrich Nortje,4.0,0,42,3,10.5,6,5,1,0,1,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,6,10.08,8.0,16.0,14.0,23.2,25.0,35.16
Anrich Nortje,4.0,0,35,1,8.75,11,1,3,3,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,6,10.08,24.0,16.0,35.0,23.2,45.83,35.16
Anrich Nortje,4.0,0,29,1,7.25,11,4,0,1,1,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,6,10.08,24.0,16.0,29.0,23.2,45.83,35.16
Anrich Nortje,4.0,0,37,2,9.25,11,4,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,6,10.08,12.0,16.0,18.5,23.2,45.83,35.16
Anrich Nortje,4.0,0,39,2,9.75,8,4,2,1,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,6,10.08,12.0,16.0,19.5,23.2,33.33,35.16
Anrich Nortje,2.2,0,35,0,15.0,2,3,2,0,2,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,6,10.08,0.0,16.0,0.0,23.2,15.15,35.16
Anukul Roy,3.0,0,27,0,9.0,4,2,1,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,2,8.0,0.0,24.0,0.0,28.0,22.22,25.69
Anukul Roy,4.0,0,28,1,7.0,7,0,2,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,2,8.0,24.0,24.0,28.0,28.0,29.17,25.69
Arshdeep Singh,4.0,0,23,1,5.75,9,2,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,24.0,18.29,23.0,22.4,37.5,36.01
Arshdeep Singh,4.0,0,29,2,7.25,8,4,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,12.0,18.29,14.5,22.4,33.33,36.01
Arshdeep Singh,1.0,0,17,0,17.0,1,3,0,3,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,16.67,36.01
Arshdeep Singh,4.0,0,31,0,7.75,10,5,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,41.67,36.01
Arshdeep Singh,4.0,0,31,1,7.75,11,0,2,3,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,24.0,18.29,31.0,22.4,45.83,36.01
Arshdeep Singh,3.0,0,32,0,10.66,9,5,1,0,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,50.0,36.01
Arshdeep Singh,4.0,0,23,0,5.75,8,2,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,33.33,36.01
Arshdeep Singh,4.0,0,37,3,9.25,7,3,1,0,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,8.0,18.29,12.33,22.4,29.17,36.01
Arshdeep Singh,2.0,0,13,1,6.5,5,2,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,12.0,18.29,13.0,22.4,41.67,36.01
Arshdeep Singh,4.0,0,27,1,6.75,9,3,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,24.0,18.29,27.0,22.4,37.5,36.01
Arshdeep Singh,4.0,0,36,1,9.0,5,2,1,1,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,24.0,18.29,36.0,22.4,20.83,36.01
Arshdeep Singh,4.0,0,32,0,8.0,7,3,0,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,29.17,36.01
Arshdeep Singh,4.0,0,25,0,6.25,10,3,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,41.67,36.01
Arshdeep Singh,4.0,0,29,0,7.25,11,2,1,0,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,14,8.21,0.0,18.29,0.0,22.4,45.83,36.01
Avesh Khan,4.0,0,30,3,7.5,14,6,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,8.0,14.49,10.0,20.26,58.33,44.69
Avesh Khan,4.0,0,26,2,6.5,8,3,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,12.0,14.49,13.0,20.26,33.33,44.69
Avesh Khan,4.0,0,44,1,11.0,10,6,1,2,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,24.0,14.49,44.0,20.26,41.67,44.69
Avesh Khan,4.0,0,31,1,7.75,9,1,2,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,24.0,14.49,31.0,20.26,37.5,44.69
Avesh Khan,4.0,0,33,0,8.25,7,2,1,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,0.0,14.49,0.0,20.26,29.17,44.69
Avesh Khan,3.0,0,32,0,10.66,5,6,0,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,0.0,14.49,0.0,20.26,27.78,44.69
Avesh Khan,3.0,1,19,3,6.33,11,1,1,2,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,6.0,14.49,6.33,20.26,61.11,44.69
Avesh Khan,4.0,0,60,0,15.0,6,7,3,3,1,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,0.0,14.49,0.0,20.26,25.0,44.69
Avesh Khan,4.0,0,24,4,6.0,15,2,1,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,6.0,14.49,6.0,20.26,62.5,44.69
Avesh Khan,3.4,0,33,1,9.0,10,5,1,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,20.4,14.49,33.0,20.26,49.02,44.69
Avesh Khan,3.0,0,20,1,6.66,9,3,0,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,18.0,14.49,20.0,20.26,50.0,44.69
Avesh Khan,3.0,0,26,0,8.66,10,4,1,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,0.0,14.49,0.0,20.26,55.56,44.69
Avesh Khan,4.0,0,38,2,9.5,12,5,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,13,8.68,12.0,14.49,19.0,20.26,50.0,44.69
Axar Patel,4.0,0,37,0,9.25,7,1,3,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,29.17,33.65
Axar Patel,4.0,0,40,0,10.0,3,4,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,12.5,33.65
Axar Patel,2.0,0,11,0,5.5,5,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,41.67,33.65
Axar Patel,4.0,0,29,1,7.25,7,3,0,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,24.0,18.0,29.0,17.25,29.17,33.65
Axar Patel,4.0,0,25,0,6.25,9,1,1,2,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,37.5,33.65
Axar Patel,4.0,0,14,2,3.5,14,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,12.0,18.0,7.0,17.25,58.33,33.65
Axar Patel,2.0,0,25,0,12.5,5,1,3,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,41.67,33.65
Axar Patel,3.0,0,23,0,7.66,5,0,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,27.78,33.65
Axar Patel,3.0,0,32,0,10.66,4,2,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,22.22,33.65
Axar Patel,2.0,0,21,0,10.5,5,3,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,41.67,33.65
Axar Patel,4.0,0,10,2,2.5,14,0,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,12.0,18.0,5.0,17.25,58.33,33.65
Axar Patel,4.0,0,28,1,7.0,5,3,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,24.0,18.0,28.0,17.25,20.83,33.65
Axar Patel,3.0,0,26,0,8.66,3,0,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,13,7.79,0.0,18.0,0.0,17.25,16.67,33.65
Ayush Badoni,1.0,0,5,1,5.0,3,0,0,0,0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,2,5.5,6.0,6.0,5.0,5.5,50.0,33.33
Ayush Badoni,1.0,0,6,1,6.0,1,0,0,0,0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,2,5.5,6.0,6.0,6.0,5.5,16.67,33.33
Basil Thampi,4.0,1,29,0,7.25,11,3,1,1,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,5,11.75,0.0,10.0,0.0,17.58,45.83,39.72
Basil Thampi,3.0,0,15,0,5.0,11,1,1,0,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,5,11.75,0.0,10.0,0.0,17.58,61.11,39.72
Basil Thampi,4.0,0,35,3,8.75,11,2,2,3,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,5,11.75,8.0,10.0,11.67,17.58,45.83,39.72
Basil Thampi,1.0,0,26,0,26.0,1,2,3,0,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,5,11.75,0.0,10.0,0.0,17.58,16.67,39.72
Basil Thampi,4.0,0,47,2,11.75,7,3,3,2,0,https://www.espncricinfo.com/cricketers/basil-thampi-732291,5,11.75,12.0,10.0,23.5,17.58,29.17,39.72
Bhuvneshwar Kumar,4.0,0,36,1,9.0,9,3,0,4,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,24.0,19.62,36.0,23.76,37.5,44.71
Bhuvneshwar Kumar,4.0,0,29,1,7.25,14,2,2,1,2,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,24.0,19.62,29.0,23.76,58.33,44.71
Bhuvneshwar Kumar,4.0,0,33,0,8.25,7,3,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,0.0,19.62,0.0,23.76,29.17,44.71
Bhuvneshwar Kumar,4.0,0,22,0,5.5,8,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,0.0,19.62,0.0,23.76,33.33,44.71
Bhuvneshwar Kumar,4.0,0,22,3,5.5,13,1,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,8.0,19.62,7.33,23.76,54.17,44.71
Bhuvneshwar Kumar,4.0,0,34,0,8.5,7,2,2,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,0.0,19.62,0.0,23.76,29.17,44.71
Bhuvneshwar Kumar,4.0,1,26,1,6.5,12,1,2,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,24.0,19.62,26.0,23.76,50.0,44.71
Bhuvneshwar Kumar,4.0,1,25,1,6.25,14,3,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,24.0,19.62,25.0,23.76,58.33,44.71
Bhuvneshwar Kumar,4.0,0,37,1,9.25,13,4,2,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,24.0,19.62,37.0,23.76,54.17,44.71
Bhuvneshwar Kumar,4.0,0,27,1,6.75,13,3,0,5,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,24.0,19.62,27.0,23.76,54.17,44.71
Bhuvneshwar Kumar,2.0,0,22,0,11.0,4,3,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,0.0,19.62,0.0,23.76,33.33,44.71
Bhuvneshwar Kumar,2.1,0,8,1,3.69,8,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,12.6,19.62,8.0,23.76,63.49,44.71
Bhuvneshwar Kumar,4.0,0,37,2,9.25,10,3,0,4,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,12.0,19.62,18.5,23.76,41.67,44.71
Bhuvneshwar Kumar,4.0,0,25,0,6.25,7,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,14,7.35,0.0,19.62,0.0,23.76,29.17,44.71
Chetan Sakariya,3.0,0,17,1,5.66,8,2,0,0,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,3,7.47,18.0,15.0,17.0,14.25,44.44,32.87
Chetan Sakariya,4.0,0,44,0,11.0,4,2,3,2,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,3,7.47,0.0,15.0,0.0,14.25,16.67,32.87
Chetan Sakariya,4.0,0,23,2,5.75,9,1,0,3,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,3,7.47,12.0,15.0,11.5,14.25,37.5,32.87
Chris Jordan,4.0,0,23,2,5.75,12,0,1,1,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,4,10.55,12.0,12.0,11.5,11.5,50.0,28.37
Chris Jordan,3.5,0,58,0,15.13,4,5,4,0,1,https://www.espncricinfo.com/cricketers/chris-jordan-288992,4,10.55,0.0,12.0,0.0,11.5,19.05,28.37
Chris Jordan,2.0,0,20,0,10.0,2,3,0,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,4,10.55,0.0,12.0,0.0,11.5,16.67,28.37
Chris Jordan,3.0,0,34,0,11.33,5,3,2,0,1,https://www.espncricinfo.com/cricketers/chris-jordan-288992,4,10.55,0.0,12.0,0.0,11.5,27.78,28.37
Daniel Sams,4.0,0,16,3,4.0,18,1,0,6,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,8.0,19.0,5.33,28.73,75.0,42.17
Daniel Sams,3.0,0,18,0,6.0,9,3,0,0,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,0.0,19.0,0.0,28.73,50.0,42.17
Daniel Sams,4.0,0,57,0,14.25,4,6,3,2,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,0.0,19.0,0.0,28.73,16.67,42.17
Daniel Sams,4.0,0,26,1,6.5,13,0,2,3,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,24.0,19.0,26.0,28.73,54.17,42.17
Daniel Sams,3.0,0,50,1,16.66,4,4,4,0,1,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,18.0,19.0,50.0,28.73,22.22,42.17
Daniel Sams,4.0,0,40,1,10.0,9,2,2,4,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,24.0,19.0,40.0,28.73,37.5,42.17
Daniel Sams,4.0,0,32,0,8.0,10,2,2,2,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,0.0,19.0,0.0,28.73,41.67,42.17
Daniel Sams,4.0,0,30,1,7.5,10,1,2,1,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,24.0,19.0,30.0,28.73,41.67,42.17
Daniel Sams,4.0,0,39,1,9.75,8,4,2,0,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,24.0,19.0,39.0,28.73,33.33,42.17
Daniel Sams,4.0,0,32,1,8.0,10,4,0,2,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,24.0,19.0,32.0,28.73,41.67,42.17
Daniel Sams,4.0,0,30,4,7.5,12,2,2,1,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,11,8.92,6.0,19.0,7.5,28.73,50.0,42.17
Darshan Nalkande,2.1,0,22,0,10.15,4,1,1,1,0,https://www.espncricinfo.com/cricketers/darshan-nalkande-1111917,2,11.24,0.0,9.0,0.0,18.5,31.75,26.98
Darshan Nalkande,3.0,0,37,2,12.33,4,4,2,1,0,https://www.espncricinfo.com/cricketers/darshan-nalkande-1111917,2,11.24,9.0,9.0,18.5,18.5,22.22,26.98
Daryl Mitchell,1.0,0,20,0,20.0,0,3,1,0,0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,2,13.5,0.0,0.0,0.0,0.0,0.0,8.33
Daryl Mitchell,1.0,0,7,0,7.0,1,0,0,1,0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,2,13.5,0.0,0.0,0.0,0.0,16.67,8.33
David Willey,3.0,0,28,0,9.33,5,3,1,0,0,https://www.espncricinfo.com/cricketers/david-willey-308251,4,6.02,0.0,24.0,0.0,29.0,27.78,44.44
David Willey,4.0,0,29,1,7.25,8,2,1,0,0,https://www.espncricinfo.com/cricketers/david-willey-308251,4,6.02,24.0,24.0,29.0,29.0,33.33,44.44
David Willey,2.0,0,7,0,3.5,6,0,0,0,0,https://www.espncricinfo.com/cricketers/david-willey-308251,4,6.02,0.0,24.0,0.0,29.0,50.0,44.44
David Willey,2.0,0,8,0,4.0,8,1,0,0,0,https://www.espncricinfo.com/cricketers/david-willey-308251,4,6.02,0.0,24.0,0.0,29.0,66.67,44.44
Deepak Hooda,1.0,0,12,0,12.0,2,1,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,2,11.16,0.0,18.0,0.0,31.0,33.33,25.0
Deepak Hooda,3.0,0,31,1,10.33,3,2,2,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,2,11.16,18.0,18.0,31.0,31.0,16.67,25.0
Dewald Brevis,0.3,0,8,1,16.0,1,2,0,0,0,https://www.espncricinfo.com/cricketers/dewald-brevis-1070665,1,16.0,1.8,1.8,8.0,8.0,55.56,55.56
Dushmantha Chameera,3.0,0,22,2,7.33,11,4,0,1,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,9.0,16.0,11.0,23.5,61.11,46.53
Dushmantha Chameera,4.0,0,17,2,4.25,17,1,1,2,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,12.0,16.0,8.5,23.5,70.83,46.53
Dushmantha Chameera,3.0,0,14,1,4.66,11,2,0,0,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,18.0,16.0,14.0,23.5,61.11,46.53
Dushmantha Chameera,4.0,0,49,0,12.25,6,6,2,1,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,0.0,16.0,0.0,23.5,25.0,46.53
Dushmantha Chameera,3.0,0,31,2,10.33,7,4,1,1,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,9.0,16.0,15.5,23.5,38.89,46.53
Dushmantha Chameera,4.0,0,14,0,3.5,15,1,0,2,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,0.0,16.0,0.0,23.5,62.5,46.53
Dushmantha Chameera,4.0,0,44,1,11.0,6,5,2,0,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,24.0,16.0,44.0,23.5,25.0,46.53
Dushmantha Chameera,4.0,0,54,0,13.5,7,8,2,0,1,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,0.0,16.0,0.0,23.5,29.17,46.53
Dushmantha Chameera,4.0,0,22,0,5.5,14,2,0,2,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,0.0,16.0,0.0,23.5,58.33,46.53
Dushmantha Chameera,4.0,0,34,0,8.5,10,6,0,2,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,0.0,16.0,0.0,23.5,41.67,46.53
Dushmantha Chameera,3.0,0,35,0,11.66,7,5,1,0,1,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,12,8.71,0.0,16.0,0.0,23.5,38.89,46.53
