batsmanName,runs,balls,minutes,4s,6s,SR,player_link,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Abhishek Sharma,75,50,81,5,3,150.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,14,112.89285714285714,8,38,50.66666666666667,55.7778651031948,426,30.428571428571427
Abhishek Sharma,3,10,8,0,0,30.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,14,112.89285714285714,0,0,0.0,55.7778651031948,426,30.428571428571427
Abhishek Sharma,0,3,7,0,0,0.0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,14,112.89285714285714,0,0,,55.7778651031948,426,30.428571428571427
Aiden Markram,17,10,14,0,2,170.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,2,12,70.58823529411765,46.1378274566138,381,31.75
Aiden Markram,2,4,8,0,0,50.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,0,0,0.0,46.1378274566138,381,31.75
Aiden Markram,41,27,50,4,1,151.85,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,5,22,53.65853658536586,46.1378274566138,381,31.75
Aiden Markram,21,17,29,2,0,123.52,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,2,8,38.095238095238095,46.1378274566138,381,31.75
Aiden Markram,68,36,57,6,4,188.88,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,10,48,70.58823529411765,46.1378274566138,381,31.75
Aiden Markram,21,27,36,1,1,77.77,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,2,10,47.61904761904761,46.1378274566138,381,31.75
Aiden Markram,57,41,67,5,2,139.02,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,7,32,56.14035087719298,46.1378274566138,381,31.75
Aiden Markram,12,8,17,1,0,150.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,1,4,33.33333333333333,46.1378274566138,381,31.75
Aiden Markram,42,25,47,4,3,168.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,7,34,80.95238095238095,46.1378274566138,381,31.75
Aiden Markram,12,14,23,0,0,85.71,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,0,0,0.0,46.1378274566138,381,31.75
Aiden Markram,56,40,63,2,3,140.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,5,26,46.42857142857143,46.1378274566138,381,31.75
Aiden Markram,32,25,-,0,3,128.0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,12,131.0625,3,18,56.25,46.1378274566138,381,31.75
Ajinkya Rahane,44,34,56,6,1,129.41,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,7,30,68.18181818181817,53.558853844568134,133,19.0
Ajinkya Rahane,12,11,11,3,0,109.09,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,3,12,100.0,53.558853844568134,133,19.0
Ajinkya Rahane,8,14,29,1,0,57.14,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,1,4,50.0,53.558853844568134,133,19.0
Ajinkya Rahane,9,10,25,1,0,90.0,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,1,4,44.44444444444444,53.558853844568134,133,19.0
Ajinkya Rahane,28,24,45,0,3,116.66,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,3,18,64.28571428571429,53.558853844568134,133,19.0
Ajinkya Rahane,7,11,22,0,0,63.63,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,0,0,0.0,53.558853844568134,133,19.0
Ajinkya Rahane,25,24,51,3,0,104.16,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,7,95.72714285714287,3,12,48.0,53.558853844568134,133,19.0
Akash Deep,0,2,2,0,0,0.0,https://www.espncricinfo.com/cricketers/akash-deep-1176959,1,0.0,0,0,,,0,0.0
Alzarri Joseph,4,5,9,0,0,80.0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,3,60.0,0,0,0.0,0.0,5,1.6666666666666667
Alzarri Joseph,1,1,5,0,0,100.0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,3,60.0,0,0,0.0,0.0,5,1.6666666666666667
Alzarri Joseph,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,3,60.0,0,0,,0.0,5,1.6666666666666667
Aman Khan,5,3,6,1,0,166.66,https://www.espncricinfo.com/cricketers/aman-khan-1254269,1,166.66,1,4,80.0,80.0,5,5.0
Ambati Rayudu,40,35,63,2,3,114.28,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,5,26,65.0,62.678118982466806,274,24.90909090909091
Ambati Rayudu,3,6,9,0,0,50.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,0,0,0.0,62.678118982466806,274,24.90909090909091
Ambati Rayudu,10,8,11,0,1,125.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,1,6,60.0,62.678118982466806,274,24.90909090909091
Ambati Rayudu,27,20,32,2,2,135.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,4,20,74.07407407407408,62.678118982466806,274,24.90909090909091
Ambati Rayudu,5,6,14,1,0,83.33,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,1,4,80.0,62.678118982466806,274,24.90909090909091
Ambati Rayudu,13,21,27,2,0,61.9,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,2,8,61.53846153846154,62.678118982466806,274,24.90909090909091
Ambati Rayudu,46,31,43,4,2,148.38,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,6,28,60.86956521739131,62.678118982466806,274,24.90909090909091
Ambati Rayudu,15,17,22,1,1,88.23,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,2,10,66.66666666666666,62.678118982466806,274,24.90909090909091
Ambati Rayudu,27,27,42,4,0,100.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,4,16,59.25925925925925,62.678118982466806,274,24.90909090909091
Ambati Rayudu,78,39,59,7,6,200.0,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,13,64,82.05128205128204,62.678118982466806,274,24.90909090909091
Ambati Rayudu,10,14,22,2,0,71.42,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,11,107.0490909090909,2,8,80.0,62.678118982466806,274,24.90909090909091
Andre Russell,49,28,48,3,4,175.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,7,36,73.46938775510205,70.73444650587507,335,27.916666666666668
Andre Russell,0,1,4,0,0,0.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,0,0,,70.73444650587507,335,27.916666666666668
Andre Russell,49,25,43,4,4,196.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,8,40,81.63265306122449,70.73444650587507,335,27.916666666666668
Andre Russell,24,21,45,3,0,114.28,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,3,12,50.0,70.73444650587507,335,27.916666666666668
Andre Russell,25,18,26,1,3,138.88,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,4,22,88.0,70.73444650587507,335,27.916666666666668
Andre Russell,0,3,3,0,0,0.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,0,0,,70.73444650587507,335,27.916666666666668
Andre Russell,45,19,31,3,5,236.84,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,8,42,93.33333333333333,70.73444650587507,335,27.916666666666668
Andre Russell,70,31,37,2,8,225.8,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,10,56,80.0,70.73444650587507,335,27.916666666666668
Andre Russell,48,25,43,1,6,192.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,7,40,83.33333333333334,70.73444650587507,335,27.916666666666668
Andre Russell,5,11,18,0,0,45.45,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,0,0,0.0,70.73444650587507,335,27.916666666666668
Andre Russell,9,5,8,0,1,180.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,1,6,66.66666666666666,70.73444650587507,335,27.916666666666668
Andre Russell,11,5,9,1,1,220.0,https://www.espncricinfo.com/cricketers/andre-russell-276298,12,143.6875,2,10,90.9090909090909,70.73444650587507,335,27.916666666666668
Anmolpreet Singh,5,4,13,1,0,125.0,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,2,106.94,1,4,80.0,40.0,13,6.5
Anmolpreet Singh,8,9,10,0,0,88.88,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,2,106.94,0,0,0.0,40.0,13,6.5
Anrich Nortje,1,6,11,0,0,16.66,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,1,16.66,0,0,0.0,0.0,1,1.0
Anuj Rawat,0,2,4,0,0,0.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,0,0,,65.64102564102564,129,16.125
Anuj Rawat,0,1,10,0,0,0.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,0,0,,65.64102564102564,129,16.125
Anuj Rawat,4,5,9,1,0,80.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,1,4,100.0,65.64102564102564,129,16.125
Anuj Rawat,21,20,37,2,1,105.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,3,14,66.66666666666666,65.64102564102564,129,16.125
Anuj Rawat,26,25,41,4,0,104.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,4,16,61.53846153846154,65.64102564102564,129,16.125
Anuj Rawat,12,16,28,1,0,75.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,1,4,33.33333333333333,65.64102564102564,129,16.125
Anuj Rawat,0,2,14,0,0,0.0,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,0,0,,65.64102564102564,129,16.125
Anuj Rawat,66,47,87,2,6,140.42,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,8,63.052499999999995,8,44,66.66666666666666,65.64102564102564,129,16.125
Anukul Roy,0,2,3,0,0,0.0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,1,0.0,0,0,,,0,0.0
Arshdeep Singh,9,17,25,2,0,52.94,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,6,53.26666666666667,2,8,88.88888888888889,42.96296296296296,21,3.5
Arshdeep Singh,10,5,14,1,0,200.0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,6,53.26666666666667,1,4,40.0,42.96296296296296,21,3.5
Arshdeep Singh,2,3,11,0,0,66.66,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,6,53.26666666666667,0,0,0.0,42.96296296296296,21,3.5
Arshdeep Singh,0,2,10,0,0,0.0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,6,53.26666666666667,0,0,,42.96296296296296,21,3.5
Arshdeep Singh,0,1,4,0,0,0.0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,6,53.26666666666667,0,0,,42.96296296296296,21,3.5
Arshdeep Singh,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,6,53.26666666666667,0,0,,42.96296296296296,21,3.5
Avesh Khan,2,5,9,0,0,40.0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,4,185.0,0,0,0.0,46.42857142857143,22,5.5
Avesh Khan,1,2,4,0,0,50.0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,4,185.0,0,0,0.0,46.42857142857143,22,5.5
Avesh Khan,7,2,19,0,1,350.0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,4,185.0,1,6,85.71428571428571,46.42857142857143,22,5.5
Avesh Khan,12,4,5,0,2,300.0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,4,185.0,2,12,100.0,46.42857142857143,22,5.5
Axar Patel,17,20,32,2,0,85.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,2,8,47.05882352941176,49.29884202484821,182,18.2
Axar Patel,19,10,25,0,2,190.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,2,12,63.1578947368421,49.29884202484821,182,18.2
Axar Patel,8,4,5,2,0,200.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,2,8,100.0,49.29884202484821,182,18.2
Axar Patel,1,4,6,0,0,25.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,0,0,0.0,49.29884202484821,182,18.2
Axar Patel,1,3,6,0,0,33.33,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,0,0,0.0,49.29884202484821,182,18.2
Axar Patel,24,17,20,2,1,141.17,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,3,14,58.333333333333336,49.29884202484821,182,18.2
Axar Patel,38,17,31,2,3,223.52,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,5,26,68.42105263157895,49.29884202484821,182,18.2
Axar Patel,10,7,20,1,0,142.85,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,1,4,40.0,49.29884202484821,182,18.2
Axar Patel,42,24,45,1,3,175.0,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,4,22,52.38095238095239,49.29884202484821,182,18.2
Axar Patel,22,14,28,2,1,157.14,https://www.espncricinfo.com/cricketers/axar-patel-554691,10,137.301,3,14,63.63636363636363,49.29884202484821,182,18.2
Ayush Badoni,19,12,30,3,0,158.33,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,3,12,63.1578947368421,44.36743568322515,161,14.636363636363637
Ayush Badoni,8,11,15,1,0,72.72,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,1,4,50.0,44.36743568322515,161,14.636363636363637
Ayush Badoni,0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,0,0,,44.36743568322515,161,14.636363636363637
Ayush Badoni,13,13,23,2,0,100.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,2,8,61.53846153846154,44.36743568322515,161,14.636363636363637
Ayush Badoni,19,9,18,0,2,211.11,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,2,12,63.1578947368421,44.36743568322515,161,14.636363636363637
Ayush Badoni,5,7,16,0,0,71.42,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,0,0,0.0,44.36743568322515,161,14.636363636363637
Ayush Badoni,14,11,23,0,1,127.27,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,1,6,42.857142857142854,44.36743568322515,161,14.636363636363637
Ayush Badoni,10,3,4,1,1,333.33,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,2,10,100.0,44.36743568322515,161,14.636363636363637
Ayush Badoni,15,18,40,0,0,83.33,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,0,0,0.0,44.36743568322515,161,14.636363636363637
Ayush Badoni,4,4,4,0,0,100.0,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,0,0,0.0,44.36743568322515,161,14.636363636363637
Ayush Badoni,54,41,78,4,3,131.7,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,11,126.29181818181819,7,34,62.96296296296296,44.36743568322515,161,14.636363636363637
Baba Indrajith †,15,16,30,2,0,93.75,https://www.espncricinfo.com/cricketers/baba-indrajith-477069,3,56.25,2,8,53.333333333333336,26.666666666666668,21,7.0
Baba Indrajith †,6,8,13,0,0,75.0,https://www.espncricinfo.com/cricketers/baba-indrajith-477069,3,56.25,0,0,0.0,26.666666666666668,21,7.0
Baba Indrajith †,0,6,5,0,0,0.0,https://www.espncricinfo.com/cricketers/baba-indrajith-477069,3,56.25,0,0,,26.666666666666668,21,7.0
Bhanuka Rajapaksa,42,32,60,2,2,131.25,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,4,20,47.61904761904761,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa,27,18,28,2,2,150.0,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,4,20,74.07407407407408,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa,9,5,8,0,1,180.0,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,1,6,66.66666666666666,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa,9,7,8,1,0,128.57,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,1,4,44.44444444444444,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa,40,28,52,5,1,142.85,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,6,26,65.0,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa,1,3,13,0,0,33.33,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,0,0,0.0,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa,4,5,14,1,0,80.0,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,7,120.85714285714286,1,4,100.0,56.8291761148904,132,18.857142857142858
Bhanuka Rajapaksa †,43,22,34,2,4,195.45,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,2,269.945,6,32,74.4186046511628,85.59639909977494,74,37.0
Bhanuka Rajapaksa †,31,9,17,3,3,344.44,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,2,269.945,6,30,96.7741935483871,85.59639909977494,74,37.0
Bhuvneshwar Kumar,5,3,3,1,0,166.66,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,93.25,1,4,80.0,39.33333333333333,23,4.6
Bhuvneshwar Kumar,3,4,7,0,0,75.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,93.25,0,0,0.0,39.33333333333333,23,4.6
Bhuvneshwar Kumar,6,7,-,1,0,85.71,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,93.25,1,4,66.66666666666666,39.33333333333333,23,4.6
Bhuvneshwar Kumar,8,9,23,1,0,88.88,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,93.25,1,4,50.0,39.33333333333333,23,4.6
Bhuvneshwar Kumar,1,2,6,0,0,50.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,5,93.25,0,0,0.0,39.33333333333333,23,4.6
Bhuvneshwar Kumar (c),1,1,4,0,0,100.0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,1,100.0,0,0,0.0,0.0,1,1.0
Chris Jordan,6,3,4,0,0,200.0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,2,150.0,0,0,0.0,0.0,11,5.5
Chris Jordan,5,5,14,0,0,100.0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,2,150.0,0,0,0.0,0.0,11,5.5
Daniel Sams,1,6,23,0,0,16.66,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,0,0,0.0,43.673469387755105,38,3.8
Daniel Sams,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,0,0,,43.673469387755105,38,3.8
Daniel Sams,7,2,6,0,1,350.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,1,6,85.71428571428571,43.673469387755105,38,3.8
Daniel Sams,3,7,14,0,0,42.85,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,0,0,0.0,43.673469387755105,38,3.8
Daniel Sams,1,2,5,0,0,50.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,0,0,0.0,43.673469387755105,38,3.8
Daniel Sams,5,3,8,1,0,166.66,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,1,4,80.0,43.673469387755105,38,3.8
Daniel Sams,6,1,1,0,1,600.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,1,6,100.0,43.673469387755105,38,3.8
Daniel Sams,0,1,4,0,0,0.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,0,0,,43.673469387755105,38,3.8
Daniel Sams,15,11,26,0,1,136.36,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,1,6,40.0,43.673469387755105,38,3.8
Daniel Sams,0,2,5,0,0,0.0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,10,136.25300000000001,0,0,,43.673469387755105,38,3.8
Daryl Mitchell,17,20,32,1,0,85.0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,2,75.83,1,4,23.52941176470588,11.76470588235294,33,16.5
Daryl Mitchell,16,24,47,0,0,66.66,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,2,75.83,0,0,0.0,11.76470588235294,33,16.5
David Miller,32,19,23,3,1,168.42,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,4,18,56.25,46.50787419603667,481,30.0625
David Miller,12,15,28,0,0,80.0,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,0,0,0.0,46.50787419603667,481,30.0625
David Miller,11,14,26,0,0,78.57,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,0,0,0.0,46.50787419603667,481,30.0625
David Miller,17,19,36,1,0,89.47,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,1,4,23.52941176470588,46.50787419603667,481,30.0625
David Miller,15,20,27,1,0,75.0,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,1,4,26.666666666666668,46.50787419603667,481,30.0625
David Miller,30,21,38,1,2,142.85,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,3,16,53.333333333333336,46.50787419603667,481,30.0625
David Miller,6,4,10,1,0,150.0,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,1,4,66.66666666666666,46.50787419603667,481,30.0625
David Miller,26,24,33,1,1,108.33,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,2,10,38.46153846153847,46.50787419603667,481,30.0625
David Miller,39,24,50,4,1,162.5,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,5,22,56.41025641025641,46.50787419603667,481,30.0625
David Miller,20,15,34,2,0,133.33,https://www.espncricinfo.com/cricketers/david-miller-321777,16,136.240625,2,8,40.0,46.50787419603667,481,30.0625
